year,player,pos,college,defense_ast_tackles,defense_fum_forced,defense_fum_rec,defense_fum_tds,defense_fum_yds,defense_games,defense_int,defense_int_td,defense_int_yards,defense_loss_tackles,defense_pd,defense_sacks,defense_seasons,defense_solo_tackes,defense_tackles,passing_attempts,passing_comp_pct,passing_completions,passing_games,passing_pass_ints,passing_pass_tds,passing_pass_yards,passing_seasons,rushing_games,rushing_rec_td,rushing_rec_yards,rushing_receptions,rushing_rush_att,rushing_rush_td,rushing_rush_yds,rushing_scrim_plays,rushing_scrim_tds,rushing_scrim_yds,rushing_seasons,receiving_games,receiving_rec_td,receiving_rec_yards,receiving_receptions,receiving_rush_att,receiving_rush_td,receiving_rush_yds,receiving_scrim_plays,receiving_scrim_tds,receiving_scrim_yds,receiving_seasons,num_missing_vals
2008,Cliff Avril,OLB,Purdue,53,0,0,0,0,37,2,1,48,32.5,0,12.5,3,104,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Colt Brennan,QB,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,211,1115,38,42,131,14193,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,Corey Clark,OT,Texas A&M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Cory Boyd,RB,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5,1303,117,464,23,2267,581,28,3570,4,0,0,0,0,0,0,0,0,0,0,0,0
2008,Craig Steltz,S,LSU,73,0,0,0,0,40,10,0,264,7,0,2,3,109,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,Craig Stevens,TE,California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7,669,51,0,0,0,51,7,669,4,0
2008,Curtis Gatewood,OLB,Vanderbilt,32,1,0,0,0,35,1,0,0,17.5,1,10.5,3,69,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Curtis Johnson,OLB,Clark Atlanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,485,40,0,0,0,40,0,485,3,3
2008,Curtis Lofton,ILB,Oklahoma,80,0,0,1,12,32,3,1,71,16,0,1,3,117,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,D.J. Hall,WR,Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,17,2923,194,9,0,59,203,17,2982,4,3
2008,D.J. Parker,S,Virginia Tech,77,0,1,1,5,40,5,1,60,1.5,2,0,3,57,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,D.J. Wolfe,S,Oklahoma,63,0,0,0,0,53,7,1,145,9,0,1.5,4,107,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,DaJuan Morgan,S,North Carolina State,56,0,0,0,0,38,6,0,0,4.5,0,0,4,144,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Dan Connor,ILB,Penn State,157,0,1,1,18,44,4,0,5,29.5,8,13,4,177,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,Danny Amendola,WR,Texas Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,15,2246,204,7,0,20,211,15,2266,4,0
2008,Dantrell Savage,RB,Oklahoma State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,307,35,349,17,2092,384,19,2399,2,0,0,0,0,0,0,0,0,0,0,0,2
2008,Darius Reynaud,WR,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,19,1550,133,34,2,410,167,21,1960,3,0
2008,Darnell Jenkins,WR,Miami (FL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6,1294,93,16,0,64,109,6,1358,5,0
2008,Darnell Terrell,CB,Missouri,49,0,0,0,0,37,3,0,25,3.5,9,0,3,76,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2008,Darrell Robertson,DE,Georgia Tech,38,2,1,1,32,39,1,1,28,24,1,10.5,3,67,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,Darrell Strong,TE,Pittsburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,783,64,2,0,-9,66,7,774,4,0
2008,Darren McFadden,RB,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,365,46,785,41,4590,831,43,4955,3,0,0,0,0,0,0,0,0,0,0,0,3
2008,David Roach,S,TCU,55,1,0,0,0,36,3,0,47,6,4,0,3,95,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Davone Bess,WR,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,41,3610,293,1,0,6,294,41,3616,3,0
2008,De'Cody Fagg,WR,Florida State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,1654,132,0,0,10,132,7,1664,4,5
2008,DeJuan Tribble,CB,Boston College,21,0,0,0,0,43,15,3,145,9,0,0,4,120,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2008,DeMario Pressley,DT,North Carolina State,56,1,0,0,0,34,2,0,3,16.5,1,4,3,43,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2008,Dennis Dixon,QB,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,235.2,444,40,21,38,5129,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,Dennis Keyes,S,UCLA,76,2,0,0,0,38,4,1,135,17,6,2,3,175,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Derek Fine,TE,Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,10,1009,98,0,0,0,98,10,1009,4,0
2008,Derrick Harvey,DE,Florida,30,2,1,0,9,36,0,0,0,31.5,6,20.5,3,60,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,DeSean Jackson,WR,California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,22,2423,162,24,1,199,186,23,2622,3,4
2008,Devin Clark,OT,New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Devin Thomas,WR,Michigan State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,1350,85,27,0,177,112,9,1527,2,1
2008,Dexter Jackson,WR,Appalachian State,0,0,0,0,0,45,7,0,45,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,Dominique Barber,S,Minnesota,59,1,2,1,53,37,4,1,57,6.5,8,1,3,128,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Donnie Avery,WR,Houston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,19,3289,210,0,0,0,210,19,3289,4,4
2008,Dorian Smith,DE,Oregon State,26,2,0,0,0,23,0,0,0,21.5,1,14.5,2,46,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Dorien Bryant,WR,Purdue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,21,3548,292,61,6,421,353,27,3969,4,2
2008,Dre Moore,DT,Maryland,69,0,0,0,0,37,1,0,12,17.5,1,9.5,3,58,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Drew Radovich,OG,Southern California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Duane Brown,OT,Virginia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Durell Mapp,OLB,North Carolina,107,2,0,0,0,34,1,0,0,12.5,1,4,3,158,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2008,Dustin Keller,TE,Purdue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,16,1882,142,0,1,0,142,17,1882,4,0
2008,Dwight Lowery,CB,San Jose State,39,0,0,0,0,25,13,1,147,0.5,0,0,2,53,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Earl Bennett,WR,Vanderbilt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,20,2852,236,20,0,44,256,20,2896,3,0
2008,Early Doucet,WR,LSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,20,1943,160,12,2,61,172,22,2004,4,5
2008,Eddie Royal,WR,Virginia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,12,1778,119,24,2,226,143,14,2004,4,0
2008,Eric Young,OG,Tennessee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,Erik Ainge,QB,Tennessee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,230.2,733,43,35,72,8700,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,Erin Henderson,OLB,Maryland,129,0,0,0,0,25,3,1,57,17.5,0,2,2,118,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Evan Moore,TE,Stanford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,12,1555,103,0,0,0,103,12,1555,5,0
2008,Ezra Butler,OLB,Nevada,100,2,0,0,0,36,4,2,41,46.5,3,16,3,139,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,Felix Jones,RB,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,383,39,386,20,2956,425,23,3339,3,0,0,0,0,0,0,0,0,0,0,0,1
2008,Frank Okam,DT,Texas,50,1,2,1,13,48,0,0,0,15,5,7.5,4,45,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Fred Davis,TE,Southern California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,13,1408,117,0,0,0,117,13,1408,4,4
2008,Gary Barnidge,TE,Louisville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,17,1491,108,0,0,0,108,17,1491,4,0
2008,Gary Guyton,OLB,Georgia Tech,49,0,0,1,38,39,1,0,7,24.5,6,7,3,77,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Geno Hayes,OLB,Florida State,57,0,0,0,0,36,2,1,38,29.5,0,8,3,82,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Geoff Schwartz,OT,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,Glenn Dorsey,DT,LSU,83,1,0,0,0,40,0,0,0,25,3,13,3,71,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,Glenn Sharpe,CB,Miami (FL),14,0,0,0,0,41,4,0,-5,1,0,0,4,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2008,Gosder Cherilus,OT,Boston College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Harry Douglas,WR,Louisville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,15,2924,173,19,1,162,192,16,3086,4,1
2008,Husain Abdullah,S,Washington State,80,0,0,0,0,45,10,1,172,11,0,0,4,133,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,Jack Ikegwuonu,CB,Wisconsin,14,0,0,1,50,39,6,1,89,5.5,0,0,3,77,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,Jack Williams,CB,Kent State,66,0,0,0,0,44,13,0,209,14.5,0,3,4,152,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,Jacob Hester,FB,LSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,459,62,364,20,1780,426,24,2239,4,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jacob Tamme,TE,Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,11,1417,133,0,0,0,133,11,1417,4,0
2008,Jake Long,OT,Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jalen Parmele,RB,Toledo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,350,41,589,28,3119,630,29,3469,4,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jamaal Charles,RB,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,539,49,533,36,3328,582,39,3867,3,0,0,0,0,0,0,0,0,0,0,0,1
2008,Jamar Adams,S,Michigan,66,0,0,0,0,38,4,0,58,6.5,2,2,3,100,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,Jameel McClain,ILB,Syracuse,78,1,0,0,0,34,1,0,38,21.5,3,12,3,88,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,James Blair,OG,Western Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,James Hardy,WR,Indiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,36,2740,191,0,0,0,191,36,2740,3,0
2008,James McClinton,DT,Kansas,63,3,0,0,0,37,1,0,9,30,0,8.5,3,54,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jamey Richard,C,Buffalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jamie Silva,S,Boston College,90,0,0,1,51,50,14,1,148,15,0,3.5,4,179,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2008,Jason Jones,DE,Eastern Michigan,74,3,0,0,0,45,0,0,0,50,3,14,4,100,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jason Rivers,WR,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,35,3919,292,0,0,0,292,35,3919,4,1
2008,Jeff Otah,OT,Pittsburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2008,Jehuu Caulcrick,FB,Michigan State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,239,27,532,39,2395,559,40,2634,4,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jeremy Geathers,DE,UNLV,35,4,1,1,67,23,0,0,0,16,1,11,2,37,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jeremy Thompson,DE,Wake Forest,28,2,0,0,0,46,2,1,86,17.5,4,7.5,4,68,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jeremy Zuttah,OT,Rutgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jermichael Finley,TE,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,947,76,0,1,0,76,6,947,2,0
2008,Jerod Mayo,ILB,Tennessee,93,0,0,0,0,32,1,1,34,21,1,6.5,3,143,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,Joe Clermond,DE,Pittsburgh,46,4,0,0,0,34,0,0,0,33.5,1,17,3,68,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Joe Flacco,QB,Delaware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2008,Joe Jon Finley,TE,Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,10,775,62,0,0,0,62,10,775,4,4
2008,Joe West,WR,Texas-El Paso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,13,1540,93,0,0,0,93,13,1540,4,0
2008,Joey Haynos,TE,Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,690,68,0,0,0,68,4,690,3,0
2008,John Carlson,TE,Notre Dame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8,1093,100,0,0,0,100,8,1093,4,0
2008,John David Booty,QB,Southern California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,239.2,518,38,21,55,6125,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2008,John Greco,OT,Toledo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Johnny Dingle,DE,West Virginia,27,3,0,0,0,37,0,0,0,28,3,14.5,3,52,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2008,Jonathan Goff,ILB,Vanderbilt,98,0,0,0,0,35,3,0,12,15.5,2,6.5,3,171,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jonathan Hefney,S,Tennessee,84,0,0,0,0,51,10,0,139,8.5,0,0,4,173,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jonathan Stewart,RB,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,334,49,516,27,2891,565,31,3225,3,0,0,0,0,0,0,0,0,0,0,0,2
2008,Jonathan Wilhite,CB,Auburn,19,1,0,0,0,34,3,0,0,2.5,5,2,3,83,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2008,Jonathan Zenon,CB,LSU,33,0,0,0,0,40,9,3,170,2.5,0,0,4,57,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2008,Jordon Dizon,OLB,Colorado,129,1,0,0,0,38,2,1,79,28,1,11.5,3,220,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,Jordy Nelson,WR,Kansas State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,20,2822,206,4,0,-9,210,20,2813,3,1
2008,Josh Barrett,S,Arizona State,48,0,0,0,0,46,6,0,77,14.5,0,3,4,109,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Josh Johnson,QB,San Diego,77,0,0,0,0,20,1,0,39,6,0,2.5,2,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,Josh Morgan,WR,Virginia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,16,1817,122,6,0,20,128,16,1837,4,5
2008,Justin Forsett,RB,California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,386,41,567,26,3220,608,27,3606,4,0,0,0,0,0,0,0,0,0,0,0,1
2008,Justin Harper,WR,Virginia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,8,1338,83,1,0,10,84,8,1348,4,1
2008,Justin King,CB,Penn State,21,0,0,0,0,38,3,0,6,0,0,0,3,58,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Justin McKinney,CB,Kansas State,43,0,0,0,0,36,6,0,36,7.5,0,1,3,114,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2008,Justin Tryon,CB,Arizona State,23,0,0,0,0,26,4,1,102,3.5,0,1,2,80,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Kalvin McRae,RB,Ohio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,824,84,903,45,4398,987,49,5222,4,0,0,0,0,0,0,0,0,0,0,0,3
2008,Keenan Burton,WR,Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,25,2376,189,8,0,18,197,25,2394,5,0
2008,Keith Rivers,OLB,Southern California,88,4,0,0,0,49,2,0,36,15.5,6,3,4,127,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2008,Kellen Davis,TE,Michigan State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,9,789,60,6,0,43,66,9,832,4,0
2008,Kenneth Moore,WR,Wake Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,1458,139,151,5,829,290,12,2287,4,0,0,0,0,0,0,0,0,0,0,0,1
2008,Kenny Iwebema,DE,Iowa,45,3,0,0,0,41,0,0,0,20,4,13.5,4,58,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Kenny Phillips,S,Miami (FL),70,0,0,0,0,34,7,0,14,13.5,0,0,3,133,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
