first_name,last_name,position,player_match_position,madden_rating,year
Kenneth,Dixon,HB,,72,2017
Trent,Richardson,HB,,72,2017
Shareece,Wright,CB,,72,2017
Will,Blackmon,CB,,72,2017
Quinton,Dunbar,CB,,72,2017
Mason,Foster,MLB,,72,2017
Spencer,Long,LG,,72,2017
Chris,Thompson,HB,,72,2017
Greg,Toler,CB,,72,2017
Garry,Gilliam,LT,,72,2017
Jordan,Hill,DT,,72,2017
Artie,Burns,CB,,72,2017
Shamarko,Thomas,SS,,72,2017
Ryan,Griffin,TE,,72,2017
Charles,James II,CB,,72,2017
Brandon,Weeden,QB,,72,2017
Marqueston,Huff,FS,,72,2017
Cody,Riggs,CB,,72,2017
Sean,Spence,MLB,,72,2017
Phillip,Supernaw,TE,,72,2017
Rhett,Ellison,TE,,72,2017
Antone,Exum Jr.,FS,,72,2017
Brandon,Fusco,LG,,72,2017
Danielle,Hunter,RE,,72,2017
Tom,Johnson,DT,,72,2017
Emmanuel,Lamur,ROLB,,72,2017
Zach,Line,FB,,72,2017
Ray-Ray,Armstrong,ROLB,,71,2017
Tank,Carradine,LOLB,,71,2017
Mike,Davis,HB,,71,2017
Daniel,Kilgore,C,,71,2017
Erik,Pears,RT,,71,2017
Jaquiski,Tartt,SS,,71,2017
Andrew,Tiller,RG,,71,2017
Brandon,Boykin,CB,,71,2017
Harold,Jones-Quartey,FS,,71,2017
Tony,Moeaki,TE,,71,2017
Rex,Burkhead,HB,,71,2017
P.J.,Dawson,ROLB,,71,2017
Tyler,Kroft,TE,,71,2017
Cedric,Peerman,HB,,71,2017
Brandon,Tate,WR,,71,2017
Colt,Anderson,SS,,71,2017
Corbin,Bryant,DT,,71,2017
Jordan,Gay,K,,71,2017
Manny,Lawson,LOLB,,71,2017
E.J.,Manuel,QB,,71,2017
Corey,White,CB,,71,2017
Bennie,Fowler,WR,,71,2017
Jeff,Heuerman,TE,,71,2017
Shiloh,Keo,SS,,71,2017
Matt,Paradis,C,,71,2017
Juwan,Thompson,HB,,71,2017
Kayvon,Webster,CB,,71,2017
Alvin,Bailey,RG,,71,2017
Josh,McCown,QB,,71,2017
Austin,Pasztor,RT,,71,2017
Johnthan,Banks,CB,,71,2017
Mike,Glennon,QB,,71,2017
Mike,James,HB,,71,2017
Louis,Murphy,WR,,71,2017
Kevin,Pamphile,LT,,71,2017
Noah,Spence,LE,,71,2017
Keith,Tandy,SS,,71,2017
Alex,Okafor,LOLB,,71,2017
A.Q.,Shipley,C,,71,2017
Kerwynn,Williams,HB,,71,2017
Derek,Watt,FB,,71,2017
Steve,Williams,CB,,71,2017
Marcus,Cooper,CB,,71,2017
Alameda,Ta'amu,DT,,71,2017
De'Anthony,Thomas,WR,,71,2017
Mike,Williams,WR,,71,2017
Frank,Zombo,LOLB,,71,2017
T.J.,Green,FS,,71,2017
Arthur,Jones,RE,,71,2017
Josh,McNary,ROLB,,71,2017
Brice,Butler,WR,,71,2017
Andrew,Gachkar,MLB,,71,2017
Dak,Prescott,QB,,71,2017
Lucky,Whitehead,WR,,71,2017
Walt,Aikens,FS,,71,2017
Brandon,Harris,CB,,71,2017
Ulrick,John,RT,,71,2017
Bobby,McCain,CB,,71,2017
Allen,Barbre,LG,,71,2017
Bryan,Braman,RE,,71,2017
Chase,Daniel,QB,,71,2017
Matt,Tobin,RG,,71,2017
Jalen,Collins,CB,,71,2017
Deion,Jones,MLB,,71,2017
Levine,Toilolo,TE,,71,2017
Jonathan,Casillas,ROLB,,71,2017
Leon,McFadden,CB,,71,2017
Josh,Evans,SS,,71,2017
Nic,Jacobs,TE,,71,2017
Marqise,Lee,WR,,71,2017
Sean,Porter,ROLB,,71,2017
Josh,Wells,RT,,71,2017
Dee,Milliner,CB,,71,2017
Darryl,Morris,CB,,71,2017
Khaseem,Greene,ROLB,,71,2017
Stevan,Ridley,HB,,71,2017
Andre,Roberts,WR,,71,2017
Timothy,Wright,TE,,71,2017
Jeff,Janis,WR,,71,2017
Lerentee,McCray,ROLB,,71,2017
Ty,Montgomery,WR,,71,2017
Aaron,Ripkowski,FB,,71,2017
Leonard,Johnson,CB,,71,2017
Robert,McClain,CB,,71,2017
David,Andrews,C,,71,2017
Malcom,Brown,DT,,71,2017
Aaron,Dobson,WR,,71,2017
Tre,Jackson,RG,,71,2017
Cyrus,Jones,CB,,71,2017
Michael,Williams,TE,,71,2017
Justin,Ellis,DT,,71,2017
Matthew,McCants,LT,,71,2017
Malcolm,Smith,MLB,,71,2017
Jihad,Ward,LE,,71,2017
Coty,Sensabaugh,CB,,71,2017
Lawrence,Guy,RE,,71,2017
Anthony,Levine Sr.,FS,,71,2017
Kedric,Golston,DT,,71,2017
Kory,Lichtensteiger,C,,71,2017
Vonn,Bell,FS,,71,2017
Travaris,Cadet,HB,,71,2017
Senio,Kelemete,RG,,71,2017
Luke,McCown,QB,,71,2017
Nathan,Stupar,MLB,,71,2017
Justin,Britt,C,,71,2017
Marcus,Burley,CB,,71,2017
Cooper,Helfet,TE,,71,2017
Christine,Michael,HB,,71,2017
Mike,Morgan,LOLB,,71,2017
Paul,Richardson,WR,,71,2017
Tharold,Simon,CB,,71,2017
Brandon,Williams,TE,,71,2017
Sean,Davis,SS,,71,2017
Senquez,Golson,CB,,71,2017
Darrius,Heyward-Bey,WR,,71,2017
Ka'imi,Fairbairn,K,,71,2017
Braxton,Miller,WR,,71,2017
Xavier,Su'a-Filo,LG,,71,2017
Kevin,Byard,SS,,71,2017
Justin,Hunter,WR,,71,2017
Brian,Schwenke,C,,71,2017
Blidi,Wreh-Wilson,CB,,71,2017
Scott,Crichton,DT,,71,2017
Kenrick,Ellis,DT,,71,2017
Quinton,Dial,RE,,70,2017
Glenn,Dorsey,LE,,70,2017
Eli,Harold,ROLB,,70,2017
DuJuan,Harris,HB,,70,2017
Quinton,Patton,WR,,70,2017
Michael,Wilhoite,MLB,,70,2017
Tyler,Boyd,WR,,70,2017
Chykie,Brown,CB,,70,2017
Josh,Shaw,CB,,70,2017
Jim,Dray,TE,,70,2017
Mike,Gillislee,HB,,70,2017
Leonard,Hankerson,WR,,70,2017
Jamari,Lattimore,MLB,,70,2017
Adolphus,Washington,DT,,70,2017
Jared,Crick,RE,,70,2017
Max,Garcia,LG,,70,2017
Garrett,Graham,TE,,70,2017
Jordan,Norwood,WR,,70,2017
Ty,Sambrailo,LT,,70,2017
Justin,Simmons,FS,,70,2017
Armonty,Bryant,LE,,70,2017
Ibraheim,Campbell,SS,,70,2017
John,Hughes III,RE,,70,2017
Don,Jones,FS,,70,2017
Cody,Kessler,QB,,70,2017
Jordan,Poyer,FS,,70,2017
Jamar,Taylor,CB,,70,2017
Justin,Tuggle,MLB,,70,2017
Gosder,Cherilus,RT,,70,2017
George,Johnson,RE,,70,2017
Howard,Jones,LE,,70,2017
Shaun,Prater,CB,,70,2017
Daryl,Washington,MLB,,70,2017
Sean,McGrath,TE,,70,2017
Chris,Conley,WR,,70,2017
Steven,Nelson,CB,,70,2017
KeiVarae,Russell,CB,,70,2017
Clayton,Geathers,FS,,70,2017
Jordan,Todman,HB,,70,2017
Morris,Claiborne,CB,,70,2017
Isaiah,Frey,CB,,70,2017
Andre,Branch,LE,,70,2017
Leonte,Carroo,WR,,70,2017
Kenyan,Drake,HB,,70,2017
Jacques,McClendon,C,,70,2017
Spencer,Paysinger,LOLB,,70,2017
Griff,Whalen,WR,,70,2017
Sam,Young,RT,,70,2017
Josh,Huff,WR,,70,2017
Mike,Martin,DT,,70,2017
Ed,Reynolds II,FS,,70,2017
Wendell,Smallwood,HB,,70,2017
Austin,Hooper,TE,,70,2017
Mike,Person,C,,70,2017
Matt,Schaub,QB,,70,2017
Marshall,Newhouse,RT,,70,2017
Rashad,Greene,WR,,70,2017
Bryan,Walters,WR,,70,2017
Wesley,Johnson,C,,70,2017
Lorenzo,Mauldin IV,ROLB,,70,2017
Bernard,Pierce,HB,,70,2017
Devin,Smith,WR,,70,2017
Zach,Sudfeld,TE,,70,2017
Brian,Winters,RG,,70,2017
Andre,Caldwell,WR,,70,2017
Don,Carey,SS,,70,2017
Corey,Fuller,WR,,70,2017
Nevin,Lawson,CB,,70,2017
Cornelius,Lucas,RT,,70,2017
Brett,Hundley,QB,,70,2017
Jake,Ryan,MLB,,70,2017
Jason,Spriggs,LT,,70,2017
Joe,Thomas,MLB,,70,2017
Derek,Anderson,QB,,70,2017
Cameron,Artis-Payne,HB,,70,2017
James,Bradberry,CB,,70,2017
Gino,Gradkowski,C,,70,2017
Wes,Horton,RE,,70,2017
Chris,Scott,RG,,70,2017
Daryl,Williams,RT,,70,2017
E.J.,Biggers,CB,,70,2017
Jacoby,Brissett,QB,,70,2017
Clay,Harbor,TE,,70,2017
Joe,Thuney,LG,,70,2017
Joe,Vellano,DT,,70,2017
Brock,Vereen,FS,,70,2017
LaAdrian,Waddle,RT,,70,2017
D.J.,Hayden,CB,,70,2017
Ben,Heeney,MLB,,70,2017
Tyler,Higbee,TE,,70,2017
Marcus,Roberson,CB,,70,2017
Albert,McClellan,MLB,,70,2017
Breshad,Perriman,WR,,70,2017
John,Urschel,LG,,70,2017
Will,Compton,MLB,,70,2017
Kendall,Fuller,CB,,70,2017
Adam,Hayward,MLB,,70,2017
Ziggy,Hood,DT,,70,2017
Logan,Paulsen,TE,,70,2017
Austin,Johnson,FB,,70,2017
Andrus,Peat,RG,,70,2017
Michael,Thomas,WR,,70,2017
P.J.,Williams,CB,,70,2017
Zac,Brooks,HB,,70,2017
Patrick,Lewis,C,,70,2017
Kevin,Pierre-Louis,ROLB,,70,2017
Nick,Vannett,TE,,70,2017
Sammie,Coates,WR,,70,2017
Bud,Dupree,LOLB,,70,2017
Alejandro,Villanueva,LT,,70,2017
Andrew,McDonald,LT,,70,2017
Eddie,Pleasant,SS,,70,2017
Byron,Bell,LG,,70,2017
Matt,Cassel,QB,,70,2017
David,Cobb,HB,,70,2017
Austin,Johnson,DT,,70,2017
Cordarrelle,Patterson,WR,,70,2017
Bruce,Ellington,WR,,69,2017
Gerald,Hodges Jr.,MLB,,69,2017
Bryce,Callahan,CB,,69,2017
Marc,Mariani,WR,,69,2017
Sherrick,McManis,CB,,69,2017
Chris,Prosinski,SS,,69,2017
Cody,Whitehair,LG,,69,2017
Russell,Bodine,C,,69,2017
Zach,Hocker,K,,69,2017
John,Miller,RG,,69,2017
Nick,O'Leary,TE,,69,2017
Darrion,Weems,RT,,69,2017
Austin,Davis,QB,,69,2017
Pierre,Desir,CB,,69,2017
Jamie,Meder,DT,,69,2017
Carl,Nassib,RE,,69,2017
Jude,Adjei-Barimah,CB,,69,2017
Storm,Johnson,HB,,69,2017
Danny,Vitale,TE,,69,2017
Markus,Golden,LOLB,,69,2017
Asa,Jackson,CB,,69,2017
Garrett,Swanson,P,,69,2017
Kyle,Emanuel,ROLB,,69,2017
Chris,Hairston,LT,,69,2017
Craig,Mager,CB,,69,2017
Chris,Watt,C,,69,2017
Reid,Fragel,RT,,69,2017
Daniel,Sorensen,FS,,69,2017
Le'Raven,Clark,LT,,69,2017
Denzelle,Good,RT,,69,2017
Winston,Guy Jr.,FS,,69,2017
Joe,Haeg,RT,,69,2017
D'Joun,Smith,CB,,69,2017
Maliek,Collins,DT,,69,2017
Kellen,Moore,QB,,69,2017
MarQueis,Gray,TE,,69,2017
Rashaan,Melvin,CB,,69,2017
Matt,Moore,QB,,69,2017
Kenjon,Barner,HB,,69,2017
Trey,Burton,TE,,69,2017
Isaac,Seumalo,LG,,69,2017
Justin,Hardy,WR,,69,2017
Terron,Ward,HB,,69,2017
Eric,Weems,WR,,69,2017
Nick,Williams,WR,,69,2017
Byron,Stingily,RT,,69,2017
Cooper,Taylor,SS,,69,2017
Darian,Thompson,FS,,69,2017
A.J.,Cann,RG,,69,2017
Chad,Henne,QB,,69,2017
Yannick,Ngakoue,RE,,69,2017
James,Sample,SS,,69,2017
Brandon,Bostick,TE,,69,2017
Kellen,Davis,TE,,69,2017
Breno,Giacomini,RT,,69,2017
Ben,Ijalana,LT,,69,2017
Jordan,Jenkins,LOLB,,69,2017
Julian,Stanford,ROLB,,69,2017
Graham,Glasgow,C,,69,2017
Corey,Robinson,LT,,69,2017
Laken,Tomlinson,LG,,69,2017
Darrin,Walls,CB,,69,2017
Gabe,Wright,DT,,69,2017
Zach,Zenner,HB,,69,2017
Mitchell,Henry,TE,,69,2017
Brenton,Bersin,WR,,69,2017
Colin,Jones,FS,,69,2017
Swayze,Waters,P,,69,2017
Fozzy,Whittaker,HB,,69,2017
David,Yankey,LG,,69,2017
Cameron,Fleming,LT,,69,2017
Jonathan,Freeny,MLB,,69,2017
Jordan,Richards,FS,,69,2017
Matthew,Slater,WR,,69,2017
Shilique,Calhoun,ROLB,,69,2017
Damontre,Moore,RE,,69,2017
Maurice,Alexander,SS,,69,2017
Tim,Barnes,C,,69,2017
Terrence,Magee,HB,,69,2017
Eugene,Sims,RE,,69,2017
Matt,Elam,SS,,69,2017
Ryan,Jensen,C,,69,2017
Bronson,Kaufusi,RE,,69,2017
Alex,Lewis,RT,,69,2017
Ryan,Grant,WR,,69,2017
Keith,Marshall,HB,,69,2017
Ty,Nsekhe,RT,,69,2017
Silas,Redd Jr.,HB,,69,2017
Kendall,Reyes,RE,,69,2017
Tony,Carter,CB,,69,2017
Brandon,Coleman,WR,,69,2017
C.J.,Wilson,LE,,69,2017
Alex,Collins,HB,,69,2017
Mark,Glowinski,LG,,69,2017
Bruce,Gradkowski,QB,,69,2017
Ricardo,Mathews,DT,,69,2017
Tony,Bergstrom,C,,69,2017
Dalton,Freeman,C,,69,2017
Tajae,Sharpe,WR,,69,2017
Daimion,Stafford,SS,,69,2017
Willie,Beavers,LG,,69,2017
T.J.,Clemmings,RT,,69,2017
Marcus,Sherels,CB,,69,2017
Adam,Thielen,WR,,69,2017
Tony,Jerod-Eddie,LE,,68,2017
Will,Redmond,CB,,68,2017
Jerome,Simpson,WR,,68,2017
Joshua,Bellamy,WR,,68,2017
Jonathan,Bullard,RE,,68,2017
Deon,Bush,SS,,68,2017
Hroniss,Grasu,C,,68,2017
Rob,Housler,TE,,68,2017
DeAndre,Houston-Carson,FS,,68,2017
Charles,Leno Jr.,LT,,68,2017
Mitch,Unrein,RE,,68,2017
Leger,Douzable,RE,,68,2017
Marquise,Goodwin,WR,,68,2017
Seantrel,Henderson,LT,,68,2017
Greg,Little,WR,,68,2017
Phillip,Thomas,SS,,68,2017
Sam,Brenner,C,,68,2017
Adam,Gotsis,RE,,68,2017
Cody,Latimer,WR,,68,2017
Will,Parks,SS,,68,2017
Michael,Schofield,RT,,68,2017
Cameron,Erving,C,,68,2017
Scooby,Wright III,MLB,,68,2017
Jeremiah,George,ROLB,,68,2017
Drew,Stanton,QB,,68,2017
Ryan,Carrethers,DT,,68,2017
Kellen,Clemens,QB,,68,2017
Asante,Cleveland,TE,,68,2017
Max,Tuerk,C,,68,2017
Zach,Fulton,C,,68,2017
Eric,Murray,CB,,68,2017
James,O'Shaughnessy,TE,,68,2017
Nick,Williams,RE,,68,2017
Chase,Coffman,TE,,68,2017
David,Parry,DT,,68,2017
Hassan,Ridgeway,RE,,68,2017
Anthony,Brown,CB,,68,2017
Chaz,Green,RT,,68,2017
Brandon,Hepburn,MLB,,68,2017
Benson,Mayowa,LE,,68,2017
Devin,Street,WR,,68,2017
Charles,Tapper,RE,,68,2017
Damien,Wilson,ROLB,,68,2017
Chimdi,Chekwa,CB,,68,2017
Dion,Jordan,RE,,68,2017
Billy,Turner,RG,,68,2017
Ron,Brooks,CB,,68,2017
Randall,Evans,CB,,68,2017
Chris,Givens,WR,,68,2017
Jaylen,Watkins,CB,,68,2017
Malliciah,Goodman,LE,,68,2017
Robenson,Therezie,FS,,68,2017
Mark,Herzlich,LOLB,,68,2017
Bennett,Jackson,FS,,68,2017
Ryan,Seymour,LG,,68,2017
Kelvin,Sheppard,MLB,,68,2017
Justin,Blackmon,WR,,68,2017
Sheldon,Day,DT,,68,2017
Abry,Jones,DT,,68,2017
Earl,Wolff,FS,,68,2017
Tommy,Bohanon,FB,,68,2017
Juston,Burris,CB,,68,2017
Dexter,McDougle,CB,,68,2017
Jon,Bostic,MLB,,68,2017
Crezdon,Butler,CB,,68,2017
Stefan,Charles,DT,,68,2017
Miles,Killebrew,SS,,68,2017
George,Winn,HB,,68,2017
Jared,Abbrederis,WR,,68,2017
Carl,Bradford,MLB,,68,2017
Jayrone,Elliott,LOLB,,68,2017
Kyler,Fackrell,LOLB,,68,2017
Demetri,Goodson,CB,,68,2017
Justin,Perillo,TE,,68,2017
Kevin,Norwood,WR,,68,2017
Trenton,Robinson,SS,,68,2017
Daryl,Worley,CB,,68,2017
Trey,Flowers,RE,,68,2017
Ramon,Humber,MLB,,68,2017
Keshawn,Martin,WR,,68,2017
Neiko,Thorpe,CB,,68,2017
DeAndre,Washington,HB,,68,2017
Isaiah,Battle,RT,,68,2017
Jamon,Brown,RG,,68,2017
Justice,Cunningham,TE,,68,2017
Cody,Davis,FS,,68,2017
Michael,Campanaro,WR,,68,2017
Willie,Henry,DT,,68,2017
Chris,Matthews,WR,,68,2017
Colt,McCoy,QB,,68,2017
Tyeler,Davison,DT,,68,2017
Daniel,Lasco,HB,,68,2017
Michael,Mauti,MLB,,68,2017
Damian,Swann,CB,,68,2017
Rees,Odhiambo,RG,,68,2017
Steven,Terrell,FS,,68,2017
L.J.,Fort,LOLB,,68,2017
Javon,Hargrave,DT,,68,2017
Steven,Johnson,MLB,,68,2017
Will,Monday,P,,68,2017
Oday,Aboushi,RG,,68,2017
Lonnie,Ballentine,FS,,68,2017
Max,Bullough,MLB,,68,2017
Brandon,Dunn,LE,,68,2017
DaQuan,Jones,LE,,68,2017
Jeremiah,Poutasi,LG,,68,2017
Quinton,Spain,LG,,68,2017
Anthony,Harris,FS,,68,2017
Shaun,Hill,QB,,68,2017
Ian,Silberman,LG,,67,2017
Kelvin,Taylor,HB,,67,2017
Brandon,Thomas,RG,,67,2017
Ego,Ferguson,RE,,67,2017
Ted,Larsen,LG,,67,2017
Khari,Lee,TE,,67,2017
Martin,Wallace,RT,,67,2017
Andrew,Billings,DT,,67,2017
Will,Clarke,RE,,67,2017
Jayson,DiManche,LOLB,,67,2017
T.J.,Johnson,C,,67,2017
Chris,Lewis-Harris,CB,,67,2017
Derron,Smith,FS,,67,2017
Brandon,Thompson,DT,,67,2017
T.J.,Barnes,DT,,67,2017
Jarrett,Boykin,WR,,67,2017
Marcus,Easley,WR,,67,2017
Randell,Johnson,LOLB,,67,2017
Kevin,Reddick,MLB,,67,2017
Greg,Salas,WR,,67,2017
Jonathan,Williams,HB,,67,2017
Jerel,Worthy,DT,,67,2017
Lorenzo,Doss,CB,,67,2017
Andy,Janovich,FB,,67,2017
Billy,Winn,RE,,67,2017
Sean,Baker,FS,,67,2017
Shon,Coleman,RT,,67,2017
Charles,Gaines,CB,,67,2017
Kaleb,Johnson,LG,,67,2017
Raheem,Mostert,HB,,67,2017
Nate,Orchard,LOLB,,67,2017
Joe,Hawley,C,,67,2017
Adam,Humphries,WR,,67,2017
Evan,Boehm,C,,67,2017
Taylor,Boggs,C,,67,2017
J.J.,Nelson,WR,,67,2017
Javontee,Herndon,WR,,67,2017
Adrian,Phillips,FS,,67,2017
Kevin,Hogan,QB,,67,2017
David,King,DT,,67,2017
Andy,Mulumba,ROLB,,67,2017
Jalil,Brown,CB,,67,2017
Tay,Glover-Wright,CB,,67,2017
Scott,Tolzien,QB,,67,2017
David,Irving,LE,,67,2017
Darius,Jackson,HB,,67,2017
Ifo,Ekpre-Olomu,CB,,67,2017
Isaiah,Pead,HB,,67,2017
Blake,Countess,SS,,67,2017
Arthur,Lynch,TE,,67,2017
LaRoy,Reynolds,MLB,,67,2017
Aldrick,Robinson,WR,,67,2017
DeMarcus,Van Dyke,CB,,67,2017
Jay,Bromley,DT,,67,2017
Bobby,Hart,RT,,67,2017
Hayes,Pullard III,ROLB,,67,2017
Chris,Smith,LE,,67,2017
Dakota,Dozier,RG,,67,2017
Christian,Hackenberg,QB,,67,2017
Jarvis,Harrison,RG,,67,2017
Kendall,James,CB,,67,2017
Josh,Martin,ROLB,,67,2017
Kenbrell,Thompkins,WR,,67,2017
Alex,Carter,CB,,67,2017
Zaviar,Gooden,MLB,,67,2017
Caraun,Reid,DT,,67,2017
Travis,Swanson,C,,67,2017
John,Crockett,HB,,67,2017
Blake,Martinez,MLB,,67,2017
Lane,Taylor,LG,,67,2017
Reese,Dismukes,RG,,67,2017
Ben,Jacobs,ROLB,,67,2017
Tyler,Larsen,LG,,67,2017
Dean,Marlowe,SS,,67,2017
Brandon,Wegher,HB,,67,2017
Justin,Coleman,CB,,67,2017
Markus,Kuhn,DT,,67,2017
Malcolm,Mitchell,WR,,67,2017
Vincent,Valentine,DT,,67,2017
Giorgio,Tavecchio,K,,67,2017
Brian,Folkerts,C,,67,2017
Chase,Reynolds,HB,,67,2017
Chris,Carter,LOLB,,67,2017
Matt,Judon,ROLB,,67,2017
Ryan,Mallett,QB,,67,2017
Jumal,Rolle,CB,,67,2017
Tavon,Young,CB,,67,2017
Terence,Garvin,LOLB,,67,2017
Jeremy,Harris,CB,,67,2017
Josh,LeRibeus,C,,67,2017
Jerrell,Powe,DT,,67,2017
Kasim,Edebali,LOLB,,67,2017
Marcus,Murphy,HB,,67,2017
Joey,Hunt,C,,67,2017
Cassius,Marsh,RE,,67,2017
DeShawn,Shead,CB,,67,2017
J'Marcus,Webb,RG,,67,2017
Jerald,Hawkins,LT,,67,2017
Chris,Hubbard,LG,,67,2017
Jesse,James,TE,,67,2017
Daryl,Richardson,HB,,67,2017
Fitzgerald,Toussaint,HB,,67,2017
K.J.,Dillon,SS,,67,2017
Kurtis,Drummond,SS,,67,2017
Tyler,Ervin,HB,,67,2017
Robert,Nelson,CB,,67,2017
Devon,Still,DT,,67,2017
Josh,Aubrey,SS,,67,2017
Ropati,Pitoitua,LE,,67,2017
Audie,Cole,MLB,,67,2017
David,Morgan,TE,,67,2017
Nick,Bellore,MLB,,66,2017
Fahn,Cooper,RT,,66,2017
Jeff,Driskel,QB,,66,2017
Corey,Lemonier,LOLB,,66,2017
Keith,Reaser,CB,,66,2017
Jonathan,Anderson,MLB,,66,2017
Jordan,Howard,HB,,66,2017
Paul,Lasike,FB,,66,2017
John,Timu,MLB,,66,2017
C.J.,Uzomah,TE,,66,2017
Jonathan,Dowling,FS,,66,2017
Lavar,Edwards,LE,,66,2017
IK,Enemkpali,LE,,66,2017
Cardale,Jones,QB,,66,2017
Kolby,Listenbee,WR,,66,2017
Connor,McGovern,RG,,66,2017
DeVier,Posey,WR,,66,2017
Garth,Gerhart,C,,66,2017
Randall,Telfer,TE,,66,2017
Caleb,Benenoch,RG,,66,2017
Cliff,Matthews,RE,,66,2017
Rodney,Gunter,DT,,66,2017
Ifeanyi,Momah,TE,,66,2017
Brandon,Williams,CB,,66,2017
Zach,Mettenberger,QB,,66,2017
Joshua,Perry,MLB,,66,2017
Kenny,Wiggins,LG,,66,2017
Parker,Ehinger,LG,,66,2017
Jamell,Fleming,SS,,66,2017
Demetrius,Harris,TE,,66,2017
Drew,Nowak,C,,66,2017
Ricky,Lumpkin,DT,,66,2017
Dezmen,Southward,SS,,66,2017
Kavon,Frazier,SS,,66,2017
Vince,Mayle,WR,,66,2017
Deji,Olatoye,CB,,66,2017
Rod,Smith,HB,,66,2017
Josh,Thomas,CB,,66,2017
Bryan,Witzmann,LT,,66,2017
Terrence,Fede,LE,,66,2017
Jakeem,Grant,WR,,66,2017
Neville,Hewitt,ROLB,,66,2017
Dallas,Thomas,LG,,66,2017
T.J.,Graham,WR,,66,2017
Marcus,Smith II,LE,,66,2017
Hal,Vaitai,LT,,66,2017
Ben,Garland,LG,,66,2017
Jerell,Adams,TE,,66,2017
Nat,Berhe,SS,,66,2017
Emmett,Cleary,RT,,66,2017
Adam,Gettis,RG,,66,2017
B.J.,Goodson,MLB,,66,2017
Jake,Rodgers,LT,,66,2017
Mykkele,Thompson,FS,,66,2017
Michael,Bennett,DT,,66,2017
Tyrone,Holmes,LOLB,,66,2017
Tyler,Shatley,C,,66,2017
Shelby,Harris,RE,,66,2017
Jarvis,Jenkins,LE,,66,2017
Trevor,Reilly,LOLB,,66,2017
Jeremy,Ross,WR,,66,2017
Brandon,Shell,RT,,66,2017
T.J.,Jones,WR,,66,2017
Dan,Orlovsky,QB,,66,2017
Anthony,Zettel,RE,,66,2017
Kyle,Murphy,RT,,66,2017
Mike,Pennel,RE,,66,2017
Ted,Karras,RG,,66,2017
Vadal,Alexander,RG,,66,2017
Keith,McGill,CB,,66,2017
Malcolm,Brown,HB,,66,2017
Eric,Kush,C,,66,2017
Cam,Thomas,LE,,66,2017
Ethan,Westbrooks,DT,,66,2017
Carl,Davis,DT,,66,2017
James,Hurst,LG,,66,2017
De'Ondre,Wesley,RT,,66,2017
Deshazor,Everett,FS,,66,2017
Matthew,Ioannidis,LE,,66,2017
Marcel,Jensen,TE,,66,2017
Brian,Dixon,CB,,66,2017
Bobby,Richardson,RE,,66,2017
Brock,Coyle,MLB,,66,2017
Stanley,Jean-Baptiste,CB,,66,2017
Kelcie,McCray,SS,,66,2017
Doran,Grant,CB,,66,2017
Landry,Jones,QB,,66,2017
Daniel,McCullers,DT,,66,2017
Christian,Covington,DT,,66,2017
Kendall,Lamm,RT,,66,2017
David,Bass,ROLB,,66,2017
Jerome,Cunningham,TE,,66,2017
B.W.,Webb,CB,,66,2017
Kentrell,Brothers,MLB,,66,2017
Brian,Leonhardt,TE,,66,2017
Blake,Bell,TE,,65,2017
Trent,Brown,RT,,65,2017
Marcus,Cromartie,CB,,65,2017
Je'Ron,Hamm,TE,,65,2017
Thad,Lewis,QB,,65,2017
Marcus,Martin,C,,65,2017
L.J.,McCray II,FS,,65,2017
DeAndrew,White,WR,,65,2017
Nick,Becton,RT,,65,2017
Daniel,Braverman,WR,,65,2017
Will,Sutton,LE,,65,2017
Jason,Weaver,LT,,65,2017
Cody,Core,WR,,65,2017
Clayton,Fejedelem,SS,,65,2017
Trey,Hopkins,RG,,65,2017
Margus,Hunt,LE,,65,2017
Nick,Vigil,MLB,,65,2017
Christian,Westerman,LG,,65,2017
Sammy,Seamster,CB,,65,2017
E.J.,Bibbs,TE,,65,2017
Tank,Carder,MLB,,65,2017
Derrick,Kindred,SS,,65,2017
Marlon,Moore,WR,,65,2017
Joe,Schobert,ROLB,,65,2017
Russell,Shepard,WR,,65,2017
Jatavis,Brown,LOLB,,65,2017
Tenny,Palepoi,RE,,65,2017
Darius,Philon,LE,,65,2017
Trevor,Robinson,C,,65,2017
Jordan,Devey,RG,,65,2017
Tyreek,Hill,WR,,65,2017
Dezman,Moses,LOLB,,65,2017
Brian,Parker,TE,,65,2017
Demarcus,Robinson,WR,,65,2017
Ramik,Wilson,MLB,,65,2017
Antonio,Morrison,MLB,,65,2017
Mitchell,Van Dyk,RT,,65,2017
Chris,Jones,DT,,65,2017
Tony,Lippett,CB,,65,2017
Vinston,Painter,LT,,65,2017
Beau,Allen,DT,,65,2017
Taylor,Hart,DT,,65,2017
Steven,Means,RE,,65,2017
Dillon,Farrell,LG,,65,2017
Montori,Hughes,DT,,65,2017
Matt,LaCosse,TE,,65,2017
Stansly,Maponga,LE,,65,2017
Owa,Odighizuwa,RE,,65,2017
Kerry,Wynn,LE,,65,2017
Brandon,Allen,QB,,65,2017
Jordan,Tripp,LOLB,,65,2017
Mike,Catapano,LE,,65,2017
Titus,Davis,WR,,65,2017
Charone,Peake,WR,,65,2017
Bryce,Petty,QB,,65,2017
Kyle,Williams,WR,,65,2017
Joe,Dahl,LG,,65,2017
Gabe,Ikard,C,,65,2017
Dwayne,Washington,HB,,65,2017
