id,full_name,first_name,last_name,position,position_group,section,college,draft_year,defense_ast_tackles,defense_fum_forced,defense_fum_rec,defense_fum_tds,defense_fum_yds,defense_games,defense_int,defense_int_td,defense_int_yards,defense_loss_tackles,defense_pd,defense_sacks,defense_seasons,defense_solo_tackes,defense_tackles,passing_attempts,passing_comp_pct,passing_completions,passing_games,passing_pass_ints,passing_pass_tds,passing_pass_yards,passing_seasons,rushing_games,rushing_rec_td,rushing_rec_yards,rushing_receptions,rushing_rush_att,rushing_rush_td,rushing_rush_yds,rushing_scrim_plays,rushing_scrim_tds,rushing_scrim_yds,rushing_seasons,receiving_games,receiving_rec_td,receiving_rec_yards,receiving_receptions,receiving_rush_att,receiving_rush_td,receiving_rush_yds,receiving_scrim_plays,receiving_scrim_tds,receiving_scrim_yds,receiving_seasons
,Torrey Smith,Torrey,Smith,WR,WR,O,Maryland,2011,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,19,2215,152,21,1,66,173,20,2281,3
,Tyler Sash,Tyler,Sash,S,DB,D,Iowa,2011,108,0,0,0,0,38,13,1,392,11.5,0,1.0,3,109,217,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tyrod Taylor,Tyrod,Taylor,QB,QB,O,Virginia Tech,2011,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,865,226.6,495,50,20,44,7017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tyron Smith,Tyron,Smith,OT,OL,O,USC,2011,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ugo Chinasa,Ugo,Chinasa,DE,DL,D,Oklahoma State,2011,31,0,0,0,0,48,2,1,28,25.5,3,12.5,4,74,105,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361444.0,Vai Taua,Vai,Taua,RB,RB,O,Nevada,2011,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,45,8,571,61,711,45,4588,772,53,5159,4,0,0,0,0,0,0,0,0,0,0,0
,Vance Cuff,Vance,Cuff,CB,DB,D,Georgia,2011,21,0,0,0,0,44,1,1,30,2.5,2,0.0,4,41,62,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Vincent Brown,Vincent,Brown,WR,WR,O,Miami,2011,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,23,3110,209,7,0,34,216,23,3144,4
,Virgil Green,Virgil,Green,TE,TE,O,Nevada,2011,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11,939,72,7,0,53,79,11,992,3
,Von Miller,Von,Miller,OLB,LB,D,Texas A&M,2011,77,7,0,0,0,47,1,0,3,50.5,5,33.0,4,104,181,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Wayne Daniels,Wayne,Daniels,OLB,LB,D,TCU,2011,51,3,0,0,0,48,0,0,0,24.0,5,13.0,5,51,102,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Weslye Saunders,Weslye,Saunders,TE,TE,O,South Carolina,2011,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,718,60,0,0,0,60,6,718,3
,Will Hill,Will,Hill,S,DB,D,Florida,2011,50,0,0,0,0,38,4,0,155,4.0,1,1.5,3,94,144,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4038565.0,Willie Smith,Willie,Smith,OT,OL,O,East Carolina,2011,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Zach Hurd,Zach,Hurd,OG,OL,O,Connecticut,2011,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Zack Pianalto,Zack,Pianalto,TE,TE,O,Michigan State,2011,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,918,94,0,0,0,94,3,918,4
,Zane Taylor,Zane,Taylor,C,OL,O,Utah,2011,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,A.J. Edds,A.J.,Edds,OLB,LB,D,Iowa,2010,149,1,0,0,0,48,7,0,67,12.5,0,2.0,4,76,225,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,A.J. Jefferson,A.J.,Jefferson,CB,DB,D,Fresno State,2010,39,0,0,1,0,39,0,0,0,1.0,1,0.0,4,69,108,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aaron Hernandez,Aaron,Hernandez,TE,TE,O,Florida,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12,1382,111,1,0,16,112,12,1398,3
,Al Woods,Al,Woods,DT,DL,D,LSU,2010,39,0,0,0,0,41,0,0,0,8.0,2,3.5,4,34,73,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Albert McClellan,Albert,McClellan,ILB,LB,D,Marshall,2010,131,7,1,0,11,48,0,0,0,42.0,11,21.0,4,99,230,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aleric Mullins,Aleric,Mullins,DT,DL,D,North Carolina,2010,19,3,0,0,0,38,0,0,0,10.0,2,3.0,3,27,46,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Alex Carrington,Alex,Carrington,DE,DL,D,Arkansas State,2010,52,2,1,1,27,43,1,0,18,40.5,2,21.5,4,94,146,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Alex Parsons,Alex,Parsons,OG,OL,O,USC,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Alric Arnett,Alric,Arnett,WR,WR,O,West Virginia,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,1052,78,2,0,-4,80,9,1048,2
,Alterraun Verner,Alterraun,Verner,CB,DB,D,UCLA,2010,81,0,0,1,0,51,13,4,357,12.0,0,0.0,4,198,279,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Amari Spievey,Amari,Spievey,CB,DB,D,Iowa,2010,38,0,0,0,0,26,6,1,127,2.0,0,0.0,2,86,124,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Andre Dixon,Andre,Dixon,RB,RB,O,Connecticut,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,38,2,400,37,415,17,1958,452,19,2358,4,0,0,0,0,0,0,0,0,0,0,0
,Andrew Quarless,Andrew,Quarless,TE,TE,O,Penn State,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8,1146,87,0,0,0,87,8,1146,4
,Anthony Davis,Anthony,Davis,OT,OL,O,Rutgers,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Anthony Dixon,Anthony,Dixon,RB,RB,O,Mississippi State,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,48,4,449,56,910,42,3994,966,46,4443,4,0,0,0,0,0,0,0,0,0,0,0
,Anthony McCoy,Anthony,McCoy,TE,TE,O,USC,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,731,46,1,0,25,47,3,756,3
,Antonio Brown,Antonio,Brown,WR,WR,O,Central Michigan,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,22,3199,305,72,4,531,377,26,3730,3
,Antonio Coleman,Antonio,Coleman,OLB,LB,D,Auburn,2010,56,2,1,1,34,50,1,1,20,46.5,4,24.5,4,94,150,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arrelious Benn,Arrelious,Benn,WR,WR,O,Illinois,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,2221,159,62,3,282,221,10,2503,3
,Arthur Jones,Arthur,Jones,DT,DL,D,Syracuse,2010,60,0,0,0,0,44,0,0,0,38.5,1,6.5,4,85,145,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Barry Church,Barry,Church,S,DB,D,Toledo,2010,153,0,0,0,0,48,9,2,170,26.0,0,3.0,4,201,354,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ben Tate,Ben,Tate,RB,RB,O,Auburn,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,47,0,336,53,678,24,3321,731,24,3657,4,0,0,0,0,0,0,0,0,0,0,0
4241983.0,Blair White,Blair,White,WR,WR,O,Michigan State,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10,1674,116,1,0,-2,117,10,1672,3
,Boris Lee,Boris,Lee,ILB,LB,D,Troy,2010,158,0,0,1,1,51,8,1,137,28.5,0,9.5,4,195,353,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brandon Banks,Brandon,Banks,WR,WR,O,Kansas State,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,1754,123,18,1,236,141,11,1990,2
,Brandon Carter,Brandon,Carter,OG,OL,O,Texas Tech,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brandon Deaderick,Brandon,Deaderick,DT,DL,D,Alabama,2010,47,0,0,0,0,41,0,0,0,13.0,0,7.0,3,34,81,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brandon Ghee,Brandon,Ghee,CB,DB,D,Wake Forest,2010,44,1,0,0,0,36,1,0,0,12.5,18,2.0,3,110,154,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brandon Graham,Brandon,Graham,OLB,LB,D,Michigan,2010,52,6,0,0,0,46,0,0,0,56.0,1,29.5,4,86,138,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brandon LaFell,Brandon,LaFell,WR,WR,O,LSU,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,25,2517,175,8,1,37,183,26,2554,4
,Brandon Lang,Brandon,Lang,DE,DL,D,Troy,2010,45,6,0,0,0,42,0,0,0,38.5,5,24.5,4,95,140,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brandon Minor,Brandon,Minor,RB,RB,O,Michigan,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,43,2,70,10,331,20,1658,341,22,1728,4,0,0,0,0,0,0,0,0,0,0,0
,Brandon Spikes,Brandon,Spikes,ILB,LB,D,Florida,2010,129,1,0,0,0,48,6,4,139,31.5,9,6.5,4,178,307,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3931030.0,Brian Jackson,Brian,Jackson,CB,DB,D,Oklahoma,2010,40,0,0,1,52,45,7,0,45,5.5,0,0.0,4,97,137,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brian Price,Brian,Price,DT,DL,D,UCLA,2010,22,4,0,0,0,35,1,0,1,44.5,2,12.5,3,75,97,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brody Eldridge,Brody,Eldridge,TE,TE,O,Oklahoma,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,98,13,0,0,0,13,1,98,4
,Bruce Campbell,Bruce,Campbell,OT,OL,O,Maryland,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,C.J. Spiller,C.J.,Spiller,RB,RB,O,Clemson,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,52,11,1420,123,606,32,3547,729,43,4967,4,0,0,0,0,0,0,0,0,0,0,0
,C.J. Wilson,C.J.,Wilson,DE,DL,D,East Carolina,2010,100,4,0,0,0,54,0,0,0,45.5,2,27.0,4,92,192,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cam Thomas,Cam,Thomas,DT,DL,D,North Carolina,2010,39,1,1,1,20,46,0,0,0,8.5,0,3.5,4,44,83,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cameron Sheffield,Cameron,Sheffield,OLB,LB,D,Troy,2010,51,5,0,0,0,47,1,0,1,29.0,6,14.5,4,89,140,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Carl Ihenacho,Carl,Ihenacho,OLB,LB,D,San Jose State,2010,68,6,0,0,0,44,0,0,0,33.5,7,17.0,4,96,164,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Carlos Dunlap,Carlos,Dunlap,DE,DL,D,Florida,2010,28,1,0,0,0,39,0,0,0,26.0,7,19.5,3,56,84,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Carlton Mitchell,Carlton,Mitchell,WR,WR,O,South Florida,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,1648,105,5,0,24,110,9,1672,3
4362649.0,Chad Jones,Chad,Jones,S,DB,D,LSU,2010,73,0,0,0,0,40,5,0,81,7.5,0,2.0,3,84,157,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Charles Alexander,Charles,Alexander,DT,DL,D,LSU,2010,58,0,0,0,0,42,0,0,0,6.5,0,4.5,5,30,88,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Charles Brown,Charles,Brown,OT,OL,O,USC,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Charles Scott,Charles,Scott,RB,RB,O,LSU,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,43,3,260,31,424,32,2317,455,35,2577,4,0,0,0,0,0,0,0,0,0,0,0
,Chastin West,Chastin,West,WR,WR,O,Fresno State,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,1051,81,12,0,49,93,6,1100,3
,Chris Bell,Chris,Bell,WR,WR,O,Norfolk State,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,209,12,2,0,18,14,0,227,2
,Chris Brown,Chris,Brown,RB,RB,O,Oklahoma,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,45,3,323,44,627,42,2923,671,45,3246,4,0,0,0,0,0,0,0,0,0,0,0
,Chris Carter,Chris,Carter,WR,WR,O,UC Davis,2010,0,0,0,0,0,11,1,0,10,0.0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chris Chancellor,Chris,Chancellor,CB,DB,D,Clemson,2010,51,0,0,0,0,53,9,0,120,8.0,5,0.0,4,106,157,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chris Cook,Chris,Cook,CB,DB,D,Virginia,2010,33,0,0,1,44,39,7,1,121,5.5,0,0.0,4,110,143,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chris Hawkins,Chris,Hawkins,CB,DB,D,LSU,2010,49,0,0,1,24,51,5,0,-7,2.0,3,0.0,4,61,110,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chris McGaha,Chris,McGaha,WR,WR,O,Arizona State,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,2242,168,3,0,1,171,9,2243,4
,Chris Scott,Chris,Scott,OG,OL,O,Tennessee,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Clifton Geathers,Clifton,Geathers,DE,DL,D,South Carolina,2010,25,3,0,0,0,34,0,0,0,12.0,1,6.0,3,47,72,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Clint Gresham,Clint,Gresham,LS,LS,ST,TCU,2010,1,0,0,0,0,38,0,0,0,0.0,0,0.0,3,7,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cody Grimm,Cody,Grimm,S,DB,D,Virginia Tech,2010,93,7,0,0,0,41,2,0,20,26.5,6,11.5,3,111,204,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cole Pemberton,Cole,Pemberton,OT,OL,O,Colorado State,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Colin Peek,Colin,Peek,TE,TE,O,Alabama,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,561,51,0,0,0,51,4,561,2
,Colt McCoy,Colt,McCoy,QB,QB,O,Texas,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1645,280.6,1157,53,45,112,13253,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Corey Peters,Corey,Peters,DT,DL,D,Kentucky,2010,65,1,0,0,0,49,1,0,10,27.0,8,11.5,4,87,152,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Corey Wootton,Corey,Wootton,DE,DL,D,Northwestern,2010,62,1,0,0,0,53,4,0,11,38.0,0,19.5,5,94,156,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915870.0,Cornelius Brown,Cornelius,Brown,CB,DB,D,UTEP,2010,41,0,0,1,9,48,7,0,123,5.0,0,0.0,4,89,130,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Crezdon Butler,Crezdon,Butler,CB,DB,D,Clemson,2010,57,0,0,0,0,53,11,0,243,8.0,0,2.0,4,117,174,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,D'Anthony Smith,D'Anthony,Smith,DT,DL,D,Louisiana Tech,2010,125,1,1,0,0,49,1,0,7,23.5,3,12.5,4,72,197,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374298.0,Damian Williams,Damian,Williams,WR,WR,O,USC,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,17,2114,147,7,0,64,154,17,2178,3
,Dan LeFevour,Dan,LeFevour,QB,QB,O,Central Michigan,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1763,265.6,1171,53,36,102,12905,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4570575.0,Dan Williams,Dan,Williams,DT,DL,D,Tennessee,2010,81,0,0,0,0,45,0,0,0,25.0,1,7.0,4,79,160,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Danario Alexander,Danario,Alexander,WR,WR,O,Missouri,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,22,2778,191,11,0,59,202,22,2837,4
,Daniel Te'o-Nesheim,Daniel,Te'o-Nesheim,DE,DL,D,Washington,2010,79,8,1,0,8,49,0,0,0,46.0,1,29.0,4,115,194,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Darian Stewart,Darian,Stewart,S,DB,D,South Carolina,2010,51,3,0,0,0,50,2,0,0,19.0,13,2.0,4,146,197,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Darius Marshall,Darius,Marshall,RB,RB,O,Marshall,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,34,0,244,42,574,19,2857,616,19,3101,3,0,0,0,0,0,0,0,0,0,0,0
,Darrell Stuckey,Darrell,Stuckey,S,DB,D,Kansas,2010,117,0,0,0,0,45,8,0,71,11.0,3,1.0,4,178,295,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Darryl Sharpton,Darryl,Sharpton,ILB,LB,D,Miami,2010,101,0,0,0,0,49,1,1,73,27.0,3,2.5,4,154,255,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Daryl Washington,Daryl,Washington,OLB,LB,D,TCU,2010,72,0,0,0,0,50,4,1,45,20.5,0,5.5,4,148,220,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Daryll Clark,Daryll,Clark,QB,QB,O,Penn State,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,738,239.3,444,41,16,43,5742,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Gettis,David,Gettis,WR,WR,O,Baylor,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4,1555,116,0,0,0,116,4,1555,4
,David Pender,David,Pender,CB,DB,D,Purdue,2010,26,0,0,0,0,50,3,0,0,4.0,1,0.0,4,103,129,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Reed,David,Reed,WR,WR,O,Utah,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,1615,106,5,1,19,111,12,1634,2
,Dedrick Epps,Dedrick,Epps,TE,TE,O,Miami,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,634,49,0,0,0,49,6,634,3
,Dekoda Watson,Dekoda,Watson,OLB,LB,D,Florida State,2010,71,0,0,1,51,44,2,1,44,32.5,1,11.5,4,113,184,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Demaryius Thomas,Demaryius,Thomas,WR,WR,O,Georgia Tech,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,15,2339,120,4,0,32,124,15,2371,3
,Dennis Pitta,Dennis,Pitta,TE,TE,O,BYU,2010,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,21,2901,221,0,0,0,221,21,2901,4
