fms_city_id,city_state,county,state,poverty_pct,med_income
48.0,"Aliso Viejo, CA", Orange County, CA,9.4,"$63,681"
20.0,"Agoura Hills, CA", Los Angeles County, CA,14.2,"$67,986"
798.0,"Davidson, NC", Mecklenburg County, NC,18.7,"$44,832"
1018.0,"Fayetteville, GA", Fayette County, GA,22.5,"$37,867"
2485.0,"Orem, UT", Utah County, UT,9.4,"$75,296"
1587.0,"Johnston, IA", Polk County, IA,9.6,"$59,990"
2051.0,"Matthews, NC", Mecklenburg County, NC,18.7,"$44,832"
3013.0,"Sharon, MA", Norfolk County, MA,6.5,"$100,184"
1297.0,"Gustine, CA", Merced County, CA,21.2,"$56,169"
182.0,"Baldwin Hills, CA", Anne Arundel County, CA,7.0,"$97,051"
2010.0,"Maple Valley, WA", King County, WA,9.2,"$94,822"
225.0,"Beaverton, OR", Washington County, OR,4.5,"$75,799"
3492.0,"West Linn, OR", Clackamas County, OR,7.3,"$81,061"
2236.0,"Mount Angel, OR", Marion County, OR,16.6,"$46,244"
2338.0,"Newberg, OR", Yamhill County, OR,12.2,"$61,776"
2063.0,"Mccalla, AL", Jefferson County, AL,8.1,"$65,831"
1024.0,"Fernandina Beach, FL", Nassau County, FL,5.8,"$115,301"
97.0,"Anniston, AL", Calhoun County, AL,22.8,"$36,384"
176.0,"Baconton, GA", Mitchell County, GA,21.4,"$48,529"
2743.0,"Rancho Mirage, CA", Riverside County, CA,12.7,"$66,793"
1219.0,"Goodyear, AZ", Maricopa County, AZ,12.3,"$65,234"
1328.0,"Hanford, CA", Kings County, CA,18.9,"$60,862"
145.0,"Atmore, AL", Escambia County, AL,14.7,"$50,644"
2445.0,"Ocoee, FL", Orange County, FL,9.4,"$63,681"
1901.0,"Lookout Mountain, TN", Hamilton County, TN,14.7,"$49,210"
879.0,"Dunwoody, GA", DeKalb County, GA,17.4,"$47,420"
1792.0,"Lawndale, NC", Cleveland County, NC,11.9,"$62,343"
3173.0,"Stow, MA", Middlesex County, MA,12.7,"$54,871"
1353.0,"Hasbrouck Heights, NJ", Bergen County, NJ,6.8,"$100,181"
1306.0,"Hailey, ID", Blaine County, ID,16.0,"$49,513"
2367.0,"Nocatee, FL", St. Johns County, FL,6.6,"$81,925"
2688.0,"Portsmouth, RI",,,,"$100,075"
426.0,"Burlington, NC", Alamance County, NC,13.5,"$50,480"
1361.0,"Havelock, NC", Craven County, NC,14.9,"$50,748"
3262.0,"Thomasville, NC", Davidson County, NC,15.4,"$60,799"
1346.0,"Hartland, WI", Waukesha County, WI,5.0,"$87,333"
309.0,"Bloomington, IL", Monroe County, IL,13.2,"$58,391"
3627.0,"Yorkville, IL", New York County, IL,15.6,"$84,610"
1564.0,"Jefferson City, MO", Cole County, MO,8.9,"$62,817"
1117.0,"Freeport, IL", Stephenson County, IL,12.7,"$47,357"
3595.0,"Woodbury, MN", Washington County, MN,4.5,"$75,799"
3093.0,"South Milwaukee, WI",,,,"$100,075"
1878.0,"Lodi, WI", Columbia County, WI,7.6,"$65,435"
1310.0,"Hallock, MN", Kittson County, MN,10.0,"$54,438"
190.0,"Baraboo, WI", Sauk County, WI,8.6,"$57,256"
702.0,"Coon Rapids, MN", Anoka County, MN,5.6,"$82,284"
2212.0,"Moorhead, MN", Clay County, MN,25.1,"$35,983"
2645.0,"Plano, IL", Collin County, IL,6.4,"$96,936"
2414.0,"Norwalk, CT", Cook County, CT,9.6,"$54,465"
2458.0,"Old Tappan, NJ", Bergen County, NJ,6.8,"$100,181"
65.0,"Altoona, PA", Blair County, PA,14.4,"$49,244"
1323.0,"Hammonton, NJ", Atlantic County, NJ,12.8,"$60,826"
1471.0,"Huber Heights, OH", Montgomery County, OH,24.1,"$52,538"
1996.0,"Manlius, NY", Onondaga County, NY,13.7,"$59,786"
2614.0,"Phoenixville, PA", Chester County, PA,15.9,"$47,508"
1200.0,"Glenelg, MD", Howard County, MD,20.6,"$50,423"
282.0,"Beverly Hills, CA", Los Angeles County, CA,14.2,"$67,986"
1659.0,"King George, VA",King George County, VA,6.8,"$86,619"
848.0,"District Heights, MD", Prince George's County, MD,8.3,"$82,445"
994.0,"Fair Haven, NJ", Monmouth County, NJ,6.7,"$99,223"
2172.0,"Mitchellville, MD", Prince George's County, MD,8.3,"$82,445"
3514.0,"Westford, MA", Middlesex County, MA,12.7,"$54,871"
3416.0,"Warminster, PA", Bucks County, PA,5.7,"$88,538"
2386.0,"North Haven, CT", Richland County, CT,14.3,"$53,050"
3436.0,"Watertown, CT",,,,"$100,075"
362.0,"Brea, CA", Orange County, CA,9.4,"$63,681"
3575.0,"Windermere, FL", Orange County, FL,9.4,"$63,681"
1259.0,"Greeneville, TN", Greene County, TN,8.1,"$67,498"
1137.0,"Gainesville, GA", Hall County, GA,24.1,"$32,597"
1726.0,"Lake City, SC", Florence County, SC,11.9,"$53,188"
739.0,"Crawfordville, FL", Wakulla County, FL,11.9,"$58,203"
1125.0,"Fruitland, ID", Payette County, ID,12.8,"$51,835"
1640.0,"Kent, WA", King County, WA,9.2,"$94,822"
2727.0,"Puyallup, WA", Pierce County, WA,8.5,"$75,421"
2343.0,"Newhall, CA", Los Angeles County, CA,14.2,"$67,986"
2069.0,"Mckees Rocks, PA", Allegheny County, PA,11.7,"$59,881"
3397.0,"Wailuku, HI", Maui County, HI,8.6,"$78,503"
2333.0,"New Wilmington, PA", Lawrence County, PA,17.7,"$43,651"
230.0,"Bedford, VA",Bedford County, VA,10.4,"$61,186"
759.0,"Culver, IN", Marshall County, IN,13.9,"$50,064"
1677.0,"Kohler, WI", Sheboygan County, WI,7.5,"$61,906"
843.0,"Dillsburg, PA",,,,"$100,075"
1655.0,"Kiln, MS", Hancock County, MS,13.2,"$47,299"
754.0,"Crystal Springs, MS", Copiah County, MS,26.5,"$38,664"
904.0,"East Wenatchee, WA", Douglas County, WA,11.7,"$50,637"
1124.0,"Fruit Cove, FL", St. Johns County, FL,6.6,"$81,925"
855.0,"Douglas, GA",Douglas County, GA,11.7,"$50,637"
3352.0,"Vanceboro, NC", Craven County, NC,14.9,"$50,748"
2701.0,"Prichard, AL", Mobile County, AL,20.8,"$43,598"
781.0,"Dana Point, CA", Orange County, CA,9.4,"$63,681"
2728.0,"Queen Creek, AZ", Maricopa County, AZ,12.3,"$65,234"
2699.0,"Prattville, AL", Autauga County, AL,13.8,"$59,338"
1016.0,"Farmville, NC", Pitt County, NC,23.2,"$43,303"
298.0,"Black Mountain, NC", Buncombe County, NC,11.5,"$53,960"
1058.0,"Fordyce, AR", Dallas County, AR,14.2,"$59,838"
3198.0,"Sumner, WA", Bremer County, WA,6.6,"$74,646"
2766.0,"Refugio, TX",Refugio County, TX,16.3,"$44,821"
1953.0,"Lyons, GA", Baltimore County, GA,9.9,"$75,836"
3035.0,"Shiner, TX", Lavaca County, TX,13.5,"$51,128"
3640.0,"Zionsville, IN", Boone County, IN,22.5,"$38,110"
1084.0,"Fort Stockton, TX", Pecos County, TX,19.5,"$47,008"
3406.0,"Waller, TX",Waller County, TX,15.9,"$59,807"
1692.0,"La Marque, TX", Galveston County, TX,12.1,"$71,959"
2977.0,"Schertz, TX", Guadalupe County, TX,8.5,"$73,864"
2742.0,"Rancho Dominguez, CA", Los Angeles County, CA,14.2,"$67,986"
779.0,"Daly City, CA", San Mateo County, CA,6.8,"$122,930"
3614.0,"Yakima, WA", Yakima County, WA,16.5,"$51,377"
651.0,"Cochran, GA", Bleckley County, GA,18.7,"$46,019"
2463.0,"Olympia, WA", Thurston County, WA,8.7,"$72,400"
3113.0,"Spokane, WA", Spokane County, WA,13.0,"$59,408"
3597.0,"Woodinville, WA", King County, WA,9.2,"$94,822"
259.0,"Bend, OR", Deschutes County, OR,9.4,"$67,372"
1464.0,"Houma, LA", Terrebonne Parish, LA,17.3,"$51,665"
3076.0,"Somerville, TN", Fayette County, TN,22.5,"$37,867"
2627.0,"Pinellas Park, FL", Pinellas County, FL,11.7,"$52,226"
768.0,"D'lberville, MS", Lee County, MS,24.8,"$34,796"
205.0,"Bassfield, MS", Jefferson Davis County, MS,26.0,"$31,739"
2232.0,"Moss Point, MS", Jackson County, MS,12.0,"$52,919"
428.0,"Burlington, WA", Des Moines County, WA,12.7,"$51,805"
327.0,"Bolton, MS", Hinds County, MS,19.4,"$44,776"
1870.0,"Live Oak, FL", Suwannee County, FL,19.3,"$38,525"
14.0,"Adamsville, AL", Jefferson County, AL,8.1,"$65,831"
719.0,"Corpus Christi, TX", Nueces County, TX,16.2,"$53,034"
3512.0,"Westfield, IN", Douglas County, IN,11.7,"$50,637"
1916.0,"Lott, TX", Falls County, TX,21.7,"$37,428"
2632.0,"Pittsburg, CA", Contra Costa County, CA,7.8,"$101,463"
933.0,"Elk Grove Village, IL", Cook County, IL,9.6,"$54,465"
3211.0,"Swanton, OH", Fulton County, OH,11.5,"$52,277"
167.0,"Avon, IN", Hendricks County, IN,5.9,"$80,834"
385.0,"Bromont, PQ",,,,"$100,075"
837.0,"Dexter, MI", Washtenaw County, MI,15.0,"$72,267"
196.0,"Barrie, ON", Lake County, ON,36.5,"$33,709"
1233.0,"Grand Blanc, MI", Genesee County, MI,9.9,"$58,925"
1265.0,"Greenville, MI", Montcalm County, MI,14.3,"$50,396"
1449.0,"Homewood, IL", Cook County, IL,9.6,"$54,465"
2422.0,"O' Fallon, MO",,,,"$100,075"
577.0,"Chesterfield, MI", Oakland County, MI,8.2,"$80,319"
2119.0,"Michigan City, IN", LaPorte County, IN,,"$100,075"
1290.0,"Grovetown, GA", Columbia County, GA,7.6,"$65,435"
823.0,"Delaware, OH",Delaware County, OH,8.8,"$71,961"
1794.0,"Lawrenceburg, IN", Dearborn County, IN,9.4,"$66,502"
3533.0,"White Castle, LA", Iberville Parish, LA,23.8,"$47,917"
2085.0,"Medina, OH",Medina County, OH,12.3,"$59,304"
2890.0,"Saint John, IN", Warrick County, IN,7.1,"$75,534"
2366.0,"Noblesville, IN", Hamilton County, IN,14.7,"$49,210"
3329.0,"Uniondale, IN", Wells County, IN,11.4,"$58,261"
2440.0,"Oakville, ON", Plaquemines Parish, ON,15.5,"$58,643"
2673.0,"Port Charlotte, FL", Charlotte County, FL,19.3,"$41,382"
2722.0,"Punta Gorda, FL", Charlotte County, FL,19.3,"$41,382"
2899.0,"Saint Petersburg Beach, FL", Pinellas County, FL,11.7,"$52,226"
2812.0,"Riviera Beach, FL", Palm Beach County, FL,12.2,"$61,735"
1418.0,"Hilton Head Island, SC", Beaufort County, SC,10.9,"$65,843"
3237.0,"Taylor, TX",Taylor County, TX,10.3,"$56,981"
1450.0,"Hominy, OK", Osage County, OK,15.1,"$48,826"
1302.0,"Hackensack, NJ", Bergen County, NJ,6.8,"$100,181"
2505.0,"Oxford, OH", Butler County, OH,8.7,"$67,161"
1400.0,"Highland Park, IL", Lake County, IL,36.5,"$33,709"
2668.0,"Pontiac, MI", Oakland County, MI,8.2,"$80,319"
598.0,"Cicero, IN", Hamilton County, IN,14.7,"$49,210"
2660.0,"Poland, OH", Mahoning County, OH,16.5,"$48,010"
1702.0,"LaPorte, IN", LaPorte County, IN,,"$100,075"
2683.0,"Portage, MI", Kalamazoo County, MI,14.4,"$55,881"
3179.0,"Struthers, OH", Mahoning County, OH,16.5,"$48,010"
1225.0,"Grafton, OH", Lorain County, OH,14.2,"$59,265"
99.0,"Anthem, AZ", Maricopa County, AZ,12.3,"$65,234"
3292.0,"Trotwood, OH", Montgomery County, OH,24.1,"$52,538"
678.0,"Columbiana, OH",Columbiana County, OH,15.1,"$44,938"
2482.0,"Orchard Lake, MI", Oakland County, MI,8.2,"$80,319"
937.0,"Elkhart, IN",Elkhart County, IN,11.5,"$59,251"
78.0,"Amory, MS", Monroe County, MS,13.2,"$58,391"
3321.0,"Union City, CA", Alameda County, CA,9.0,"$101,744"
1105.0,"Franklin, KY",Franklin County, KY,13.4,"$60,483"
3389.0,"Waddell, AZ", Maricopa County, AZ,12.3,"$65,234"
2241.0,"Mount Juliet, TN", Wilson County, TN,10.9,"$71,207"
3180.0,"Stuart, FL", Martin County, FL,13.6,"$56,484"
1831.0,"Lewisburg, TN", Marshall County, TN,13.9,"$50,064"
1959.0,"Macon, MS", Noxubee County, MS,29.0,"$32,167"
1311.0,"Halls, TN", Lauderdale County, TN,24.9,"$38,849"
137.0,"Athens, AL", Mercer County, AL,22.7,"$37,860"
1021.0,"Fellsmere, FL", Indian River County, FL,10.7,"$58,228"
1577.0,"Jericho, NY", Nassau County, NY,5.8,"$115,301"
183.0,"Baldwin, FL", Duval County, FL,25.5,"$35,156"
407.0,"Bryant, AR", Saline County, AR,12.4,"$54,569"
1500.0,"Hutto, TX", Williamson County, TX,6.4,"$87,817"
2859.0,"Rowlett, TX", Dallas County, TX,14.2,"$59,838"
2832.0,"Rockton, IL", Winnebago County, IL,10.4,"$57,785"
1904.0,"Loranger, LA", Tangipahoa Parish, LA,17.9,"$47,128"
452.0,"Calhoun City, MS", Calhoun County, MS,22.8,"$36,384"
707.0,"Coral Springs, FL", Broward County, FL,12.6,"$57,200"
1280.0,"Gretna, FL", Gadsden County, FL,23.6,"$42,259"
1256.0,"Greenacres, FL", Palm Beach County, FL,12.2,"$61,735"
827.0,"Demopolis, AL", Marengo County, AL,24.0,"$37,733"
2537.0,"Paramount, CA", Los Angeles County, CA,14.2,"$67,986"
3587.0,"Winter Springs, FL", Seminole County, FL,18.6,"$37,901"
3120.0,"Spring Hill, FL", Hernando County, FL,14.1,"$45,884"
2088.0,"Melrose, FL", Putnam County, FL,10.0,"$61,995"
2210.0,"Moorestown, NJ", Burlington County, NJ,6.2,"$84,470"
3250.0,"Terrell, TX",Terrell County, TX,18.9,"$41,413"
857.0,"Dove Canyon, CA", Orange County, CA,9.4,"$63,681"
3284.0,"Township Of Washington, NJ", Bergen County, NJ,6.8,"$100,181"
1386.0,"Hermitage, TN", Davidson County, TN,15.4,"$60,799"
1279.0,"Gresham, OR", Multnomah County, OR,12.0,"$70,756"
197.0,"Barrington, IL", Cook County, IL,9.6,"$54,465"
2181.0,"Monclova, OH", Lucas County, OH,18.7,"$47,865"
859.0,"Downey, CA", Los Angeles County, CA,14.2,"$67,986"
2557.0,"Pavo, GA", Brooks County, GA,31.0,"$30,116"
118.0,"Arnold, MD", Anne Arundel County, MD,7.0,"$97,051"
3476.0,"West Bloomfield, MI", Ontario County, MI,8.5,"$62,930"
751.0,"Crownsville, MD", Anne Arundel County, MD,7.0,"$97,051"
2884.0,"Saint Cloud, FL", Osceola County, FL,17.6,"$45,607"
1087.0,"Fort Walton Beach, FL", Okaloosa County, FL,12.7,"$62,779"
3395.0,"Wahoo, NE", Saunders County, NE,7.8,"$67,897"
1774.0,"Largo, FL", Pinellas County, FL,11.7,"$52,226"
1153.0,"Garner, NC", Wake County, NC,8.4,"$80,169"
2647.0,"Plant City, FL", Hillsborough County, FL,7.4,"$78,714"
2670.0,"Poplarville, MS", Pearl River County, MS,18.1,"$45,268"
2524.0,"Palm Beach, FL",Palm Beach County, FL,12.2,"$61,735"
907.0,"Ecru, MS", Pontotoc County, MS,15.3,"$48,450"
916.0,"Edwardsville, IL",,,,"$100,075"
201.0,"Bartlett, TN", Shelby County, TN,20.6,"$41,961"
1278.0,"Grenada, MS", Grenada County, MS,22.3,"$39,633"
2298.0,"Neerim South, VIC       ",,,,"$100,075"
3306.0,"Tumwater, WA", Thurston County, WA,8.7,"$72,400"
625.0,"Clements, CA", San Joaquin County, CA,14.3,"$63,567"
1539.0,"Issaquah, WA", King County, WA,9.2,"$94,822"
1003.0,"Fairless Hills, PA", Bucks County, PA,5.7,"$88,538"
1617.0,"Kapaa, HI", Kauaʻi County, HI,,"$100,075"
3137.0,"Springville, UT", Utah County, UT,9.4,"$75,296"
1865.0,"Little Elm, TX", Denton County, TX,7.3,"$88,384"
2520.0,"Palatka, FL", Putnam County, FL,10.0,"$61,995"
2935.0,"San Pedro, CA", Los Angeles County, CA,14.2,"$67,986"
3606.0,"Wooster, OH", Wayne County, OH,20.9,"$38,704"
3001.0,"Seneca, IL",Seneca County, IL,12.1,"$52,165"
1663.0,"Kingsburg, CA", Fresno County, CA,21.3,"$52,318"
1507.0,"Independence, OR", Polk County, OR,9.6,"$59,990"
1198.0,"Glendora, CA", Los Angeles County, CA,14.2,"$67,986"
1710.0,"Lafayette, CO",Lafayette County, CO,11.3,"$60,711"
436.0,"Bushnell, FL", Sumter County, FL,18.7,"$45,181"
1693.0,"La Mirada, CA", Los Angeles County, CA,14.2,"$67,986"
1919.0,"Louisville, CO", Boulder County, CO,9.7,"$83,591"
2764.0,"Redondo Beach, CA", Los Angeles County, CA,14.2,"$67,986"
2852.0,"Roseville, CA", Placer County, CA,7.1,"$89,175"
3366.0,"Victoria, BC", Carver County, BC,3.8,"$104,248"
1095.0,"Fountain Valley, CA", Orange County, CA,9.4,"$63,681"
2945.0,"Sanger, CA", Fresno County, CA,21.3,"$52,318"
1141.0,"Galena Park, TX", Harris County, TX,16.5,"$60,241"
2352.0,"Newton, MA", Middlesex County, MA,12.7,"$54,871"
419.0,"Bunnell, FL", Flagler County, FL,10.3,"$58,975"
3633.0,"Yuma, AZ", Yuma County, AZ,12.1,"$53,253"
2857.0,"Roswell, NM", Chaves County, NM,18.9,"$43,527"
1909.0,"Los Alamitos, CA", Orange County, CA,9.4,"$63,681"
3362.0,"Versailles, KY", Woodford County, KY,9.4,"$66,164"
3061.0,"Smithfield, VA", Isle of Wight County, VA,9.2,"$72,993"
361.0,"Brantley, AL", Crenshaw County, AL,19.5,"$39,057"
2340.0,"Newburgh, IN", Warrick County, IN,7.1,"$75,534"
1605.0,"Kahului, HI", Maui County, HI,8.6,"$78,503"
1228.0,"Graham, WA", Pierce County, WA,8.5,"$75,421"
2907.0,"Salinas, CA", Monterey County, CA,13.3,"$69,665"
962.0,"Englewood, NJ", Bergen County, NJ,6.8,"$100,181"
3600.0,"Woods Cross, UT",,,,"$100,075"
1434.0,"Holladay, UT",,,,"$100,075"
169.0,"Axis, AL", Mobile County, AL,20.8,"$43,598"
2975.0,"Schaumburg, IL", Cook County, IL,9.6,"$54,465"
146.0,"Attalla, AL", Etowah County, AL,17.5,"$44,903"
2293.0,"Navarre, FL", Santa Rosa County, FL,9.5,"$69,541"
3574.0,"Winchester, VA",,,,"$100,075"
2502.0,"Oxford, AL", Bucks County, AL,5.7,"$88,538"
1708.0,"Lafayette, AL", Jefferson County, AL,8.1,"$65,831"
1862.0,"Lithia, FL", Hillsborough County, FL,7.4,"$78,714"
2532.0,"Palo Alto, CA", Santa Clara County, CA,7.3,"$125,933"
1691.0,"La Jolla, CA", San Diego County, CA,11.5,"$78,777"
22.0,"Aiea, HI", Honolulu County, HI,7.7,"$83,695"
2138.0,"Mililani, HI", Honolulu County, HI,7.7,"$83,695"
3356.0,"Venice, CA", Los Angeles County, CA,14.2,"$67,986"
3493.0,"West Los Angeles, CA", Los Angeles County, CA,14.2,"$67,986"
2075.0,"Mcminnville, TN", Warren County, TN,10.3,"$65,635"
2185.0,"Monroe, MI",Monroe County, MI,13.2,"$58,391"
2971.0,"Savannah, TN", Hardin County, TN,12.4,"$60,909"
104.0,"Apollo Beach, FL", Hillsborough County, FL,7.4,"$78,714"
30.0,"Albany, LA", Albany County, LA,20.4,"$47,561"
355.0,"Brampton, ON", Sullivan County, ON,16.5,"$46,024"
1703.0,"LaVERGNE, TN", Cook County, TN,9.6,"$54,465"
3429.0,"Washington, PA",Washington County, PA,4.5,"$75,799"
1245.0,"Grantville, GA", Coweta County, GA,10.2,"$70,974"
1918.0,"Louin, MS", Jasper County, MS,19.2,"$47,551"
2126.0,"Middletown, NJ", Monmouth County, NJ,6.7,"$99,223"
1197.0,"Glendale, UT", Salt Lake County, UT,9.0,"$73,619"
3085.0,"South Elgin, IL", Kane County, IL,10.5,"$52,355"
2098.0,"Menomonee Falls, WI", Waukesha County, WI,5.0,"$87,333"
3446.0,"Waunakee, WI", Dane County, WI,10.8,"$71,789"
685.0,"Columbus, WI", Columbia County, WI,7.6,"$65,435"
805.0,"De Pere, WI", Brown County, WI,8.6,"$62,097"
1226.0,"Grafton, WI", Ozaukee County, WI,4.2,"$83,014"
108.0,"Appleton, WI", Outagamie County, WI,7.2,"$65,993"
795.0,"Darlington, WI", Lafayette County, WI,11.3,"$60,711"
1645.0,"Kernersville, NC", Forsyth County, NC,16.4,"$50,112"
2903.0,"Salem, NJ",Salem County, NJ,11.2,"$64,524"
1657.0,"Kimberly, WI", Outagamie County, WI,7.2,"$65,993"
2973.0,"Sayville, NY", Suffolk County, NY,7.3,"$100,075"
2947.0,"Santa Barbara, CA", Santa Barbara County, CA,12.6,"$75,646"
1301.0,"Hacienda Heights, CA", Los Angeles County, CA,14.2,"$67,986"
2460.0,"Olivehurst, CA", Yuba County, CA,17.2,"$47,504"
1978.0,"Malibu, CA", Los Angeles County, CA,14.2,"$67,986"
148.0,"Aubrey, TX", Denton County, TX,7.3,"$88,384"
794.0,"Darien, IL", Fairfield County, IL,23.7,"$39,522"
2633.0,"Pittsburg, KS", Crawford County, KS,12.9,"$49,200"
2566.0,"Pebble Beach, CA", Monterey County, CA,13.3,"$69,665"
2364.0,"Niwot, CO", Boulder County, CO,9.7,"$83,591"
2638.0,"Plain City, OH", Madison County, OH,10.1,"$60,450"
3391.0,"Wading River, NY", Suffolk County, NY,7.3,"$100,075"
168.0,"Avon, OH", Lorain County, OH,14.2,"$59,265"
2596.0,"Perrysburg, OH", Wood County, OH,10.1,"$55,879"
3530.0,"Wheaton, IL", DuPage County, IL,6.6,"$93,540"
492.0,"Carol Stream, IL", DuPage County, IL,6.6,"$93,540"
3126.0,"Springboro, OH", Warren County, OH,10.3,"$65,635"
3142.0,"St. Laurent, PQ",,,,"$100,075"
1538.0,"Island Lake, IL", Lake County, IL,36.5,"$33,709"
635.0,"Cliffwood, NJ", Monmouth County, NJ,6.7,"$99,223"
3567.0,"Wilmington, DE", New Castle County, DE,11.6,"$69,562"
32.0,"Albemarle, NC", Stanly County, NC,13.2,"$51,491"
3196.0,"Summit, MS", Boyd County, MS,13.9,"$42,431"
790.0,"Daphne, AL", Baldwin County, AL,23.8,"$42,727"
1980.0,"Mamou, LA", Evangeline Parish, LA,27.3,"$34,113"
3358.0,"Ventress, LA", Pointe Coupee Parish, LA,20.3,"$46,603"
3118.0,"Spring Grove, IL", McHenry County, IL,11.9,"$54,795"
360.0,"Branson, MO", Taney County, MO,15.4,"$40,887"
3487.0,"West Helena, AR", Phillips County, AR,15.2,"$44,730"
264.0,"Benton, AR",Benton County, AR,9.8,"$69,212"
111.0,"Arab, AL", Marshall County, AL,13.9,"$50,064"
1027.0,"Festus, MO", Jefferson County, MO,8.1,"$65,831"
440.0,"Cabot, AR", Lonoke County, AR,11.9,"$56,651"
2286.0,"Nashville, AR", Howard County, AR,20.6,"$50,423"
1632.0,"Kemp, TX", Kaufman County, TX,11.5,"$67,434"
1689.0,"La Grange, TX", Fayette County, TX,22.5,"$37,867"
2419.0,"Novi, MI", Oakland County, MI,8.2,"$80,319"
2848.0,"Roselle, IL", DuPage County, IL,6.6,"$93,540"
487.0,"Carleton, MI", Monroe County, MI,13.2,"$58,391"
1476.0,"Hudsonville, MI", Ottawa County, MI,20.6,"$38,194"
645.0,"Clive, IA", Polk County, IA,9.6,"$59,990"
2101.0,"Mequon, WI", Ozaukee County, WI,4.2,"$83,014"
1602.0,"KENWOOD, OH", Hamilton County, OH,14.7,"$49,210"
2159.0,"Minerva, OH", Stark County, OH,14.4,"$52,310"
2507.0,"Oxon Hill, MD", Prince George's County, MD,8.3,"$82,445"
350.0,"Boykins, VA", Southampton County, VA,14.7,"$52,741"
1621.0,"Kathleen, GA", Houston County, GA,26.1,"$39,533"
527.0,"Cedar Rapids, NE", Boone County, NE,22.5,"$38,110"
3438.0,"Watkinsville, GA", Oconee County, GA,14.4,"$50,529"
3270.0,"Tiger, GA", Rabun County, GA,14.2,"$44,213"
2451.0,"Oglethorpe, GA",Oglethorpe County, GA,13.8,"$51,105"
2038.0,"Martinsburg, WV", Berkeley County, WV,11.5,"$59,619"
3549.0,"Wilkinsburg, PA", Allegheny County, PA,11.7,"$59,881"
874.0,"Dunbar, WV", Kanawha County, WV,17.1,"$41,926"
1589.0,"Johnstown, PA", Cambria County, PA,14.7,"$45,163"
2403.0,"North Wales, PA", Montgomery County, PA,24.1,"$52,538"
2845.0,"Romney, WV", Hampshire County, WV,20.0,"$44,442"
1177.0,"Gilbert, WV", Mingo County, WV,27.0,"$32,917"
915.0,"Edna, TX", Jackson County, TX,12.0,"$52,919"
630.0,"Cleveland, MS", Bernalillo County, MS,16.5,"$51,372"
510.0,"Casselberry, FL", Seminole County, FL,18.6,"$37,901"
3449.0,"Waxahachie, TX", Ellis County, TX,8.8,"$76,792"
696.0,"Convent, LA", St. James Parish, LA,16.8,"$53,903"
2869.0,"Russellville, AL", Franklin County, AL,13.4,"$60,483"
801.0,"Dawson, GA",Dawson County, GA,22.9,"$43,726"
2317.0,"New Hope, AL", Madison County, AL,10.1,"$60,450"
2853.0,"Rosharon, TX", Brazoria County, TX,10.1,"$74,225"
755.0,"Cuero, TX", DeWitt County, TX,18.4,"$49,208"
814.0,"Decatur, TX", Wise County, TX,25.4,"$38,045"
1556.0,"Jacksonville, TX", Cherokee County, TX,17.4,"$43,483"
1646.0,"Kerrville, TX", Kerr County, TX,13.9,"$53,704"
2112.0,"Mexia, TX", Limestone County, TX,22.2,"$43,226"
1009.0,"Farmersville, TX", Collin County, TX,6.4,"$96,936"
1133.0,"Gadsden, AL", Etowah County, AL,17.5,"$44,903"
2955.0,"Santa Teresa, NM", Doña Ana County, NM,,"$100,075"
216.0,"Bayou La Batre, AL", Mobile County, AL,20.8,"$43,598"
3117.0,"Spring Creek, NV", Elko County, NV,8.3,"$79,134"
1150.0,"Gardnerville, NV", Douglas County, NV,11.7,"$50,637"
1791.0,"Lawndale, CA", Los Angeles County, CA,14.2,"$67,986"
1707.0,"Ladera Ranch, CA", Orange County, CA,9.4,"$63,681"
743.0,"Crestview, FL", Okaloosa County, FL,12.7,"$62,779"
213.0,"Bay Saint Louis, MS", Hancock County, MS,13.2,"$47,299"
2472.0,"Opelousas, LA", St. Landry Parish, LA,32.7,"$36,624"
965.0,"Erath, LA",Erath County, LA,18.1,"$47,087"
3231.0,"Tanner, AL", Allegheny County, AL,11.7,"$59,881"
1037.0,"Flint, TX", Smith County, TX,15.0,"$56,848"
77.0,"Amite, LA",Amite County, LA,22.2,"$38,092"
3589.0,"Wisner, LA", Tuscola County, LA,12.7,"$51,113"
756.0,"Cullman, AL", Jefferson County, AL,8.1,"$65,831"
2594.0,"Perry, GA", Houston County, GA,26.1,"$39,533"
2948.0,"Santa Clara, CA",Santa Clara County, CA,7.3,"$125,933"
2468.0,"Oologah, OK", Rogers County, OK,9.8,"$61,849"
3033.0,"Sherwood Park, AB", Madison County, AB,10.1,"$60,450"
3203.0,"Sunnyvale, TX", Dallas County, TX,14.2,"$59,838"
3393.0,"Wagoner, OK",Wagoner County, OK,10.0,"$62,889"
1179.0,"Gilmer, TX", Upshur County, TX,19.0,"$41,213"
1688.0,"La Grange, NC", Lenoir County, NC,22.1,"$40,433"
1674.0,"Knightdale, NC", Wake County, NC,8.4,"$80,169"
515.0,"Catoosa, OK", Rogers County, OK,9.8,"$61,849"
2582.0,"Peninsula, OH", Summit County, OH,6.2,"$105,374"
3019.0,"Shawnee, OK", Pottawatomie County, OK,17.6,"$48,499"
3379.0,"Vinton, IA", Benton County, IA,9.8,"$69,212"
1173.0,"Giddings, TX", Lee County, TX,24.8,"$34,796"
1498.0,"Hutchinson, KS", Reno County, KS,12.3,"$49,341"
955.0,"Emporia, KS", Lyon County, KS,10.5,"$59,732"
