fms_id,espn_id,full_name,first_name,last_name,position,position_group,section,college,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team,home_city,home_state,home_country,college_weight_pounds,college_height_inches,hw_ratio,forty,vertical,bench,broad,threecone,shuttle,receiving_games,receiving_rec_td,receiving_rec_yards,receiving_receptions,receiving_scrim_plays,receiving_rec_td_pg,receiving_rec_yards_pg,receiving_receptions_pg,receiving_scrim_plays_pg,receiving_rec_td_pg_cf_scaled,receiving_rec_yards_pg_cf_scaled,receiving_receptions_pg_cf_scaled,receiving_scrim_plays_pg_cf_scaled,wr_college_weight_pounds_zscore,wr_college_height_inches_zscore,wr_hw_ratio_zscore,wr_forty_zscore,wr_vertical_zscore,wr_bench_zscore,wr_broad_zscore,wr_threecone_zscore,wr_shuttle_zscore,wr_receiving_rec_td_zscore,wr_receiving_rec_yards_zscore,wr_receiving_receptions_zscore,wr_receiving_scrim_plays_zscore,wr_receiving_rec_td_pg_zscore,wr_receiving_rec_yards_pg_zscore,wr_receiving_receptions_pg_zscore,wr_receiving_scrim_plays_pg_zscore,wr_football_spending_zscore,wr_coaches_salaries_zscore,wr_ticket_sales_zscore,wr_ann_rain_inch_zscore,wr_ann_snow_inch_zscore,wr_min_jan_zscore,wr_min_feb_zscore,wr_min_mar_zscore,wr_min_apr_zscore,wr_min_may_zscore,wr_min_jun_zscore,wr_min_jul_zscore,wr_min_aug_zscore,wr_min_sep_zscore,wr_min_oct_zscore,wr_min_nov_zscore,wr_min_dec_zscore,wr_max_jan_zscore,wr_max_feb_zscore,wr_max_mar_zscore,wr_max_apr_zscore,wr_max_may_zscore,wr_max_jun_zscore,wr_max_jul_zscore,wr_max_aug_zscore,wr_max_sep_zscore,wr_max_oct_zscore,wr_max_nov_zscore,wr_max_dec_zscore,wr_receiving_rec_td_pg_cf_scaled_zscore,wr_receiving_rec_yards_pg_cf_scaled_zscore,wr_receiving_receptions_pg_cf_scaled_zscore,wr_receiving_scrim_plays_pg_cf_scaled_zscore,wr_max_madden_zscore,max_madden
1423,,DeVier Posey,DeVier,Posey,WR,WR,O,Ohio State,2012,68.0,9.0,9.0,25.0,HOU,,,,211,74,0.35071090047393366,4.39,36.5,14.0,123.0,7.03,4.15,42,18,1955,136,139,0.42857142857142855,46.54761904761905,3.238095238095238,3.3095238095238093,0.4071428571428571,44.220238095238095,3.076190476190476,3.1440476190476185,0.5998520351209996,0.5815103713075344,-0.5068363178886249,-1.2239051629139692,0.3875398074352333,-0.12807608444690213,0.4432386577875373,0.2818810424518133,-0.4607533820322101,0.2382152570146198,-0.07433188223265423,-0.03674350236370469,-0.14032966192233537,-0.050057171313544126,-0.4583681477996503,-0.38666372748025685,-0.48995546184891037,1.883466699083043,1.4560281506854962,2.3455155077242575,-0.07621007887379798,0.0034304780040026292,-0.9331886164153126,-0.9075943751000882,-0.925925814657369,-0.7300663762734331,-0.5846079684068993,-0.3946382423327105,-0.42841121725376824,-0.6034875330133855,-0.6972748357212187,-0.8451955814999726,-0.8076884898812199,-0.7958072768890353,-0.9102628923371789,-0.8536252345351663,-0.8105791901204696,-0.5395751669828283,-0.37478053302610326,-0.1769453387164162,-0.3526802353659573,-0.44061777468521685,-0.41678785488466874,-0.5856647676560996,-0.6364192373729716,-0.7601704137357009,0.13892882325406158,-0.24488405244357714,-0.17458290002375598,-0.29891080962325567,-0.6029992056942811,68.0
1573,,Devon Wylie,Devon,Wylie,WR,WR,O,Fresno State,2012,107.0,15.0,15.0,42.0,KAN,,,,187,69,0.3689839572192513,4.36,39.0,17.0,123.0,,,43,8,1327,98,116,0.18604651162790697,30.86046511627907,2.2790697674418605,2.697674418604651,0.13023255813953488,21.60232558139535,1.5953488372093023,1.8883720930232557,-0.9971278597764335,-1.6346781208466432,0.3681854262543287,-1.5250348096042363,1.1703750657315435,0.5944201048492577,0.4432386577875373,,,-0.8613440681923048,-0.7422539407391594,-0.5973183814947219,-0.44590626521877696,-1.1068781939983914,-1.2263971512128768,-1.0516866453977747,-0.8739982972657966,,,,-0.969186057046732,-0.6043136712973443,0.6946446813354287,0.7988406522206255,0.6319917743685786,0.2841950156324599,0.045918183215349254,-0.2125997846448486,-0.03397060390065709,-0.00960893464622018,0.23946970204232934,0.4254840121646314,0.34759522770770385,0.5377575404353402,0.5230611601082801,0.8129372719838982,0.738096845138892,0.6772093955373507,0.9050575970761467,1.1862635254308425,1.5723883512353531,1.6383126020040504,1.4963192071529483,1.0394058436162716,0.5612728495909571,0.4675712629673171,-1.3100268998719988,-1.572772113997358,-1.4241140363019391,-1.2525163306940401,-1.0284862856673245,64.0
1709,,Dwight Jones,Dwight,Jones,WR,WR,O,North Carolina,2012,300.0,31.0,31.0,101.0,,,,,230,75,0.32608695652173914,4.51,33.0,14.0,109.0,,,33,16,2163,152,154,0.48484848484848486,65.54545454545455,4.606060606060606,4.666666666666667,0.4363636363636364,58.99090909090909,4.1454545454545455,4.2,1.8641277852481342,1.0247480697383697,-1.6859760034395241,-0.01938657615287386,-0.7084295541796011,-0.12807608444690213,-1.9750758530408776,,,0.01830339197323489,0.14689071039370416,0.19928802569146045,0.05895942718403962,0.19517444001100137,0.4717488592924497,0.5619328932066249,0.3618897776142468,-0.11677669079348862,-0.4297489631220598,0.16122722441099827,0.3834193370271309,-0.527782926570508,-0.0897516745755502,-0.12129588211897475,-0.10395702535533538,-0.007259407329003465,0.007314541279292714,0.19348600558191872,0.20876208123971798,0.17869403556775829,0.062247762465442016,-0.19870947244254233,-0.1985388933343324,-0.09248884583439874,0.05550625529986829,0.07488816195402698,0.10152448708749778,0.2053949733356478,0.13424599599183723,0.20541812317854663,0.15689674344027232,0.01132361155158039,-0.07340966426253101,-0.006182224101611611,0.1950364263044665,0.14835842702453253,0.2918289336455616,0.6222957840813924,0.7276599274862778,0.5030177137845455,,
1794,,Eric Page,Eric,Page,WR,WR,O,Toledo,2012,300.0,32.0,32.0,102.0,,,,,186,69,0.3709677419354839,4.5,30.0,15.0,112.0,6.95,3.98,38,25,3446,306,322,0.6578947368421053,90.6842105263158,8.052631578947368,8.473684210526315,0.4605263157894737,63.47894736842105,5.636842105263157,5.93157894736842,-1.0636686887304931,-1.6346781208466432,0.4631807402073022,-0.11976312504962956,-1.6478318641351735,0.11275597865181781,-1.456865600720503,-0.09544588657458684,-1.578502291861037,1.007906784659467,1.5114512216418667,2.471091483222425,2.290997225175439,0.9492368238206864,1.7025198319962245,2.9519097554868474,2.751461188038134,-1.4881714560565467,-1.5905271336161573,-1.270403777986955,-0.4441700296787257,0.6111746273053494,-0.6801575338633838,-0.8155807216661279,-0.8876947081782045,-0.7067500224365156,-0.430193400662675,-0.05856724352435037,0.041883360205710395,-0.13997252940974483,-0.3934657964465546,-0.46622096584561656,-0.47160595385535087,-0.5765911425343433,-1.1861969345191925,-1.2424898193896146,-1.3331385885208675,-1.2721291382959954,-0.8983506771588412,-0.49281080723834336,-0.5036660068640987,-0.7117826064272952,-0.8092200727385374,-1.064367738418503,-1.042248787501244,-1.046643471633072,0.4182621243435616,0.8857866099857323,1.986089690118373,1.8180415476953011,-0.8157427456808028,66.0
1918,,Gerell Robinson,Gerell,Robinson,WR,WR,O,Arizona State,2012,300.0,33.0,33.0,105.0,,,,,227,75,0.3303964757709251,4.54,35.5,,113.0,,4.15,46,12,2071,135,135,0.2608695652173913,45.02173913043478,2.9347826086956523,2.9347826086956523,0.18260869565217389,31.515217391304343,2.0543478260869565,2.0543478260869565,1.664505298385955,1.0247480697383697,-1.4796108012515194,0.28174307053740216,0.0744057041167092,,-1.284128849947045,,-0.4607533820322101,-0.42152033810953493,0.04904225596281488,-0.05149547286715251,-0.1934734190173687,-0.7808309696084266,-0.5330738616118935,-0.5969916655976082,-0.7251713098166164,0.5273701042973257,-0.023426285252026568,-0.594078390512659,-2.0435778297802836,-0.6313245223774041,0.7874227449378026,0.7904757746357205,0.679780657467534,0.6572566770231326,0.6893122154829491,0.7115954620781397,1.3465715428352303,1.351966388439472,1.1635555298361004,0.8378975644943706,0.4841287579682135,0.5012215180428916,1.5731434873009427,1.5747944178211843,1.6787037622596075,2.0305718171159146,2.5048552597039597,3.0315828415326234,3.138865730528575,2.8675931725681383,2.918885996873228,2.2235658239232694,1.6698804011608726,1.4252097707956715,-1.0359644887687363,-0.9907904354584487,-1.0368116313550966,-1.1264683412787833,-1.241229825653846,62.0
1953,,Greg Childs,Greg,Childs,WR,WR,O,Arkansas,2012,134.0,19.0,19.0,53.0,MIN,,,,219,75,0.3424657534246575,4.52,36.5,19.0,125.0,,,44,15,2066,133,133,0.3409090909090909,46.95454545454545,3.022727272727273,3.022727272727273,0.3409090909090909,46.95454545454545,3.022727272727273,3.022727272727273,1.1321786667534772,1.0247480697383697,-0.9016625942105357,0.08098997274388185,0.3875398074352333,1.0760842310466976,0.7887121593344537,,,-0.09165254054745757,0.043724405178527416,-0.08099941387404816,-0.22004529756488533,-0.4320525658767782,-0.4384453954545081,-0.5360076574776377,-0.6699706041597049,0.8370514139119508,0.5478951070037776,1.1113536617918658,0.3667521615551308,-0.45125218184367166,-0.2837421711986956,-0.21330953555293494,-0.0752836954959624,0.0860060080186645,0.1231254670874605,0.2775037552840078,0.4211531807375478,0.3380273180565088,0.02427163255610934,-0.16527053576715836,-0.1985388933343324,-0.3025709745909785,-0.18976844886192168,-0.1393841603127101,-0.13600251218541037,-0.08017691378643434,-0.21480076676332072,-0.14369634202989956,0.11915030056573629,0.31864375419260305,-0.07340966426253101,-0.1573515832897377,-0.1711999969820241,-0.19540924245231278,-0.2076447603000039,-0.08435402577463899,-0.21969504139925727,-0.39104587929017576,-0.8157427456808028,66.0
2219,,James Rodgers,James,Rodgers,WR,WR,O,Oregon State,2012,300.0,34.0,34.0,107.0,,,,,184,67,0.3641304347826087,4.61,37.0,19.0,115.0,,4.23,51,19,2578,222,395,0.37254901960784315,50.549019607843135,4.352941176470588,7.745098039215686,0.33529411764705885,45.49411764705882,3.9176470588235293,6.970588235294118,-1.1967503466386127,-2.521153517708314,0.13577014254235623,0.98437891281471,0.5441068590944953,1.0760842310466976,-0.9386553484001284,,0.06524610494606074,0.3481711895353123,0.5882723254895635,1.231925960932808,3.2608707921597975,-0.29417913733797824,-0.26246316095647465,0.3864107336826556,2.2941455426710258,-0.7101444911031741,-0.5464454518945274,-0.6666606065156974,3.1014510293840876,0.0889648397575256,0.3825730128547169,0.20493434369233834,-0.12307257859491783,-0.7650409070288083,-1.3824165684187226,-1.9769725283887354,-2.2185647701640416,-2.080941606999988,-1.4314800139683237,-0.8006103325994596,-0.23004663108675805,0.11759328292218069,-0.13611460732652994,-0.1473201722485153,-0.4305359912838166,-1.073470434211069,-1.480095281750773,-1.8726441697288627,-1.2208484214802724,-0.8744815054725432,-0.7601660455068041,-0.8754060394333437,-0.8046900264505478,-0.4082177997475027,-0.2370255658262133,-0.17009512363836843,0.5354364377290793,2.607102871958577,-1.241229825653846,62.0
2262,,Jarius Wright,Jarius,Wright,WR,WR,O,Arkansas,2012,118.0,16.0,16.0,48.0,MIN,,,,182,70,0.38461538461538464,4.39,38.0,11.0,120.0,6.93,4.03,50,24,2934,168,170,0.48,58.68,3.36,3.4,0.48,58.68,3.36,3.4,-1.329832004546732,-1.1914404224158077,1.1167103749941385,-1.2239051629139692,0.8572409624130195,-0.850572273743062,-0.07497159453283735,-0.18977761883118896,-1.2497526124996163,0.8979508521387746,0.9669033013308308,0.4353195537466256,0.27153445556417294,0.17404679349688656,0.13562235504555356,-0.3021305602696792,-0.4331657792180332,0.8370514139119508,0.5478951070037776,1.1113536617918658,0.3667521615551308,-0.45125218184367166,-0.2837421711986956,-0.21330953555293494,-0.0752836954959624,0.0860060080186645,0.1231254670874605,0.2775037552840078,0.4211531807375478,0.3380273180565088,0.02427163255610934,-0.16527053576715836,-0.1985388933343324,-0.3025709745909785,-0.18976844886192168,-0.1393841603127101,-0.13600251218541037,-0.08017691378643434,-0.21480076676332072,-0.14369634202989956,0.11915030056573629,0.31864375419260305,-0.07340966426253101,-0.1573515832897377,-0.1711999969820241,-0.19540924245231278,0.520159765163534,0.604042443071516,0.06489499378821904,-0.10453129154808381,0.2479749542518056,76.0
2267,,Jarrett Boykin,Jarrett,Boykin,WR,WR,O,Virginia Tech,2012,300.0,35.0,35.0,108.0,,,,,217,74,0.34101382488479265,4.62,36.0,11.0,123.0,7.12,4.28,54,18,2884,184,184,0.3333333333333333,53.407407407407405,3.4074074074074074,3.4074074074074074,0.3,48.06666666666666,3.066666666666667,3.066666666666667,0.9990970088453578,0.5815103713075344,-0.971189497181985,1.0847554617114656,0.23097275577597123,-0.850572273743062,0.4432386577875373,0.7063738376065124,0.39399578430747856,0.2382152570146198,0.9137247934879561,0.6713510818017908,0.45753760539678956,-0.4650645135550823,-0.12251905492701667,-0.2692565507988988,-0.42851633151725954,,,,-0.148007142445491,-0.2126563306364762,-0.6970262727001794,-0.7235670682321678,-0.839905825079249,-0.9282553838872276,-0.9835122684128105,-0.8567358656942041,-0.9593889659983406,-0.9800934734413425,-1.0137425849656607,-1.0681218260025347,-0.9547245993925373,-0.7592712544965865,-0.5653453396096622,-0.6234808883968194,-0.6965662304694742,-0.7630662090783707,-0.8692634469292442,-0.9250477641630835,-1.1264823142939338,-1.091413370866204,-1.0381388664866291,-0.787223913240269,-0.517639856847623,-0.5719166899745718,-0.4217049148481032,-0.0190618605638729,-0.18261907095704333,-0.3576767104366791,0.4607184942383273,78.0
2362,,Jeff Fuller,Jeff,Fuller,WR,WR,O,Texas A&M,2012,300.0,36.0,36.0,109.0,,,,,223,76,0.34080717488789236,4.53,,17.0,,,,46,34,3092,233,233,0.7391304347826086,67.21739130434783,5.065217391304348,5.065217391304348,0.7391304347826086,67.21739130434783,5.065217391304348,5.065217391304348,1.398341982569716,1.4679857681692052,-0.9810851179987463,0.18136652164064648,,0.5944201048492577,,,,1.997510177345699,1.1349473861143144,1.394197636470734,1.108548629810948,1.3032276403436458,0.5536053852322739,0.8803288007693167,0.6120502789058677,0.3470752368475351,0.8181467598764715,1.247477316176279,0.019946702695433978,-0.6313245223774041,0.9729788721425506,1.0163274694281677,1.1863428183164615,1.3917218228860209,1.5128565767854758,1.4117433762622218,1.2403759930863154,1.3085118568516312,1.315460049473433,1.2726037412743663,1.0932783545151001,0.9213857755560512,0.9292973888762441,0.9557854868283892,1.0516324841791305,1.173856155749668,1.2250171296017096,1.202888023774103,1.2515435868018008,1.5840796356556353,1.447265179921215,1.228367542601431,1.016593808271458,0.9422980446258172,1.8760808987068571,1.1052690696630811,1.503753929456579,1.1600951706388563,-1.1348580556605854,63.0
2423,,Jermaine Kearse,Jermaine,Kearse,WR,WR,O,Washington,2012,300.0,37.0,37.0,110.0,,,,,209,73,0.3492822966507177,4.5,34.0,14.0,119.0,7.03,4.12,50,29,2871,180,183,0.58,57.42,3.6,3.66,0.522,51.678000000000004,3.24,3.294,0.4667703772128801,0.1382726728766988,-0.57524629584155,-0.11976312504962956,-0.395295450861077,-0.12807608444690213,-0.24770834530629557,0.2818810424518133,-0.6580031896490631,1.4477305147422368,0.8998983814488087,0.6123431997879994,0.44425166612303124,0.6098045028505016,0.07393388379473295,-0.13570588732385402,-0.2699701649208809,0.8176036180116163,0.4052882898488007,0.2655374887548849,-1.2243220508104276,0.35457154204478086,-0.7307637503737697,-0.7235670682321678,-0.8972524847979957,-1.3712661067886525,-1.614038420035059,-1.9349636535376908,-1.9151489137385715,-1.907123480648624,-1.9758045426687645,-1.7146079350599641,-1.3853303486756818,-1.1520334952154094,-1.04056507892313,-0.8536252345351663,-0.7155683904113064,-1.0983027722216845,-1.2619410550287986,-1.4902807078338998,-0.7867643284231148,-0.6575496400788801,-0.9890848392548959,-1.2407319908046526,-1.547061154733974,-1.4558906972007446,0.7399281904995829,0.1929579894859329,-0.0363607599712063,-0.18503153475465708,0.9925773442046315,83.0
2446,,Jerrell Jackson,Jerrell,Jackson,WR,WR,O,Missouri,2012,300.0,38.0,38.0,111.0,,,,,196,72,0.3673469387755102,4.5,41.0,22.0,127.0,6.82,4.11,49,6,1434,113,132,0.12244897959183673,29.26530612244898,2.306122448979592,2.693877551020408,0.12244897959183673,29.26530612244898,2.306122448979592,2.693877551020408,-0.3982603991898961,-0.3049650255541367,0.28979532689650994,-0.11976312504962956,1.7966432723685917,1.7985804203428575,1.13418566088137,-0.708602146242486,-0.7237531255213455,-1.0812559332336897,-0.6284519339554078,-0.3760388239430046,-0.23333123683864368,-1.3840093428042026,-1.3044947065552384,-1.0329273384093394,-0.8763814977958562,-0.41847269895938566,0.3931028673973652,0.04864246360734367,-0.004413015302104946,0.09796845678421223,-0.6126825785162031,-0.5228100061944368,-0.33334366423032136,-0.05389211500283744,0.045918183215349254,0.2775037552840078,0.36047000945245294,0.25111825488082706,-0.11497417711144531,-0.2544410335681828,-0.35607758209645834,-0.6313951761230164,-0.7033123607006686,-0.6155448764610142,-0.44003707125473307,-0.32850029389259305,-0.3166060725669092,0.005924143059434857,0.2701360720638777,0.15594485514735498,-0.2859771156000435,-0.4596903016659934,-0.5770295471102973,-0.7192456911789337,-1.350755109417405,-1.122881772872538,-0.8243647212010222,-0.6407862809488228,-1.9858322156066721,55.0
2482,,Joe Adams,Joe,Adams,WR,WR,O,Arkansas,2012,104.0,14.0,14.0,40.0,CAR,,,,179,71,0.39664804469273746,4.51,36.0,,123.0,7.09,,47,17,2410,164,191,0.3617021276595745,51.276595744680854,3.4893617021276597,4.0638297872340425,0.3617021276595745,51.276595744680854,3.4893617021276597,4.0638297872340425,-1.5294544914089112,-0.7482027239849722,1.6929051164821765,-0.01938657615287386,0.23097275577597123,,0.4432386577875373,0.5648762392216112,,0.12825932449392735,0.40959253913750476,0.3763116717328343,0.5505391803130979,-0.34144530522781547,-0.22684168508338196,-0.2124264812350499,-0.016496125693389336,0.8370514139119508,0.5478951070037776,1.1113536617918658,0.3667521615551308,-0.45125218184367166,-0.2837421711986956,-0.21330953555293494,-0.0752836954959624,0.0860060080186645,0.1231254670874605,0.2775037552840078,0.4211531807375478,0.3380273180565088,0.02427163255610934,-0.16527053576715836,-0.1985388933343324,-0.3025709745909785,-0.18976844886192168,-0.1393841603127101,-0.13600251218541037,-0.08017691378643434,-0.21480076676332072,-0.14369634202989956,0.11915030056573629,0.31864375419260305,-0.07340966426253101,-0.1573515832897377,-0.1711999969820241,-0.19540924245231278,-0.09884349971409025,0.16939171571203962,0.1740501325927065,0.399605117132183,-1.0284862856673245,64.0
2663,,Jordan White,Jordan,White,WR,WR,O,Western Michigan,2012,300.0,39.0,39.0,117.0,,,,,208,72,0.34615384615384615,4.63,35.0,14.0,119.0,6.84,4.13,43,32,4187,306,310,0.7441860465116279,97.37209302325581,7.116279069767442,7.209302325581396,0.5209302325581395,68.16046511627907,4.981395348837209,5.046511627906977,0.4002295482588204,-0.3049650255541367,-0.7250549594051263,1.1851320106082215,-0.08216134754255286,-0.12807608444690213,-0.24770834530629557,-0.614270413985888,-0.5922532537767807,1.777598312304314,2.2995567078732684,2.471091483222425,2.1315659538903393,1.3252578582078327,2.029952567822694,2.3026090883940475,1.9578397325774521,-1.5421548457682128,-1.4584121405216863,-1.2794284284379351,-0.11595488192241368,3.6634007993521136,-0.9837948329256985,-1.0414324164585753,-1.0597346873344442,-0.9282553838872276,-0.893437103895347,-0.7447121994247514,-0.6559731095728707,-0.7483359716395231,-0.8871554852678839,-0.8340492692748444,-0.7026626973731359,-0.8597453160758204,-1.3778177971455907,-1.4805701774637665,-1.4376504682009472,-1.2100482932694556,-1.0728740585364211,-0.8751742691333062,-0.9566233213585256,-1.1818016481135634,-1.430571084340498,-1.4044987965917903,-1.2996041119728319,-1.3085616959963826,0.7343305451145007,1.1606365336260385,1.4330250620260396,1.145889335706281,-1.1348580556605854,63.0
2688,,Josh Cooper,Josh,Cooper,WR,WR,O,Oklahoma State,2012,300.0,40.0,40.0,118.0,,,,,190,71,0.3736842105263158,4.65,,11.0,,,,46,9,1695,161,166,0.1956521739130435,36.84782608695652,3.5,3.608695652173913,0.16630434782608697,31.320652173913043,2.975,3.0673913043478263,-0.7975053729142544,-0.7482027239849722,0.5932612799543466,1.3858851084017418,,-0.850572273743062,,,,-0.7513881356716123,-0.3508601230156022,0.33205576022249084,0.2183906984691396,-1.0650207800564364,-0.933261321762145,-0.20504950105128117,-0.3021726439962387,-0.29946210325560746,0.22819713625917276,0.08101754826880772,-0.19352135238826085,-0.26217622428325266,-0.5620763620058172,-0.42243147517557145,-0.23776589803241047,-0.13549935343204753,0.14886122837816484,0.31951263013505427,0.4514947663800952,0.3959666935069647,-0.026363207323002093,-0.2655873457933111,-0.45060079535373454,-0.6039931593286798,-0.005812420740579476,0.01933607840339128,0.11102556705841357,0.30472432537811267,0.27968214713982026,0.47141009667069406,0.8929523794937154,1.0598276276209495,0.5152386625182732,0.2457667078786009,0.05646048235822635,-0.08082001929336455,-1.121278318479935,-1.002213276943462,-0.259967216189938,-0.35712639430866044,-1.0284862856673245,64.0
2762,,Junior Hemingway,Junior,Hemingway,WR,WR,O,Michigan,2012,238.0,27.0,27.0,79.0,KAN,,,,225,73,0.3244444444444444,4.48,35.5,21.0,124.0,6.59,3.98,47,11,1638,88,93,0.23404255319148937,34.851063829787236,1.872340425531915,1.9787234042553192,0.22234042553191488,33.10851063829787,1.778723404255319,1.8797872340425532,1.5314236404778354,0.1382726728766988,-1.7646291703771557,-0.32051622284314096,0.0744057041167092,1.5577483572441375,0.6159754085609955,-1.7934170671933873,-1.578502291861037,-0.5314762706302274,-0.4114836219564793,-0.7448380865292001,-0.7514828685152186,-0.8977317427005157,-1.031021013108265,-1.3337274691679137,-1.3252661912515653,0.6618408777790493,0.934114146338231,1.8696782550027407,-0.3172430780073393,1.0208392020195907,-1.1187447436200606,-1.292378744005739,-1.3082368794490125,-1.1497607453379404,-0.9963801490581626,-0.8427329074105223,-0.8076810377856056,-0.8786995664030468,-0.9884251650261049,-1.0904144504527904,-0.9232168616401121,-0.9693533832531662,-1.347158459125367,-1.4250180939131314,-1.5326612679101106,-1.259712969290688,-1.1746793643400097,-1.1577907409687143,-1.2019752000430057,-1.4168111689567,-1.3815170571087645,-1.2659268840026732,-1.2303161399997127,-1.2512670844169083,-0.8280649718271192,-0.8972488639300376,-1.2693829529139995,-1.2590359838623484,-0.28388389571449857,71.0
2763,,Juron Criner,Juron,Criner,WR,WR,O,Arizona,2012,168.0,22.0,22.0,62.0,OAK,,,,224,74,0.33035714285714285,4.66,38.0,17.0,117.0,7.15,4.3,50,32,2859,209,226,0.64,57.18,4.18,4.52,0.5760000000000001,51.462,3.762,4.068,1.4648828115237758,0.5815103713075344,-1.4814942931762525,1.4862616572984975,0.8572409624130195,0.5944201048492577,-0.593181846853212,0.8478714359914135,0.5254956560520433,1.777598312304314,0.8871355395665188,1.0401503443879863,1.0155470548946395,0.871259128462671,0.06218369879457653,0.2664870722952229,0.26983071313892976,-0.23329886089581822,-0.023736794362263874,-0.4143791560229928,-1.882034436743974,-0.6313245223774041,1.0067163498161409,0.9995977142583571,0.937840626201893,0.9953438076584308,1.1139522767795647,1.2717137934254052,1.407254714120325,1.322996700714244,1.4547058591409867,1.1499943067979579,0.8307138732448903,0.7935096971824804,1.2282259345734259,1.225609892645762,1.2606562435392898,1.4966765498876737,1.9521978853416246,2.4331009011752878,2.02534566572978,1.710623223801939,2.0359135067020193,1.5810960473737283,1.2145594424803716,1.1141818793642404,1.0224875945030742,0.18027672099486086,0.40410176888229504,0.40277212790466127,-0.39025566570775944,70.0
2770,,Justin Blackmon,Justin,Blackmon,WR,WR,O,Oklahoma State,2012,5.0,1.0,1.0,4.0,JAX,,,,207,73,0.3526570048309179,4.46,,14.0,,,,38,40,3564,253,261,1.0526315789473684,93.78947368421052,6.657894736842105,6.868421052631579,0.894736842105263,79.72105263157894,5.659210526315789,5.838157894736842,0.33368871930476074,0.1382726728766988,-0.4136453618013852,-0.5212693206366613,,-0.12807608444690213,,,,2.6572457724698535,1.636952500151051,1.6892370465396904,1.480554929476181,2.6693330449533774,1.8545507344105272,1.9847488271832587,1.7438769297257577,-0.29946210325560746,0.22819713625917276,0.08101754826880772,-0.19352135238826085,-0.26217622428325266,-0.5620763620058172,-0.42243147517557145,-0.23776589803241047,-0.13549935343204753,0.14886122837816484,0.31951263013505427,0.4514947663800952,0.3959666935069647,-0.026363207323002093,-0.2655873457933111,-0.45060079535373454,-0.6039931593286798,-0.005812420740579476,0.01933607840339128,0.11102556705841357,0.30472432537811267,0.27968214713982026,0.47141009667069406,0.8929523794937154,1.0598276276209495,0.5152386625182732,0.2457667078786009,0.05646048235822635,-0.08082001929336455,2.6903041155997034,1.839353728978133,2.004964117902477,1.747094213190998,0.9925773442046315,83.0
2856,,Kashif Moore,Kashif,Moore,WR,WR,O,Connecticut,2012,300.0,41.0,41.0,121.0,,,,,180,69,0.38333333333333336,4.36,43.5,19.0,126.0,6.82,4.05,50,13,1699,126,146,0.26,33.98,2.52,2.92,0.182,23.785999999999998,1.7639999999999998,2.044,-1.4629136624548515,-1.6346781208466432,1.0553181971808299,-1.5250348096042363,2.579478530664902,1.0760842310466976,0.961448910107912,-0.708602146242486,-1.1182527407550515,-0.31156440558884246,-0.34660584238817227,-0.18426320739818292,-0.04732808700602704,-0.7846201670810666,-1.0736675178872017,-0.8846169155800667,-0.7344499902281603,-0.5376364377216528,-0.7087937638430198,-0.5455272474892696,1.1001078823231396,1.0478500530996508,-0.9416229858337104,-0.890864619930277,-0.925925814657369,-0.7766990839472669,-0.7518904167964748,-0.5626737417368896,-0.3222156675048544,-0.3862148750741792,-0.6339812858723303,-0.789464020374332,-0.5766317463634348,-0.722735232104138,-1.0099057409029057,-1.0678975568019033,-1.2476288687826207,-1.1976321242641486,-1.0437868283068241,-0.8917987674765668,-0.8056375498603815,-0.9287144718209583,-1.1362469209500958,-1.076965185017514,-0.8442831532923304,-0.8256499698265284,-1.0391495384112877,-1.4445695140000847,-1.2818065312121418,-1.1343268555868902,-1.7730886756201503,57.0
2939,,Kendall Wright,Kendall,Wright,WR,WR,O,Baylor,2012,20.0,3.0,3.0,7.0,TEN,,,,196,70,0.35714285714285715,4.49,38.5,,121.0,6.93,4.18,50,30,4004,302,377,0.6,80.08,6.04,7.54,0.51,68.068,5.1339999999999995,6.409,-0.3982603991898961,-1.1914404224158077,-0.19883629243390746,-0.22013967394638528,1.0138080140722816,,0.09776515624062088,-0.18977761883118896,-0.26350357441536293,1.5576864472629293,2.1049233691683473,2.412083601208634,3.0217238852321477,0.6969560447212247,1.1833471842261591,1.5562782876253671,2.165410540744313,,,,-0.30506321900857003,-0.6043136712973443,0.45004796820189763,0.5729889574281785,0.7466850938060713,0.9253947461476794,1.1782916800063246,1.1596901271559525,1.21003440744377,1.279542169126403,0.9483574603498796,0.8156049400441149,0.6626726052319558,0.428149473257994,0.7836655332801816,0.7653212003690676,0.823606564877138,0.9751974516647401,0.9777756726501382,1.0698920370280294,1.3459096939881396,1.5840796356556353,1.3164544406365921,1.0771981834133033,0.8186281740625443,0.7458593763533344,0.6771372118321404,1.1552079458223667,1.5617925535317276,2.1806124047592674,1.311692654184414,86.0
