fms_id,espn_id,fms_college_id,full_name,first_name,last_name,position,position_group,section,college,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team,home_city,home_state,home_country,college_weight_pounds,college_height_inches
1779,,149,Eric Crouch,Eric,Crouch,RB,RB,O,Nebraska,2002,95.0,8.0,8.0,31.0,STL,,,,195,72
1789,,184,Eric McCoo,Eric,McCoo,RB,RB,O,Penn State,2002,300.0,25.0,32.0,90.0,,,,,214,70
1859,,226,Fred Weary,Fred,Weary,C,OL,O,Tennessee,2002,300.0,2.0,2.0,91.0,,,,,308,76
1860,,3,Freddie Milons,Freddie,Milons,WR,WR,O,Alabama,2002,162.0,18.0,18.0,53.0,PHI,,,,190,70
1949,,173,Grant Irons,Grant,Irons,DE,DL,D,Notre Dame,2002,300.0,9.0,15.0,65.0,,,,,267,78
1976,,293,Greg Zolman,Greg,Zolman,QB,QB,O,Vanderbilt,2002,300.0,12.0,12.0,92.0,,,,,220,74
2010,,129,Herb Haygood,Herb,Haygood,WR,WR,O,Michigan State,2002,144.0,15.0,15.0,46.0,DEN,,,,193,71
2061,,129,Ivory McCoy,Ivory,McCoy,TE,TE,O,Michigan State,2002,300.0,18.0,18.0,93.0,,,,,240,76
2084,,70,Jabar Gaffney,Jabar,Gaffney,WR,WR,O,Florida,2002,33.0,4.0,4.0,13.0,HOU,,,,193,73
2093,,132,Jack Brewer,Jack,Brewer,S,DB,D,Minnesota,2002,300.0,22.0,34.0,66.0,,,,,194,72
2139,,2,Jake Schifino,Jake,Schifino,WR,WR,O,Akron,2002,151.0,17.0,17.0,49.0,TEN,,,,200,73
2176,,176,Jamar Martin,Jamar,Martin,FB,RB,O,Ohio State,2002,129.0,2.0,12.0,41.0,DAL,,,,245,71
2233,,149,Jamie Burrow,Jamie,Burrow,ILB,LB,D,Nebraska,2002,300.0,6.0,18.0,67.0,,,,,249,73
2273,,152,Jarrod Baxter,Jarrod,Baxter,FB,RB,O,New Mexico,2002,136.0,4.0,14.0,43.0,HOU,,,,245,73
2283,,53,Jashon Sykes,Jashon,Sykes,OLB,LB,D,Colorado,2002,300.0,13.0,19.0,68.0,,,,,236,75
2304,,3,Jason McAddley,Jason,McAddley,WR,WR,O,Alabama,2002,149.0,16.0,16.0,48.0,ARI,,,,203,73
2326,,173,Javin Hunter,Javin,Hunter,WR,WR,O,Notre Dame,2002,206.0,21.0,21.0,62.0,BAL,,,,186,71
2331,,75,Javon Walker,Javon,Walker,WR,WR,O,Florida State,2002,20.0,3.0,3.0,9.0,GNB,,,,210,75
2376,,293,Jeff Webb,Jeff,Webb,P,P,ST,Vanderbilt,2002,300.0,1.0,1.0,1.0,,,,,215,75
2397,,100,Jeremy Allen,Jeremy,Allen,FB,RB,O,Iowa,2002,300.0,8.0,33.0,94.0,,,,,241,72
2413,,126,Jeremy Shockey,Jeremy,Shockey,TE,TE,O,Miami,2002,14.0,1.0,1.0,5.0,NYG,,,,255,77
2420,,9,Jermaine Chatman,Jermaine,Chatman,CB,DB,D,Arizona,2002,300.0,13.0,35.0,69.0,,,,,185,71
2424,,11,Jermaine Petty,Jermaine,Petty,ILB,LB,D,Arkansas,2002,300.0,7.0,20.0,70.0,,,,,261,75
2425,,80,Jermaine Phillips,Jermaine,Phillips,S,DB,D,Georgia,2002,157.0,15.0,21.0,40.0,TAM,,,,214,73
2442,,301,Jerramy Stevens,Jerramy,Stevens,TE,TE,O,Washington,2002,28.0,3.0,3.0,11.0,SEA,,,,265,79
2485,,80,Joe Burns,Joe,Burns,RB,RB,O,Georgia,2002,300.0,26.0,34.0,95.0,,,,,213,69
2489,,176,Joe Cooper,Joe,Cooper,OLB,LB,D,Ohio State,2002,300.0,14.0,21.0,71.0,,,,,233,72
2495,,106,Joe Hall,Joe,Hall,FB,RB,O,Kansas State,2002,300.0,9.0,35.0,96.0,,,,,271,74
2524,,181,Joey Harrington,Joey,Harrington,QB,QB,O,Oregon,2002,3.0,2.0,2.0,2.0,DET,,,,215,76
2543,,226,John Henderson,John,Henderson,DT,DL,D,Tennessee,2002,300.0,7.0,16.0,72.0,,,,,308,79
2552,,173,John Owens,John,Owens,TE,TE,O,Notre Dame,2002,138.0,10.0,10.0,45.0,DET,,,,265,75
2557,,203,John Stamper,John,Stamper,DE,DL,D,South Carolina,2002,300.0,10.0,17.0,73.0,,,,,265,76
2588,,106,Jon McGraw,Jon,McGraw,S,DB,D,Kansas State,2002,57.0,5.0,7.0,14.0,NYJ,,,,208,75
2592,,12,Jonathan Adams,Jonathan,Adams,RB,RB,O,Arkansas State,2002,300.0,27.0,36.0,97.0,,,,,219,72
2619,,176,Jonathan Wells,Jonathan,Wells,RB,RB,O,Ohio State,2002,99.0,9.0,9.0,32.0,HOU,,,,243,73
2715,,195,Josh McCown,Josh,McCown,QB,QB,O,Sam Houston State,2002,81.0,4.0,4.0,27.0,ARI,,,,221,76
2718,,177,Josh Norman,Josh,Norman,TE,TE,O,Oklahoma,2002,300.0,19.0,19.0,98.0,,,,,236,74
2724,,110,Josh Reed,Josh,Reed,WR,WR,O,LSU,2002,36.0,5.0,5.0,15.0,BUF,,,,210,70
2729,,106,Josh Scobey,Josh,Scobey,RB,RB,O,Kansas State,2002,185.0,11.0,17.0,57.0,ARI,,,,218,71
2731,,129,Josh Shaw,Josh,Shaw,DT,DL,D,Michigan State,2002,172.0,4.0,10.0,43.0,SFO,,,,279,75
2759,,157,Julius Peppers,Julius,Peppers,DE,DL,D,North Carolina,2002,2.0,1.0,1.0,1.0,CAR,,,,283,78
2768,,53,Justin Bannan,Justin,Bannan,DT,DL,D,Colorado,2002,139.0,3.0,9.0,37.0,BUF,,,,300,75
2778,,18,Justin Ena,Justin,Ena,ILB,LB,D,BYU,2002,300.0,8.0,22.0,74.0,,,,,247,75
2802,,181,Justin Peelle,Justin,Peelle,TE,TE,O,Oregon,2002,103.0,7.0,7.0,33.0,SDG,,,,255,76
2825,,100,Kahlil Hill,Kahlil,Hill,WR,WR,O,Iowa,2002,184.0,19.0,19.0,56.0,ATL,,,,200,74
2832,,203,Kalimba Edwards,Kalimba,Edwards,DE,DL,D,South Carolina,2002,35.0,3.0,3.0,8.0,DET,,,,265,77
2914,,83,Kelly Campbell,Kelly,Campbell,WR,WR,O,Georgia Tech,2002,300.0,30.0,30.0,99.0,,,,,171,70
2936,,131,Kendall Newson,Kendall,Newson,WR,WR,O,Middle Tennessee,2002,222.0,22.0,22.0,65.0,JAX,,,,200,74
2997,,169,Kevin Bentley,Kevin,Bentley,OLB,LB,D,Northwestern,2002,101.0,7.0,7.0,28.0,CLE,,,,243,72
2999,,238,Kevin Curtis,Kevin,Curtis,S,DB,D,Texas Tech,2002,127.0,12.0,18.0,34.0,SFO,,,,212,74
3032,,255,Kevin Thomas,Kevin,Thomas,CB,DB,D,UNLV,2002,176.0,11.0,26.0,46.0,BUF,,,,180,71
3074,,256,Kori Dickerson,Kori,Dickerson,FB,RB,O,USC,2002,300.0,10.0,37.0,100.0,,,,,240,76
3084,,92,Kurt Kittner,Kurt,Kittner,QB,QB,O,Illinois,2002,158.0,8.0,8.0,51.0,ATL,,,,221,74
3097,,223,Kyle Johnson,Kyle,Johnson,FB,RB,O,Syracuse,2002,145.0,5.0,15.0,47.0,CAR,,,,242,73
3131,,100,Ladell Betts,Ladell,Betts,RB,RB,O,Iowa,2002,56.0,7.0,7.0,22.0,WAS,,,,220,70
3143,4043089.0,302,Lamont Thompson,Lamont,Thompson,S,DB,D,Washington State,2002,41.0,3.0,5.0,10.0,CIN,Downey,CA        ,USA,220,73
3162,,128,Larry Foote,Larry,Foote,OLB,LB,D,Michigan,2002,128.0,9.0,9.0,35.0,PIT,,,,231,73
3166,,198,Larry Ned,Larry,Ned,RB,RB,O,San Diego State,2002,197.0,12.0,18.0,58.0,OAK,,,,219,71
3189,,259,Lee Mays,Lee,Mays,WR,WR,O,UTEP,2002,202.0,20.0,20.0,60.0,PIT,,,,190,73
3200,,26,Lenny Walls,Lenny,Walls,CB,DB,D,Boston College,2002,300.0,14.0,36.0,75.0,,,,,192,76
3213,,61,Leonard Henry,Leonard,Henry,RB,RB,O,East Carolina,2002,241.0,16.0,22.0,69.0,MIA,,,,206,73
3226,,146,Levar Fisher,Levar,Fisher,OLB,LB,D,NC State,2002,49.0,3.0,3.0,12.0,ARI,,,,233,73
3229,,10,Levi Jones,Levi,Jones,OT,OL,O,Arizona State,2002,300.0,1.0,3.0,101.0,,,,,304,77
3232,3929778.0,95,Levron Williams,Levron,Williams,RB,RB,O,Indiana,2002,300.0,28.0,38.0,102.0,,Ewa Beach,HI        ,USA,224,75
3233,,293,Lew Thomas,Lew,Thomas,RB,RB,O,Vanderbilt,2002,300.0,29.0,39.0,103.0,,,,,210,69
3241,,129,Little John Flowers,Little,John,RB,RB,O,Michigan State,2002,300.0,30.0,40.0,104.0,,,,,214,71
3248,,256,Lonnie Ford,Lonnie,Ford,DE,DL,D,USC,2002,300.0,11.0,18.0,76.0,,,,,261,74
3275,,18,Luke Staley,Luke,Staley,RB,RB,O,BYU,2002,214.0,15.0,21.0,64.0,DET,,,,227,73
3388,,316,Mark Anelli,Mark,Anelli,TE,TE,O,Wisconsin,2002,201.0,13.0,13.0,59.0,SFO,,,,262,76
3424,,70,Marquand Manuel,Marquand,Manuel,S,DB,D,Florida,2002,181.0,16.0,27.0,47.0,CIN,,,,209,72
3426,,253,Marques Anderson,Marques,Anderson,S,DB,D,UCLA,2002,92.0,8.0,13.0,25.0,GNB,,,,213,71
3442,,128,Marquise Walker,Marquise,Walker,WR,WR,O,Michigan,2002,86.0,12.0,12.0,28.0,TAM,,,,219,74
3500,,224,Matt Schobel,Matt,Schobel,TE,TE,O,TCU,2002,67.0,5.0,5.0,26.0,CIN,,,,263,77
3524,,181,Maurice Morris,Maurice,Morris,RB,RB,O,Oregon,2002,54.0,6.0,6.0,20.0,SEA,,,,208,71
3580,4243171.0,53,Michael Lewis,Michael,Lewis,S,DB,D,Colorado,2002,58.0,6.0,8.0,15.0,PHI,Granite Bay,CA        ,USA,211,73
3597,,101,Mike Banks,Mike,Banks,TE,TE,O,Iowa State,2002,223.0,14.0,14.0,66.0,ARI,,,,260,76
3608,,316,Mike Echols,Mike,Echols,CB,DB,D,Wisconsin,2002,110.0,6.0,16.0,31.0,TEN,,,,190,69
3649,,126,Mike Rumph,Mike,Rumph,CB,DB,D,Miami,2002,27.0,2.0,4.0,7.0,SFO,,,,205,74
3706,,126,Najeh Davenport,Najeh,Davenport,FB,RB,O,Miami,2002,135.0,3.0,13.0,42.0,GNB,,,,248,73
3707,,169,Napoleon Harris,Napoleon,Harris,OLB,LB,D,Northwestern,2002,23.0,1.0,1.0,4.0,OAK,,,,253,75
3714,,105,Nate Dwyer,Nate,Dwyer,DT,DL,D,Kansas,2002,300.0,8.0,19.0,77.0,,,,,313,75
3772,,83,Nick Rogers,Nick,Rogers,OLB,LB,D,Georgia Tech,2002,300.0,15.0,23.0,78.0,,,,,251,74
3812,,184,Omar Easy,Omar,Easy,FB,RB,O,Penn State,2002,107.0,1.0,10.0,34.0,KAN,,,,244,73
3815,,301,Omare Lowe,Omare,Lowe,CB,DB,D,Washington,2002,161.0,8.0,23.0,42.0,MIA,,,,196,73
3844,,77,Paris Gaines,Paris,Gaines,FB,RB,O,Fresno State,2002,300.0,11.0,41.0,105.0,,,,,228,72
3861,,248,Patrick Ramsey,Patrick,Ramsey,QB,QB,O,Tulane,2002,32.0,3.0,3.0,12.0,WAS,,,,219,74
3887,,54,Pete Rebstock,Pete,Rebstock,WR,WR,O,Colorado State,2002,300.0,31.0,31.0,106.0,,,,,190,69
3927,,223,Quentin Harris,Quentin,Harris,S,DB,D,Syracuse,2002,300.0,23.0,37.0,79.0,,,,,216,72
3928,,230,Quentin Jammer,Quentin,Jammer,CB,DB,D,Texas,2002,5.0,1.0,1.0,2.0,SDG,,,,204,72
3939,,157,Quincy Monk,Quincy,Monk,ILB,LB,D,North Carolina,2002,245.0,3.0,12.0,53.0,NYG,,,,250,75
3962,,185,R.J. English,R.J.,English,WR,WR,O,Pittsburgh,2002,300.0,32.0,32.0,107.0,,,,,211,74
3968,,225,Raheem Brock,Raheem,Brock,DE,DL,D,Temple,2002,300.0,12.0,20.0,80.0,,,,,257,76
3980,,218,Randy Fasani,Randy,Fasani,QB,QB,O,Stanford,2002,137.0,7.0,7.0,44.0,CAR,,,,224,75
3984,,80,Randy McMichael,Randy,McMichael,TE,TE,O,Georgia,2002,114.0,8.0,8.0,36.0,MIA,,,,247,75
3986,,302,Raonall Smith,Raonall,Smith,OLB,LB,D,Washington State,2002,38.0,2.0,2.0,9.0,MIN,,,,244,74
3993,,181,Rashad Bauman,Rashad,Bauman,CB,DB,D,Oregon,2002,79.0,5.0,12.0,22.0,WAS,,,,186,68
4025,,70,Reche Caldwell,Reche,Caldwell,WR,WR,O,Florida,2002,48.0,8.0,8.0,18.0,SDG,,,,194,72
4079,,308,Rick Sherrod,Rick,Sherrod,S,DB,D,West Virginia,2002,300.0,24.0,38.0,81.0,,,,,192,74
4087,,238,Ricky Williams,Ricky,Williams,RB,RB,O,Texas Tech,2002,300.0,31.0,42.0,108.0,,,,,190,67
4127,,110,Robert Royal,Robert,Royal,TE,TE,O,LSU,2002,160.0,12.0,12.0,52.0,WAS,,,,253,77
4134,,106,Rock Cartwright,Rock,Cartwright,RB,RB,O,Kansas State,2002,257.0,17.0,23.0,73.0,WAS,,,,237,68
4136,,177,Rocky Calmus,Rocky,Calmus,OLB,LB,D,Oklahoma,2002,77.0,5.0,5.0,21.0,TEN,,,,243,75
4153,,110,Rohan Davey,Rohan,Davey,QB,QB,O,LSU,2002,117.0,6.0,6.0,37.0,NWE,,,,245,74
4163,,173,Ron Israel,Ron,Israel,S,DB,D,Notre Dame,2002,300.0,25.0,39.0,82.0,,,,,213,72
4164,246044.0,132,Ron Johnson,Ron,Johnson,WR,WR,O,Minnesota,2002,123.0,14.0,14.0,40.0,BAL,Minneapolis,MN        ,USA,225,74
4168,,157,Ronald Curry,Ronald,Curry,QB,QB,O,North Carolina,2002,235.0,10.0,10.0,68.0,OAK,,,,220,74
4194,,177,Roy Williams,Roy,Williams,S,DB,D,Oklahoma,2002,8.0,1.0,2.0,3.0,DAL,,,,219,72
4219,,18,Ryan Denney,Ryan,Denney,DE,DL,D,BYU,2002,61.0,4.0,5.0,17.0,BUF,,,,276,79
4273,,255,Sam Brandon,Sam,Brandon,S,DB,D,UNLV,2002,131.0,13.0,19.0,36.0,DEN,,,,199,74
4325,,26,Sean Guthrie,Sean,Guthrie,DE,DL,D,Boston College,2002,300.0,13.0,21.0,83.0,,,,,269,76
4400,,203,Sheldon Brown,Sheldon,Brown,CB,DB,D,South Carolina,2002,59.0,3.0,9.0,16.0,PHI,,,,196,70
4496,,181,Steve Smith,Steve,Smith,S,DB,D,Oregon,2002,300.0,26.0,40.0,84.0,,,,,193,73
4523,,129,T.J. Duckett,T.J.,Duckett,RB,RB,O,Michigan State,2002,18.0,3.0,3.0,7.0,ATL,,,,254,72
4556,4255948.0,218,Tank Williams,Tank,Williams,S,DB,D,Stanford,2002,45.0,4.0,6.0,11.0,TEN,Phoenix,AZ        ,USA,222,74
4600,,132,Tellis Redmon,Tellis,Redmon,RB,RB,O,Minnesota,2002,300.0,32.0,43.0,109.0,,,,,210,71
4613,,80,Terreal Bierria,Terreal,Bierria,S,DB,D,Georgia,2002,120.0,11.0,17.0,32.0,SEA,,,,216,75
4639,,3,Terry Jones,Terry,Jones,TE,TE,O,Alabama,2002,155.0,11.0,11.0,50.0,BAL,,,,265,75
4666,,15,Tim Carter,Tim,Carter,WR,WR,O,Auburn,2002,46.0,6.0,6.0,16.0,NYG,,,,190,72
4682,,188,Tim Stratton,Tim,Stratton,TE,TE,O,Purdue,2002,300.0,20.0,20.0,110.0,,,,,251,76
4723,,173,Tony Fisher,Tony,Fisher,RB,RB,O,Notre Dame,2002,300.0,33.0,44.0,111.0,,,,,226,73
4732,,123,Tony Okanlawon,Tony,Okanlawon,CB,DB,D,Maryland,2002,300.0,15.0,41.0,85.0,,,,,185,70
4748,,149,Tracey Wistrom,Tracey,Wistrom,TE,TE,O,Nebraska,2002,250.0,15.0,15.0,70.0,TAM,,,,245,76
4776,,226,Travis Stephens,Travis,Stephens,RB,RB,O,Tennessee,2002,119.0,10.0,11.0,39.0,TAM,,,,194,68
4883,,173,Tyreo Harrison,Tyreo,Harrison,ILB,LB,D,Notre Dame,2002,198.0,2.0,11.0,49.0,PHI,,,,238,74
4916,,80,Verron Haynes,Verron,Haynes,FB,RB,O,Georgia,2002,166.0,6.0,16.0,55.0,PIT,,,,224,70
4966,,181,Wesly Mallard,Wesly,Mallard,S,DB,D,Oregon,2002,188.0,17.0,28.0,48.0,NYG,,,,221,74
4971,,226,Will Bartholomew,Will,Bartholomew,FB,RB,O,Tennessee,2002,300.0,12.0,45.0,112.0,,,,,246,72
4984,,226,Will Overstreet,Will,Overstreet,DE,DL,D,Tennessee,2002,80.0,5.0,6.0,23.0,ATL,,,,259,75
4992,,26,William Green,William,Green,RB,RB,O,Boston College,2002,16.0,2.0,2.0,6.0,CLE,,,,221,72
5001,,223,Willie Ford,Willie,Ford,CB,DB,D,Syracuse,2002,300.0,16.0,42.0,86.0,,,,,195,73
5005,,203,Willie Offord,Willie,Offord,S,DB,D,South Carolina,2002,70.0,7.0,10.0,18.0,MIN,,,,215,74
47,,10,Adam Archuleta,Adam,Archuleta,S,DB,D,Arizona State,2001,20.0,1.0,1.0,2.0,STL,,,,211,72
65,,248,Adrian Burnette,Adrian,Burnette,WR,WR,O,Tulane,2001,300.0,25.0,25.0,65.0,,,,,191,70
92,,126,Al Blades,Al,Blades,S,DB,D,Miami,2001,300.0,15.0,32.0,52.0,,,,,209,73
125,,15,Alex Lincoln,Alex,Lincoln,ILB,LB,D,Auburn,2001,209.0,7.0,12.0,46.0,SFO,,,,251,72
141,,157,Alge Crumpler,Alge,Crumpler,TE,TE,O,North Carolina,2001,35.0,2.0,2.0,14.0,ATL,,,,266,74
181,,290,Andre Dyson,Andre,Dyson,CB,DB,D,Utah,2001,60.0,6.0,10.0,15.0,TEN,,,,179,70
189,,126,Andre King,Andre,King,WR,WR,O,Miami,2001,245.0,24.0,24.0,64.0,CLE,,,,199,72
237,,173,Anthony Denman,Anthony,Denman,ILB,LB,D,Notre Dame,2001,300.0,8.0,14.0,53.0,,,,,239,73
243,,206,Anthony Henry,Anthony,Henry,CB,DB,D,South Florida,2001,97.0,11.0,17.0,25.0,CLE,,,,198,73
264,,128,Anthony Thomas,Anthony,Thomas,RB,RB,O,Michigan,2001,38.0,4.0,4.0,16.0,CHI,,,,229,74
273,,256,Antoine Harris,Antoine,Harris,TE,TE,O,USC,2001,300.0,12.0,12.0,66.0,,,,,260,75
313,,120,Arnold Jackson,Arnold,Jackson,WR,WR,O,Louisville,2001,300.0,26.0,26.0,67.0,,,,,167,68
420,,184,Bhawoh Jue,Bhawoh,Jue,CB,DB,D,Penn State,2001,71.0,9.0,13.0,19.0,GNB,,,,199,72
424,,295,Billy Baber,Billy,Baber,TE,TE,O,Virginia,2001,141.0,7.0,7.0,44.0,KAN,,,,255,76
460,,149,Bobby Newcombe,Bobby,Newcombe,WR,WR,O,Nebraska,2001,166.0,16.0,16.0,48.0,ARI,,,,195,70
466,,11,Boo Williams,Boo,Williams,TE,TE,O,Arkansas,2001,300.0,13.0,13.0,68.0,,,,,237,76
534,,9,Brandon Manumaleuna,Brandon,Manumaleuna,TE,TE,O,Arizona,2001,129.0,6.0,6.0,41.0,STL,,,,275,74
586,,75,Brian Allen,Brian,Allen,OLB,LB,D,Florida State,2001,300.0,7.0,15.0,54.0,,,,,238,72
600,,259,Brian Natkin,Brian,Natkin,TE,TE,O,UTEP,2001,300.0,14.0,14.0,69.0,,,,,251,74
615,,173,Brock Williams,Brock,Williams,CB,DB,D,Notre Dame,2001,86.0,10.0,14.0,21.0,NWE,,,,183,70
729,,149,Carlos Polk,Carlos,Polk,ILB,LB,D,Nebraska,2001,112.0,5.0,6.0,30.0,SDG,,,,251,74
756,,224,Cedric James,Cedric,James,WR,WR,O,TCU,2001,131.0,14.0,14.0,42.0,MIN,,,,204,74
760,,226,Cedrick Wilson,Cedrick,Wilson,WR,WR,O,Tennessee,2001,169.0,17.0,17.0,49.0,SFO,,,,179,70
767,,182,Chad Johnson,Chad,Johnson,WR,WR,O,Oregon State,2001,36.0,8.0,8.0,15.0,CIN,,,,192,73
857,,316,Chris Chambers,Chris,Chambers,WR,WR,O,Wisconsin,2001,52.0,10.0,10.0,20.0,MIA,,,,210,72
923,4409952.0,232,Chris Taylor,Chris,Taylor,WR,WR,O,Texas A&M,2001,218.0,21.0,21.0,59.0,PIT,Seguin,TX        ,USA,183,71
929,,75,Chris Weinke,Chris,Weinke,QB,QB,O,Florida State,2001,106.0,5.0,5.0,33.0,CAR,,,,226,76
966,,12,Cleo Lemon,Cleo,Lemon,QB,QB,O,Arkansas State,2001,300.0,11.0,11.0,70.0,,,,,226,74
1032,,249,Corey Brown,Corey,Brown,WR,WR,O,Tulsa,2001,300.0,27.0,27.0,71.0,,,,,202,72
1039,,8,Corey Hall,Corey,Hall,S,DB,D,Appalachian State,2001,300.0,16.0,33.0,55.0,,,,,198,75
1057,,149,Correll Buckhalter,Correll,Buckhalter,RB,RB,O,Nebraska,2001,121.0,11.0,14.0,38.0,PHI,,,,226,72
1060,,299,Cory Bird,Cory,Bird,S,DB,D,Virginia Tech,2001,91.0,5.0,15.0,23.0,IND,,,,217,70
1097,,224,Curtis Fuller,Curtis,Fuller,S,DB,D,TCU,2001,127.0,8.0,20.0,33.0,SEA,,,,186,70
1199,,126,Dan Morgan,Dan,Morgan,ILB,LB,D,Miami,2001,11.0,1.0,1.0,1.0,CAR,,,,240,74
1200,,173,Dan O'Leary,Dan,O'Leary,TE,TE,O,Notre Dame,2001,195.0,9.0,9.0,54.0,BUF,,,,252,76
1312,,157,Dauntae' Finger,Dauntae',Finger,TE,TE,O,North Carolina,2001,205.0,10.0,10.0,57.0,TAM,,,,262,76
1319,,106,David Allen,David,Allen,RB,RB,O,Kansas State,2001,300.0,13.0,17.0,72.0,,,,,194,69
1344,,226,David Martin,David,Martin,WR,WR,O,Tennessee,2001,198.0,19.0,19.0,55.0,GNB,,,,242,76
1361,,310,David Rivers,David,Rivers,QB,QB,O,Western Carolina,2001,300.0,12.0,12.0,73.0,,,,,223,75
1365,,128,David Terrell,David,Terrell,WR,WR,O,Michigan,2001,8.0,1.0,1.0,3.0,CHI,,,,213,75
1400,,226,DeAngelo Lloyd,DeAngelo,Lloyd,DE,DL,D,Tennessee,2001,300.0,6.0,8.0,56.0,,,,,264,77
1408,,182,DeLawrence Grant,DeLawrence,Grant,DE,DL,D,Oregon State,2001,89.0,3.0,4.0,22.0,OAK,,,,280,75
1496,,176,Derek Combs,Derek,Combs,RB,RB,O,Ohio State,2001,228.0,12.0,16.0,61.0,OAK,,,,193,72
1499,,109,Derek Homer,Derek,Homer,RB,RB,O,Kentucky,2001,300.0,14.0,18.0,74.0,,,,,194,68
1516,,180,Derrick Burgess,Derrick,Burgess,DE,DL,D,Ole Miss,2001,63.0,2.0,3.0,16.0,PHI,,,,264,74
1517,,75,Derrick Gibson,Derrick,Gibson,S,DB,D,Florida State,2001,28.0,2.0,4.0,5.0,OAK,,,,218,74
1547,,180,Deuce McAllister,Deuce,McAllister,RB,RB,O,Ole Miss,2001,23.0,2.0,2.0,7.0,NOR,,,,222,73
1666,,188,Drew Brees,Drew,Brees,QB,QB,O,Purdue,2001,32.0,2.0,2.0,12.0,SDG,,,,213,72
1697,,3,Dustin McClintock,Dustin,McClintock,FB,RB,O,Alabama,2001,300.0,5.0,19.0,75.0,,,,,259,73
1760,,293,Elliott Carson,Elliott,Carson,TE,TE,O,Vanderbilt,2001,300.0,15.0,15.0,76.0,,,,,246,76
1766,,89,Emile White,Emile,White,S,DB,D,Houston,2001,300.0,17.0,34.0,57.0,,,,,219,72
1773,,256,Ennis Davis,Ennis,Davis,DT,DL,D,USC,2001,300.0,3.0,9.0,58.0,,,,,302,76
1787,,109,Eric Kelly,Eric,Kelly,CB,DB,D,Kentucky,2001,69.0,8.0,12.0,18.0,MIN,,,,199,70
1850,,110,Fred Booker,Fred,Booker,CB,DB,D,LSU,2001,300.0,18.0,35.0,59.0,,,,,193,69
1856,,134,Fred Smoot,Fred,Smoot,CB,DB,D,Mississippi State,2001,45.0,4.0,7.0,9.0,WAS,,,,172,71
1857,,92,Fred Wakefield,Fred,Wakefield,DE,DL,D,Illinois,2001,300.0,7.0,10.0,60.0,,,,,287,79
1861,,253,Freddie Mitchell,Freddie,Mitchell,WR,WR,O,UCLA,2001,25.0,5.0,5.0,8.0,PHI,,,,185,71
1887,,20,Gary Baxter,Gary,Baxter,CB,DB,D,Baylor,2001,300.0,19.0,36.0,61.0,,,,,204,74
1902,,224,George Layne,George,Layne,FB,RB,O,TCU,2001,108.0,2.0,12.0,34.0,KAN,,,,242,71
1984,,301,Hakim Akbar,Hakim,Akbar,S,DB,D,Washington,2001,163.0,9.0,22.0,38.0,NWE,,,,210,72
1992,,169,Harold Blackmon,Harold,Blackmon,CB,DB,D,Northwestern,2001,210.0,17.0,28.0,47.0,SEA,,,,210,71
2004,,15,Heath Evans,Heath,Evans,FB,RB,O,Auburn,2001,82.0,1.0,9.0,29.0,SEA,,,,246,72
2015,,230,Hodges Mitchell,Hodges,Mitchell,RB,RB,O,Texas,2001,300.0,15.0,20.0,77.0,,,,,180,67
2034,,125,Idrees Bashir,Idrees,Bashir,S,DB,D,Memphis,2001,37.0,3.0,5.0,6.0,IND,,,,206,74
2036,,256,Ifeanyi Ohalete,Ifeanyi,Ohalete,S,DB,D,USC,2001,300.0,18.0,37.0,62.0,,,,,221,74
2078,,232,Ja'Mar Toombs,Ja'Mar,Toombs,FB,RB,O,Texas A&M,2001,300.0,6.0,21.0,78.0,,,,,281,72
2086,,173,Jabari Holloway,Jabari,Holloway,TE,TE,O,Notre Dame,2001,119.0,5.0,5.0,37.0,NWE,,,,253,74
2175,,316,Jamar Fletcher,Jamar,Fletcher,CB,DB,D,Wisconsin,2001,26.0,2.0,3.0,4.0,MIA,,,,180,69
2186,,92,Jameel Cook,Jameel,Cook,FB,RB,O,Illinois,2001,174.0,4.0,15.0,51.0,TAM,,,,226,70
2196,,184,James Boyd,James,Boyd,S,DB,D,Penn State,2001,94.0,6.0,16.0,24.0,JAX,,,,207,71
2209,,126,James Jackson,James,Jackson,RB,RB,O,Miami,2001,65.0,7.0,7.0,24.0,CLE,,,,210,70
2236,,80,Jamie Henderson,Jamie,Henderson,CB,DB,D,Georgia,2001,101.0,12.0,18.0,26.0,NYJ,,,,202,73
2274,,106,Jarrod Cooper,Jarrod,Cooper,S,DB,D,Kansas State,2001,300.0,19.0,38.0,63.0,,,,,222,72
2292,,316,Jason Doering,Jason,Doering,S,DB,D,Wisconsin,2001,193.0,11.0,25.0,43.0,IND,,,,202,71
2298,,232,Jason Glenn,Jason,Glenn,OLB,LB,D,Texas A&M,2001,173.0,4.0,10.0,40.0,DET,,,,236,73
2327,,53,Javon Green,Javon,Green,WR,WR,O,Colorado,2001,300.0,28.0,28.0,79.0,,,,,211,73
2359,,75,Jeff Chaney,Jeff,Chaney,RB,RB,O,Florida State,2001,300.0,16.0,22.0,80.0,,,,,193,71
2386,,106,Jerametrius Butler,Jerametrius,Butler,CB,DB,D,Kansas State,2001,145.0,13.0,21.0,36.0,STL,,,,173,70
2395,,301,Jeremiah Pharms,Jeremiah,Pharms,OLB,LB,D,Washington,2001,134.0,2.0,7.0,34.0,CLE,,,,257,72
