fms_id,espn_id,fms_college_id,fms_city_id,full_name,first_name,last_name,position,position_group,section,college,conference,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team,home_city,home_state,home_country,college_weight_pounds,college_height_inches,hw_ratio,forty,vertical,bench,broad,threecone,shuttle,rushing_games,rushing_rec_td,rushing_rec_yards,rushing_receptions,rushing_rush_att,rushing_rush_td,rushing_rush_yds,rushing_scrim_plays,rushing_scrim_tds,rushing_scrim_yds,rushing_seasons,rb_college_weight_pounds_zscore,rb_college_height_inches_zscore,rb_college_weight_pounds_zscore,rb_hw_ratio_zscore,rb_forty_zscore,rb_vertical_zscore,rb_bench_zscore,rb_broad_zscore,rb_threecone_zscore,rb_shuttle_zscore,rb_rushing_games_zscore,rb_rushing_rec_td_zscore,rb_rushing_rec_yards_zscore,rb_rushing_receptions_zscore,rb_rushing_rush_att_zscore,rb_rushing_rush_td_zscore,rb_rushing_rush_yds_zscore,rb_rushing_scrim_plays_zscore,rb_rushing_scrim_tds_zscore,rb_rushing_scrim_yds_zscore,rb_rushing_seasons_zscore,rb_max_madden_zscore,rb_rushing_rec_td_pg_zscore,rb_rushing_rec_yards_pg_zscore,rb_rushing_receptions_pg_zscore,rb_rushing_rush_att_pg_zscore,rb_rushing_rush_td_pg_zscore,rb_rushing_rush_yds_pg_zscore,rb_rushing_scrim_plays_pg_zscore,rb_rushing_scrim_tds_pg_zscore,rb_rushing_scrim_yds_pg_zscore,rb_football_spending_zscore,rb_coaches_salaries_zscore,rb_ticket_sales_zscore,rb_ann_rain_inch_zscore,rb_ann_snow_inch_zscore,rb_min_jan_zscore,rb_min_feb_zscore,rb_min_mar_zscore,rb_min_apr_zscore,rb_min_may_zscore,rb_min_jun_zscore,rb_min_jul_zscore,rb_min_aug_zscore,rb_min_sep_zscore,rb_min_oct_zscore,rb_min_nov_zscore,rb_min_dec_zscore,rb_max_jan_zscore,rb_max_feb_zscore,rb_max_mar_zscore,rb_max_apr_zscore,rb_max_may_zscore,rb_max_jun_zscore,rb_max_jul_zscore,rb_max_aug_zscore,rb_max_sep_zscore,rb_max_oct_zscore,rb_max_nov_zscore,rb_max_dec_zscore,rb_max_aug_zscore,rb_rushing_rush_td_pg_cf_scaled_zscore,rb_rushing_rush_yds_pg_cf_scaled_zscore,rb_rushing_scrim_plays_pg_cf_scaled_zscore,rb_rushing_scrim_tds_pg_cf_scaled_zscore,rb_rushing_scrim_yds_pg_cf_scaled_zscore,max_madden
1711,,131,2266.0,Dwone Hicks,Dwone,Hicks,RB,RB,O,Middle Tennessee,,2003,300.0,19.0,26.0,88.0,,,,,222,70,0.3153153153153153,4.6,34.0,29.0,115.0,7.38,4.42,41,6,679,57,600,53,3613,657,59,4292,4,0.5281947833906256,-0.3183704147226997,0.5281947833906256,-0.7942338676882451,0.40491140817679877,-0.12100414590039947,2.0965399673297043,-0.532389750779074,1.5534228711087772,1.0305896410768483,0.3109547006490239,1.1937635787703929,0.652530712676955,0.18533455954375488,0.5096074333215859,2.0848793796995317,0.8614244902862187,0.5011936076458964,2.1836190431173765,0.927163500102022,0.6272471921567819,,1.0458162127832926,0.5683030369009932,0.09258945608248903,0.32143869724413915,1.8621371009867984,0.6822122471509611,0.3203150517560817,1.9858806099936583,0.777986220725863,-1.366874288753708,-1.5857382665032491,-1.388213644358394,1.0105981800220947,-0.4426646487000068,-0.3518063094375644,-0.35546386752879783,-0.3106518655749532,-0.2727290243762763,-0.18066694714755252,0.0048967498361298925,0.04098286614593383,-0.04156539185837563,-0.2511634596533952,-0.4621942273222592,-0.37571473554494417,-0.3181686120762444,-0.03406923085470918,0.012438477784217637,0.13059466606153206,0.2652958532240107,0.3133796165024723,0.4204133477568406,0.3971168175153758,0.5357836998084737,0.42564628065928184,0.2354776567940511,0.17723967488877448,0.0357180707270702,0.5357836998084737,1.0686638640053483,-0.020421966529383117,-0.35379735626620257,1.1638041304528055,0.020209492918674795,
1725,,70,1136.0,Earnest Graham,Earnest,Graham,RB,RB,O,Florida,sec,2003,300.0,20.0,27.0,89.0,,,,,225,69,0.30666666666666664,4.5,,22.0,,,,45,0,402,59,609,33,3085,668,33,3487,5,0.7416054536028869,-0.8929635947188118,0.7416054536028869,-1.2643795475316704,-0.5055193171201117,,0.5621671537885372,,,,0.6997402931568185,-0.9521604894911092,-0.18008104637300063,0.2416130457895393,0.5521300056491655,0.5711624504418984,0.3978369770251765,0.549365964244362,0.34533272407127835,0.30425853731653935,1.7182018795053757,0.30661790063982064,-0.9661947130048169,-0.4004630363451471,-0.003970371581213203,0.08518846292294097,0.14788629621076915,-0.07511487464352569,0.08013500307988067,-0.06396440426223457,-0.17931286754516743,0.795533430296855,0.8768623097176367,0.19722589329598114,0.4377704185023451,-0.6636915361747358,1.0158153315799852,0.8667330720112032,0.9917391494064093,0.8893287292746418,0.8977584374964849,0.8602599108183169,0.5275650494497944,0.7893124584967922,1.0640506027207999,1.1081487288588732,1.1216048620217693,1.12929126556033,1.3867892674528475,1.3741213042004983,1.4145058630451524,1.4634949413304665,1.5345411136458724,1.084107901094226,0.7371339788973428,0.755760075682577,1.2220918990894363,1.3828687870325822,1.5077996274013754,1.4474748162145281,0.755760075682577,0.4620587469542259,0.28246929660113806,0.4841493907419199,0.2354704027225526,0.19004493191241054,79.0
2780,,256,1911.0,Justin Fargas,Justin,Fargas,RB,RB,O,USC,pac_12,2003,96.0,6.0,6.0,30.0,OAK,,,,219,73,0.3333333333333333,4.35,,27.0,137.0,,,33,0,106,9,256,8,1077,265,8,1183,3,0.3147841131783645,1.4054091252656367,0.3147841131783645,0.18523629865222066,-1.8711654050654853,,1.6581477348893707,3.3472277722073875,,,-0.4666164843665652,-0.9521604894911092,-1.0698033592928087,-1.1653491103550708,-1.11569977564368,-1.3209837111301435,-1.3652003840130296,-1.2154940093176076,-1.4222502750115085,-1.4785651077241464,-0.4637074951918119,,-0.9661947130048169,-1.1270986073402558,-1.271032518645263,-1.154371817140463,-1.3566134190802435,-1.4653851472341703,-1.3068955005981546,-1.4899248760560804,-1.6451606725129637,,,,-1.7555569315272224,-0.6636915361747358,1.5509716258911999,1.4564644624186163,1.2303451368839107,0.901560916155178,0.31810479325031515,-0.31405222544536365,-0.4299031176965095,-0.19263409192295158,0.551117118394864,1.142788647009928,1.2939581969934777,1.4335344245540045,1.4855655266934795,1.2712034161574064,0.9354345208870853,0.4418725609449628,-0.3781214722413814,-1.0065299419185396,-0.9062823011155007,-0.5091040855935124,0.2763127272036269,0.8984147542652028,1.2121196379541308,1.3906800046144578,-0.5091040855935124,-1.359586089687878,-1.445013766688234,-1.2754676377276566,-1.510007364280377,-1.6340211495578123,
2984,,218,3148.0,Kerry Carter,Kerry,Carter,RB,RB,O,Stanford,pac_12,2003,300.0,21.0,28.0,97.0,,,,,238,74,0.31092436974789917,4.61,36.0,20.0,118.0,7.29,4.39,38,2,302,25,538,23,2039,563,25,2341,4,1.6663850245226852,1.9800023052617488,1.6663850245226852,-1.0329282779728963,0.4959544807064963,0.5423923856174506,0.12377492134820384,-0.0033509976445565853,1.1136921963090194,0.8332150605094204,0.019365506268177967,-0.23685246673727517,-0.48066290884590873,-0.7151212203887956,0.21667415728714837,-0.1856960141869184,-0.520557982957873,0.08953892398628063,-0.22029383563521346,-0.5825105152948433,0.6272471921567819,,-0.24257674846698798,-0.5256877547854839,-0.8010414652211874,0.21922828334400146,-0.24461314218386465,-0.6517362812161287,0.0743022332398002,-0.28309348261132106,-0.7384567675446996,,,,-0.11381612219549973,-0.6588866038383285,0.760979000955597,0.7128901006005739,0.444933761437135,-0.17487152933198788,-0.814241860625924,-1.459369000319816,-1.7640800719167689,-1.5824661325170497,-0.843009787721783,-0.08115512766066046,0.25983818716322915,0.5576829062388801,0.7409444954948667,0.7170301728484556,0.5042703129448249,0.06349390154292414,-0.4075470504858011,-0.9567528504182338,-1.5674267815804375,-1.425672318402274,-0.3210214866189883,0.3247191891459372,0.4236396660948117,0.6280068202706585,-1.425672318402274,-0.20484373581025933,-0.6109008024446149,0.1352753705697418,-0.24304989532112947,-0.6990598889143669,
3118,,110,208.0,LaBrandon Toefield,LaBrandon,Toefield,RB,RB,O,LSU,sec,2003,132.0,12.0,14.0,45.0,JAX,,,,233,71,0.30472103004291845,4.6,,19.0,,,,31,1,233,25,511,26,2149,536,27,2382,3,1.3107005741689166,0.2562227652734124,1.3107005741689166,-1.3701455105579619,0.40491140817679877,,-0.09542119487196286,,,,-0.6610092806204625,-0.5945064781141922,-0.6880643939522153,-0.7151212203887956,0.08910644030440949,0.04136152520172664,-0.42397725102848927,-0.02870231493722601,-0.0788871957085905,-0.5507849209169492,-0.4637074951918119,,-0.522686928288083,-0.5804582951663453,-0.6197686185288723,0.7184160886453421,0.47083545851338027,-0.04542678525640722,0.5779978117602359,0.33582698249318876,-0.20220082437295286,,,,1.4272001884000949,-0.6540816715019214,0.6505499243516958,0.7128901006005739,0.8426104072329708,0.8770965423941057,0.9381993894206369,0.8167668687344752,0.6531346451411125,0.7590987184838787,0.8273120714934452,0.6347365141277963,0.6584052742853043,0.64987780290363,0.9081043188251677,0.9545329914094343,1.1079002040639891,1.1734046357889039,1.2402853312016795,1.0509231734273563,0.7749136634953397,0.9390737222443293,1.238684516140066,1.191636931992827,1.0741356428787507,0.9850027788996712,0.9390737222443293,0.8346836300472411,0.3162857133704352,1.0491634114076152,0.7018143677965804,0.16382131169367495,
3165,,184,3152.0,Larry Johnson,Larry,Johnson,RB,RB,O,Penn State,big_10,2003,27.0,2.0,2.0,11.0,KAN,,,,228,73,0.3201754385964912,4.45,,19.0,,,,48,7,681,65,460,26,2953,525,33,3634,4,0.955016123815148,1.4054091252656367,0.955016123815148,-0.530034678083251,-0.9607346797685669,,-0.09542119487196286,,,,0.9913294875376644,1.55141759014731,0.658542349926413,0.4104485045268925,-0.1518548028852084,0.04136152520172664,0.28194009870991593,-0.07687467153569168,0.34533272407127835,0.41800640008606227,0.6272471921567819,1.2550323706060338,1.0388300637354175,0.2668543633683826,0.048567103145056446,-0.7625380979703681,-0.439518685222296,-0.3473973136107211,-0.7151304296823016,-0.19709805942199937,-0.24199293784904374,0.6315077067191668,0.06277462573936644,1.1457242700804116,0.10818889542698709,0.3261245251251373,-0.7935226158531703,-0.9024610992110363,-1.0364117441523537,-0.8354096208809315,-0.7333599567776219,-0.546015116559176,-0.5868651123106576,-0.6609470621231363,-0.7640969439793311,-0.7739534906817481,-0.6557889048739699,-0.6592897297358191,-1.0978135611384412,-1.1909091362580768,-1.3449450677853145,-1.185155674483804,-1.084335350107444,-1.039714669585407,-1.1896299356004736,-1.2790214011528727,-1.515689914264221,-1.3071259738599734,-1.0547602811414116,-1.0109291716170792,-1.2790214011528727,-0.3114705862522559,-0.16329161807555514,-0.5447123478619287,-0.03629791872073443,-0.03444692991394461,88.0
3192,,299,299.0,Lee Suggs,Lee,Suggs,RB,RB,O,Virginia Tech,acc,2003,115.0,11.0,11.0,39.0,CLE,,,,202,72,0.3564356435643564,4.44,,,,,,38,3,171,15,535,53,2767,550,56,2938,4,-0.8945430180244487,0.8308159452695245,-0.8945430180244487,1.441091610940245,-1.0517777522982563,,,,,,0.019365506268177967,0.12080154463964184,-0.8744251486854184,-0.9965136516177175,0.20249996651128851,2.0848793796995317,0.11863086108386697,0.03260795709718484,1.9715090832274422,-0.12055490935331152,0.6272471921567819,,0.11923223380192642,-0.9635286297592595,-1.1221533650761457,0.20228504761662047,2.174903943810454,0.08977960806035673,0.00466610351639157,2.0865581786055474,-0.18540640586849394,,,,-0.12889053697233518,-0.2168328288888707,-0.6915880836034152,-0.7400712960553717,-0.8773410858340193,-0.9699636765668266,-1.0164466202466809,-0.8649640918406696,-0.9792700988460281,-1.0084050722716604,-1.0402918970779123,-1.0972593934249228,-0.9681793245101906,-0.7514846264005691,-0.5431468746333526,-0.6050688504743285,-0.6838266156071819,-0.7437139051814257,-0.8342179350298795,-0.8737910312510606,-1.076290881806483,-1.0590450252787693,-1.0179114027453744,-0.7716767797486584,-0.4929683011916465,-0.5484571343022229,-1.0590450252787693,2.307672594604779,0.14926496717674637,0.0641496506779112,2.2446612193531696,-0.12877375634256846,
3290,,256,1911.0,Malaefou MacKenzie,Malaefou,MacKenzie,RB,RB,O,USC,pac_12,2003,218.0,13.0,17.0,60.0,JAX,,,,233,70,0.30042918454935624,4.67,,,,,,45,7,676,76,216,8,939,292,15,1615,5,1.3107005741689166,-0.3183704147226997,1.3107005741689166,-1.603452781939488,1.042212915884641,,,,,,0.6997402931568185,1.55141759014731,0.6435132568027677,0.7199801788787067,-1.3046889859884783,-1.3209837111301435,-1.4863653022517112,-1.0972527703941009,-0.9273270352683282,-1.1442856742790177,1.7182018795053757,,1.1724983821847663,0.37287015962210485,0.45700360021057135,-1.7891099248749238,-1.5547368383778253,-1.9209371499401937,-1.6206530678398805,-1.225858122020183,-1.6437383478429002,,,,-1.7555569315272224,-0.6636915361747358,1.5509716258911999,1.4564644624186163,1.2303451368839107,0.901560916155178,0.31810479325031515,-0.31405222544536365,-0.4299031176965095,-0.19263409192295158,0.551117118394864,1.142788647009928,1.2939581969934777,1.4335344245540045,1.4855655266934795,1.2712034161574064,0.9354345208870853,0.4418725609449628,-0.3781214722413814,-1.0065299419185396,-0.9062823011155007,-0.5091040855935124,0.2763127272036269,0.8984147542652028,1.2121196379541308,1.3906800046144578,-0.5091040855935124,-1.5653248006498097,-1.912023366546525,-1.5959368098401243,-1.2327844248152058,-1.632554498251603,
3695,,80,138.0,Musa Smith,Musa,Smith,RB,RB,O,Georgia,sec,2003,77.0,3.0,3.0,24.0,BAL,,,,232,73,0.3146551724137931,4.45,35.5,,123.0,,,31,0,187,27,454,19,2202,481,19,2389,3,1.239563684098163,1.4054091252656367,1.239563684098163,-0.830119628092961,-0.9607346797685669,0.37654325273798805,,0.8783802575796392,,,-0.6610092806204625,-0.9521604894911092,-0.8263320506897531,-0.6588427341430112,-0.18020318443692815,-0.4884394000384451,-0.3774428983716044,-0.2695640979295544,-0.6445137554150823,-0.5453683560231624,-0.4637074951918119,,-0.9661947130048169,-0.7689207057682068,-0.5410444108224954,0.32380266299472027,-0.2211984607065002,0.020747133611141375,0.21685758565124422,-0.41378186767322966,-0.19425186472493502,0.6042314970690872,0.653199013342074,0.15067880585683502,0.5987925763458155,-0.6348619421562928,0.3022736058316986,0.3453763355640697,0.38528226456775944,0.3878090671726665,0.4663882836388705,0.5703062969260504,0.5432612489112084,0.5929231484128439,0.4985085558998964,0.3114306113846224,0.25983818716322915,0.2810982162446302,0.3990266750465243,0.4478603118126794,0.5521774471606317,0.6058366466858458,0.6959121336799222,0.7522606244255333,0.6615746097013516,0.4991209704961253,0.42564628065928184,0.3757143504898727,0.4630636646877782,0.41705466289896986,0.4991209704961253,0.036201737705066274,0.39166155822536336,0.6393129714464205,-0.1725805667172213,0.1729287431919125,
3763,,75,3226.0,Nick Maddox,Nick,Maddox,RB,RB,O,Florida State,acc,2003,300.0,22.0,29.0,101.0,,,,,211,71,0.33649289099526064,4.65,33.5,18.0,115.0,7.33,4.5,45,3,628,61,240,7,1221,301,10,1849,4,-0.25431100738766527,0.2562227652734124,-0.25431100738766527,0.35699173066452977,0.860126770825262,-0.286853278779862,-0.3146173110921296,-0.532389750779074,1.3091280517755788,1.5569218559233189,0.6997402931568185,0.12080154463964184,0.49923396281577176,0.2978915320353237,-1.1912954597815992,-1.3966695575930252,-1.2387674258509271,-1.0578390240862654,-1.2808436350848855,-0.9632176478295731,0.6272471921567819,,-0.049611957923566936,0.23739573113149137,0.050261860394290946,-1.6746489546277261,-1.6228417637613692,-1.6783826850596437,-1.579942715078503,-1.5486063769529466,-1.4606851628056836,0.703251139070215,0.9150103448828343,-0.03148144122049314,1.172990739208914,-0.6636915361747358,0.8034517227263284,0.8239989132860284,0.8426104072329708,0.7547746735887458,0.9247190721125862,1.0197343984590626,0.8885776370623347,1.0159155085936562,1.2087241495819607,0.9811356956383401,0.8092144423855487,0.843487085899605,1.128451358669655,1.1841190493517144,1.280365887240893,1.349981343509856,1.4609771680348242,1.1338849925945296,0.7938035057943368,0.792422804994928,1.1557214308869248,1.2681296740087302,1.231831637250614,1.1959549362713597,0.792422804994928,-1.6360474825429738,-1.6633684096703802,-1.5543556197495159,-1.5716124619393042,-1.443796475142411,
3819,,181,978.0,Onterrio Smith,Onterrio,Smith,RB,RB,O,Oregon,pac_12,2003,105.0,9.0,9.0,35.0,MIN,,,,220,70,0.3181818181818182,4.48,,19.0,,,,30,3,174,26,450,23,2388,476,26,2562,3,0.3859210032491182,-0.3183704147226997,0.3859210032491182,-0.6384090684977166,-0.6876054621794906,,-0.09542119487196286,,,,-0.7582056787474112,0.12080154463964184,-0.8654076928112312,-0.6869819772659034,-0.19910210547140797,-0.1856960141869184,-0.2141336607455554,-0.2914606236561297,-0.14959051567190199,-0.41150182364814564,-0.4637074951918119,,0.4086794196170581,-0.7984191700363243,-0.5462926913362538,0.3999561311027351,0.25004368428608514,0.35236586665304626,0.28821013941580886,0.32333350165708186,0.09917830285333298,-0.11037964783004514,0.1426479917766969,0.09921745837963743,0.41789959902378926,-0.5435682277645569,0.3957135937273077,0.21717385938854508,-0.15158120725661878,-0.8109452471198592,-1.5152183606445486,-2.155257673661255,-2.3448394519891176,-2.156527192762438,-1.5663775220275904,-0.8778732451349112,-0.25722181775189473,0.17046434024693002,-0.11005096873211861,-0.11422969211497135,-0.40596523715550253,-1.0590294546831245,-1.4815806564071048,-1.8195557697568354,-1.0574010395074858,-0.8024059200923177,-0.7524295299353213,-0.924662263780463,-0.8182162895836153,-0.4024133330448993,-0.8024059200923177,0.3088262695190375,0.4184555377926625,0.35375899218618484,0.3935901533804653,0.1646800123777949,
3925,,177,2375.0,Quentin Griffin,Quentin,Griffin,RB,RB,O,Oklahoma,big_12,2003,108.0,10.0,10.0,37.0,DEN,,,,195,67,0.3435897435897436,4.48,38.0,21.0,123.0,,4.08,43,6,1240,152,713,44,3796,865,50,5036,4,-1.3925012485197248,-2.042149954711036,-1.3925012485197248,0.7427808548767951,-0.6876054621794906,1.2057889171353007,0.34297103756837055,0.8783802575796392,,-1.2063222720206486,0.5053474969029211,1.1937635787703929,2.3387949611499694,2.8585626562185142,1.043501952545641,1.4037067615335967,1.0220997079505572,1.412089077871429,1.5472891634475734,1.5028669688130767,0.6272471921567819,,0.9522343092582644,2.127474046449179,2.7095330492396474,0.7393462173008216,1.0364179971449106,0.6882935990630707,1.1532262395625918,1.1834951299197494,1.2156717454014363,0.6973156279134343,1.5681629801560226,1.2627734810939155,-0.2974499022042233,-0.5916175511286285,-0.22438814412537036,-0.2101677278632033,-0.022336297372972408,0.21655845084516295,0.5742308221032739,0.6572923810937294,0.7630080413710166,0.6986712384580475,0.3932914309099602,0.045857905559872444,-0.16027306683030912,-0.23519320507796962,0.01151981187173605,0.09160608397121069,0.19766465396366173,0.27790847520407974,0.3133796165024723,0.3540438924231011,0.8315831903923337,0.9390737222443293,0.42564628065928184,0.18448249545011747,0.04911167946163541,-0.021076740873000165,0.9390737222443293,0.9445080497913143,0.5682308804467413,1.004929024599964,1.0996132260855627,1.0797868624363784,
4294,,3,3310.0,Santonio Beard,Santonio,Beard,RB,RB,O,Alabama,sec,2003,300.0,23.0,30.0,107.0,,,,,222,72,0.32432432432432434,4.62,31.5,,119.0,,,32,0,82,6,242,16,1444,248,16,1526,3,0.5281947833906256,0.8308159452695245,0.5281947833906256,-0.3044987845180107,0.5869975532361857,-0.950249810297712,,0.17299525340028257,,,-0.5638128824935139,-0.9521604894911092,-1.1419430062863067,-1.2497668397237474,-1.1818459992643593,-0.7154969394270901,-1.042971942030449,-1.2899421967879636,-0.8566237153050167,-1.213153427928593,-0.4637074951918119,,-0.9661947130048169,-1.209605228384788,-1.3750289862119254,-1.1962378680476413,-0.5672154203164405,-0.9820062360209368,-1.3639516768167517,-0.7417357396210378,-1.2283973203612883,2.052018374896322,2.1422880294940922,0.910284237764193,0.7474811220991477,-0.6588866038383285,0.4551754042063312,0.5248598022098043,0.6437720843350528,0.6691493654249946,0.8438371682642832,0.8747575915129293,0.9042738365237487,0.9403811585613682,0.8404642121171864,0.5423633990583183,0.4429636055706692,0.4931464785735548,0.5813828459523068,0.6853631303736586,0.8875273866712786,1.0094405500480208,1.0343062834907437,1.0011460819270528,0.9071425595883276,0.9940678162128544,1.0395731115325266,0.7964244315773337,0.7094636558938154,0.6198932757563632,0.9940678162128544,-0.3630392084660211,-0.7505313738333981,-1.1547141816564455,-0.5551283505670096,-1.0119318314582937,
4513,,256,1911.0,Sultan McCullough,Sultan,McCullough,RB,RB,O,USC,pac_12,2003,300.0,24.0,31.0,109.0,,,,,202,71,0.35148514851485146,4.49,,27.0,,,,43,1,200,28,611,20,2800,639,21,3000,4,-0.8945430180244487,0.2562227652734124,-0.8945430180244487,1.1719797583070968,-0.5965623896498011,,1.6581477348893707,,,,0.5053474969029211,-0.5945064781141922,-0.7872564085682751,-0.630703491020119,0.5615794661664054,-0.4127535535755634,0.1476050806626821,0.4223661150302253,-0.5031071154884593,-0.07257962029405696,0.6272471921567819,,-0.6464565426276366,-0.9443298553728716,-0.8092559556825933,0.23026108800369186,-0.6741243148138639,-0.20823378968393969,0.0833960390891898,-0.77551171978842,-0.4511273813238452,,,,-1.7555569315272224,-0.6636915361747358,1.5509716258911999,1.4564644624186163,1.2303451368839107,0.901560916155178,0.31810479325031515,-0.31405222544536365,-0.4299031176965095,-0.19263409192295158,0.551117118394864,1.142788647009928,1.2939581969934777,1.4335344245540045,1.4855655266934795,1.2712034161574064,0.9354345208870853,0.4418725609449628,-0.3781214722413814,-1.0065299419185396,-0.9062823011155007,-0.5091040855935124,0.2763127272036269,0.8984147542652028,1.2121196379541308,1.3906800046144578,-0.5091040855935124,-0.6508640766358748,-0.15624377124666078,0.1445637025055265,-0.7600011172001852,-0.4027759050372263,
5011,,126,2116.0,Willis McGahee,Willis,McGahee,RB,RB,O,Miami,acc,2003,23.0,1.0,1.0,9.0,BUF,,,,223,72,0.32286995515695066,4.45,,,,,,21,0,348,28,349,31,2067,377,31,2415,2,0.5993316734613794,0.8308159452695245,0.5993316734613794,-0.3835591566889917,-0.9607346797685669,,,,,,-1.632973261889949,-0.9521604894911092,-0.342395252108371,-0.630703491020119,-0.6762998615920238,0.41979075751613504,-0.4959737966485754,-0.7250118330423208,0.2039260841446554,-0.5252496864176686,-1.554662182540406,0.9388942139506293,-0.9661947130048169,0.5696306390965675,0.023145744406538736,0.7474269336388718,2.4245366590320905,1.0811351327151246,0.7127609610701716,2.093838214431099,1.141173356142104,-1.5313810869996538,-1.652986068403476,-1.3915361419934473,0.7392587140390553,-0.6636915361747358,2.5788114927428984,2.5675525892731628,2.6122714810244405,2.711924574474503,2.4479949279222897,1.9620836436089286,1.7204762085173195,1.8165796189359105,2.313503961976285,2.851691275795277,3.0282636301462893,2.8625553228576286,2.1086157772882372,2.0232956749338404,1.9031586320463802,1.766197868852098,1.4609771680348242,0.88499953509301,0.5671253982063607,0.7007659817140518,1.3050549843425774,1.8800716101359465,2.089303606647624,2.218261545072623,0.7007659817140518,2.5669004699650615,1.1655540936348183,0.7873914031311019,2.2523039570326615,1.239148759307039,85.0
74,,81,3154.0,Adrian Peterson,Adrian,Peterson,RB,RB,O,Georgia Southern,,2002,7.0,1.0,1.0,3.0,MIN,,,,214,70,0.32710280373831774,4.68,34.0,14.0,119.0,7.59,4.6,31,1,198,24,748,41,4041,772,42,4239,3,-0.04090033717540408,-0.3183704147226997,-0.04090033717540408,-0.15345899251223985,1.1332559884143303,-0.12100414590039947,-1.1914017759727964,0.17299525340028257,2.5794611123082136,2.214837124481404,-0.6610092806204625,-0.5945064781141922,-0.7932680458177332,-0.7432604635116877,1.2088675115973397,1.1766492221449518,1.237211338156912,1.0048136993571284,0.9816626037410816,0.8861523659062076,-0.4637074951918119,2.4142056116758495,-0.522686928288083,-0.7238536075808052,-0.6591307223820607,2.3591771742452954,1.9537652854131238,2.3168572618643917,2.1276176910642737,1.741343576555223,1.9065446136798458,-1.8546582879290172,-1.760608496624349,-1.4110044681779623,0.5343837132084275,-0.6588866038383285,0.5910881138726716,0.5932344561700844,0.6437720843350528,0.7058459260666021,0.8438371682642832,0.9037529529021564,0.7473118419096005,0.7590987184838787,0.8799206339884118,0.7502029079646443,0.6153169405423774,0.6222193339042053,0.8397207547354993,0.8674486246037423,0.9258530940439231,1.0725036599483606,1.2108597529572598,1.084107901094226,0.9638120864853217,0.755760075682577,0.7740912387224737,0.8984147542652028,0.9854316460445768,0.895753789242418,0.755760075682577,1.1426695028077936,1.2829453689910915,1.0819514466045104,0.9641328481507204,0.9253326911106161,99.0
588,,218,3148.0,Brian Allen,Brian,Allen,RB,RB,O,Stanford,pac_12,2002,204.0,13.0,19.0,61.0,IND,,,,209,69,0.33014354066985646,4.46,33.0,19.0,112.0,6.9,4.08,44,0,226,23,482,13,2117,505,13,2343,4,-0.3965847875291727,-0.8929635947188118,-0.3965847875291727,0.011837273989076932,-0.8696916072388775,-0.4527024116593245,-0.09542119487196286,-1.0614285039135916,-0.7918073944899326,-1.2063222720206486,0.6025438950298698,-0.9521604894911092,-0.7091051243253189,-0.77139970663458,-0.047910737195569306,-0.9425544788157352,-0.4520734639534009,-0.1644607744419929,-1.0687336751949512,-0.58096292532519,0.6272471921567819,,-0.9661947130048169,-0.882705817307473,-0.9659762137830524,-0.4682563420791349,-1.1940903016876958,-0.8663295721000265,-0.6052587389910846,-1.3358859362018067,-1.0325832161748427,,,,-0.11381612219549973,-0.6588866038383285,0.760979000955597,0.7128901006005739,0.444933761437135,-0.17487152933198788,-0.814241860625924,-1.459369000319816,-1.7640800719167689,-1.5824661325170497,-0.843009787721783,-0.08115512766066046,0.25983818716322915,0.5576829062388801,0.7409444954948667,0.7170301728484556,0.5042703129448249,0.06349390154292414,-0.4075470504858011,-0.9567528504182338,-1.5674267815804375,-1.425672318402274,-0.3210214866189883,0.3247191891459372,0.4236396660948117,0.6280068202706585,-1.425672318402274,-1.1908160533519183,-0.8308913333009463,-0.5588221266963364,-1.3482939829256937,-1.0023527651146114,
835,,245,3276.0,Chester Taylor,Chester,Taylor,RB,RB,O,Toledo,,2002,207.0,14.0,20.0,63.0,BAL,,,,213,71,0.3333333333333333,4.58,33.0,22.0,114.0,,,43,5,554,61,803,55,4646,864,60,5200,4,-0.1120372272461578,0.2562227652734124,-0.1120372272461578,0.18523629865222066,0.2228252631174199,-0.4527024116593245,0.5621671537885372,-0.7087360018239133,,,0.5053474969029211,0.8361095673934759,0.27680338458581977,0.2978915320353237,1.4687276758214374,2.2362510726252953,1.7684053637685229,1.407709772726114,2.2543223630806883,1.6297693463246534,0.6272471921567819,0.20123851508801918,0.6324961388810841,0.10126493428578766,0.12719595691768043,1.1885389784453482,1.820416556792682,1.4534023143592147,1.148492477613595,1.8590147332673936,1.3499325787918814,-1.5117474770971333,-1.6250192200435445,-1.3558503608370263,-0.4454532472858813,0.6624697886736377,-0.6745989948951224,-0.8340864452507565,-0.9270506665584987,-0.7375521258366431,-0.4367929760005112,-0.03859629224770967,0.056679065607349984,-0.13220661189712035,-0.39583700651455683,-0.47374086670594334,-0.47266348646652984,-0.5670948330710692,-1.1585989514403692,-1.222576178732874,-1.3257822140989914,-1.2608314063642112,-0.8636435132742992,-0.442389571581761,-0.4529260859395429,-0.6740863674990906,-0.7856147640365783,-1.0521501671402997,-1.015336282548445,-1.019042716131375,-0.6740863674990906,1.034967294073268,0.5944784760925821,0.30411943192297725,1.0602146171176443,0.47892028718420127,78.0
