fms_id,forty,vertical,bench,broad,threecone,shuttle,defense_ast_tackles,defense_fum_forced,defense_fum_rec,defense_fum_tds,defense_fum_yds,defense_games,defense_int,defense_int_td,defense_int_yards,defense_loss_tackles,defense_pd,defense_sacks,defense_seasons,defense_solo_tackes,defense_tackles,passing_attempts,passing_comp_pct,passing_completions,passing_games,passing_pass_ints,passing_pass_tds,passing_pass_yards,passing_seasons,rushing_games,rushing_rec_td,rushing_rec_yards,rushing_receptions,rushing_rush_att,rushing_rush_td,rushing_rush_yds,rushing_scrim_plays,rushing_scrim_tds,rushing_scrim_yds,rushing_seasons,receiving_games,receiving_rec_td,receiving_rec_yards,receiving_receptions,receiving_rush_att,receiving_rush_td,receiving_rush_yds,receiving_scrim_plays,receiving_scrim_tds,receiving_scrim_yds,receiving_seasons,max_madden
647,4.94,29.5,19.0,111.0,7.19,4.53,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,1040,96,0,0,0,96,13,1040,3,64.0
660,4.42,,17.0,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,42,8,1293,97,307,19,1877,404,27,3170,4,0,0,0,0,0,0,0,0,0,0,0,54.0
671,4.81,,,,,4.52,82,2,3,1,0,37,3,0,74,27.0,3,13.5,5,98,180,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
674,4.48,35.5,,121.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,32,3,896,62,167,12,1155,229,15,2051,3,0,0,0,0,0,0,0,0,0,0,0,74.0
712,4.81,36.0,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,269,173.2,166,23,7,15,2322,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0
719,4.84,28.5,21.0,114.0,7.27,4.37,19,7,0,0,0,22,1,0,10,24.0,2,17.5,3,45,64,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0
737,4.77,30.5,,118.0,6.86,4.15,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,612,274.5,392,42,14,45,5115,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0
745,4.83,,21.0,,,,109,3,1,0,0,38,2,0,1,28.5,2,8.5,4,149,258,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0
747,4.65,33.5,9.0,,6.99,4.14,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,1926,129,0,0,0,129,14,1926,2,
806,4.59,34.0,23.0,119.0,,,69,5,2,0,0,39,0,0,0,24.0,6,13.5,4,66,135,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0
814,4.45,35.5,12.0,122.0,6.96,4.46,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,10,1172,99,2,0,-9,101,10,1163,5,66.0
851,4.48,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,1410,104,1,0,5,105,6,1415,4,62.0
907,4.53,37.0,10.0,130.0,6.76,4.2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,26,2301,119,4,0,26,123,26,2327,4,72.0
938,4.78,31.0,,114.0,7.04,4.33,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1235,168.2,693,38,31,48,8457,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0
987,4.47,31.5,14.0,119.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,10,1297,83,5,0,87,88,10,1384,4,69.0
992,4.89,29.5,,104.0,7.32,4.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1261,301.9,851,51,19,88,10339,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0
998,5.02,25.5,16.0,110.0,7.32,4.58,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0
1018,4.79,33.0,,113.0,7.21,4.28,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1170,225.8,673,43,22,71,9194,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0
1020,5.11,33.0,33.0,109.0,7.5,4.65,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0
1023,4.91,34.5,22.0,117.0,7.32,4.27,49,3,0,0,0,34,0,0,0,21.0,2,7.0,4,61,110,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0
1035,4.42,40.5,17.0,129.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,3009,173,33,1,164,206,34,3173,3,79.0
1064,4.73,29.5,,114.0,7.11,4.32,77,3,2,0,0,38,0,0,0,26.0,6,12.0,4,99,176,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0
1095,4.73,,,,,,58,4,0,0,0,26,0,0,0,28.5,1,13.5,4,83,141,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0
1122,4.57,35.5,14.0,117.0,6.75,4.07,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,53,14,2458,222,444,18,2355,666,32,4813,4,0,0,0,0,0,0,0,0,0,0,0,
1133,4.99,28.0,17.0,108.0,7.74,4.69,20,0,0,0,0,23,0,0,0,12.5,5,7.0,3,28,48,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0
1134,5.33,29.5,30.0,99.0,7.9,4.71,38,0,0,0,0,25,0,0,0,9.0,0,4.0,4,34,72,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0
1140,4.49,33.0,17.0,132.0,7.18,4.33,29,4,0,0,0,37,7,1,48,3.5,21,0.0,3,125,154,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0
1155,4.74,41.0,14.0,116.0,7.04,4.38,78,3,3,0,0,37,1,0,0,35.5,7,17.0,4,87,165,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1160,4.79,32.5,,116.0,7.11,4.32,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1169,248.3,734,49,23,70,9376,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0
1207,4.6,38.5,30.0,123.0,7.12,4.12,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,11,1427,135,6,0,29,141,11,1456,4,
1219,4.46,41.5,23.0,135.0,7.22,4.26,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,41,2,458,48,348,18,1872,396,20,2330,4,0,0,0,0,0,0,0,0,0,0,0,68.0
1246,4.69,32.5,12.0,118.0,7.26,4.33,78,2,0,0,0,46,19,1,118,15.0,6,1.0,4,136,214,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0
1252,5.32,29.0,,100.0,7.76,4.63,43,0,2,0,0,31,1,0,6,18.5,7,7.5,3,39,82,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0
1273,5.2,21.5,28.0,98.0,8.07,4.98,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0
1292,4.47,35.5,17.0,133.0,7.12,4.2,57,3,2,2,94,28,3,1,77,27.0,5,11.0,2,89,146,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0
1307,4.64,35.5,14.0,123.0,6.98,4.15,18,2,1,0,0,33,10,0,50,9.0,21,0.0,3,125,143,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0
1336,4.9,29.5,,106.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,798,67,0,0,0,67,9,798,3,
1348,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,890,72,0,0,0,72,6,890,3,67.0
1387,4.85,28.0,,113.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,22,1936,132,0,0,0,132,22,1936,3,
1388,4.56,38.5,,124.0,6.82,4.06,49,0,1,0,0,45,5,1,70,7.5,21,0.0,4,116,165,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0
1390,4.58,34.0,16.0,116.0,,,79,2,3,0,0,36,2,1,27,16.0,4,6.5,3,127,206,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0
1427,4.87,32.5,30.0,114.0,7.26,4.38,52,3,2,0,0,36,3,1,53,31.0,17,12.5,4,87,139,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0
1431,4.55,41.0,,125.0,6.93,3.94,32,0,1,0,0,43,7,1,124,4.0,21,0.0,4,92,124,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0
1432,4.49,34.5,24.0,116.0,7.03,4.2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,49,4,1091,124,605,23,3411,729,27,4502,4,0,0,0,0,0,0,0,0,0,0,0,74.0
1442,5.05,32.0,,116.0,7.51,4.47,123,2,2,0,0,53,0,0,0,36.0,10,18.0,4,109,232,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0
1446,4.59,33.0,,120.0,,,85,1,1,0,0,30,2,1,26,21.0,4,5.0,4,79,164,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0
1454,4.72,33.0,,123.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,1686,141,28,1,152,169,10,1838,3,62.0
1459,4.59,34.5,,123.0,6.77,4.19,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,1353,105,3,0,6,108,9,1359,3,77.0
1480,5.55,22.5,19.0,94.0,8.72,5.06,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0
1484,4.64,36.0,17.0,123.0,,,45,9,3,0,0,34,4,0,0,10.0,13,4.0,4,123,168,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0
1520,4.54,37.0,22.0,130.0,7.2,4.38,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,39,3,285,17,602,42,3591,619,45,3876,3,0,0,0,0,0,0,0,0,0,0,0,93.0
1523,4.5,37.5,,123.0,7.05,4.29,61,3,3,0,0,37,8,2,140,12.0,15,0.0,4,168,229,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0
1549,4.7,37.5,21.0,121.0,7.07,4.36,27,1,1,0,0,19,0,0,0,11.0,2,3.0,2,46,73,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0
1552,5.15,25.0,23.0,,7.9,4.97,5,0,0,0,0,12,0,0,0,1.5,0,1.0,2,7,12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0
1567,4.62,36.0,12.0,123.0,6.49,4.2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,14,1589,90,0,0,0,90,14,1589,4,63.0
1569,4.64,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,43,6,423,27,305,25,2373,332,31,2796,4,0,0,0,0,0,0,0,0,0,0,0,62.0
1575,4.56,,22.0,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,23,2,622,80,560,21,2773,640,23,3395,2,0,0,0,0,0,0,0,0,0,0,0,76.0
1602,5.38,26.0,20.0,97.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1604,4.64,28.5,17.0,104.0,,,139,3,0,0,0,38,1,0,0,18.0,3,4.5,3,153,292,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0
1611,5.36,28.5,30.0,100.0,8.42,4.83,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1671,4.88,,,,,,64,5,0,0,0,29,1,0,-1,26.0,3,15.5,4,57,121,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1688,4.72,30.0,14.0,121.0,7.43,4.47,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,877,57,0,0,0,57,6,877,2,67.0
1750,4.4,,13.0,,,,30,1,2,1,4,28,4,0,16,7.5,17,0.0,2,56,86,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0
1758,4.58,33.0,18.0,119.0,,4.51,54,0,1,0,0,31,2,0,16,10.0,10,1.0,4,114,168,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1769,4.63,35.5,20.0,121.0,7.26,4.5,38,5,2,1,1,39,0,0,0,35.5,9,26.5,3,95,133,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0
1791,4.49,39.5,15.0,124.0,7.08,4.05,50,3,3,0,0,39,2,0,5,7.0,24,1.0,4,142,192,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0
1799,4.8,30.0,23.0,116.0,7.3,4.46,73,2,4,0,0,39,1,0,33,45.0,11,22.5,4,118,191,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1820,5.33,28.5,24.0,96.0,7.52,4.69,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0
1829,4.47,32.5,,118.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,35,1,449,58,592,43,3961,650,44,4410,3,0,0,0,0,0,0,0,0,0,0,0,94.0
1924,4.67,33.0,,127.0,7.4,4.28,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,1480,106,0,0,0,106,8,1480,2,74.0
1932,5.05,31.0,22.0,113.0,,,112,2,5,1,54,37,8,0,47,20.0,4,4.0,4,131,243,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1933,4.94,30.0,20.0,114.0,7.53,4.78,20,1,1,0,0,14,0,0,0,3.0,8,2.0,3,13,33,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0
1938,4.71,33.0,17.0,120.0,7.1,4.45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,23,5,369,15,16,1,51,31,6,420,3,0,0,0,0,0,0,0,0,0,0,0,67.0
1945,5.13,25.0,23.0,106.0,7.63,4.63,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0
1999,5.02,32.0,24.0,113.0,8.28,4.82,46,0,2,1,34,30,0,0,0,17.5,0,9.5,3,62,108,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0
2022,4.79,,13.0,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,1661,116,0,0,0,116,9,1661,3,88.0
2024,4.58,32.5,12.0,116.0,7.12,4.19,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,1774,137,14,0,48,151,16,1822,2,64.0
2046,5.19,26.0,,105.0,7.4,4.52,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0
2092,5.29,26.5,23.0,101.0,7.9,4.73,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0
2095,5.0,30.0,25.0,103.0,7.63,4.57,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0
2107,4.94,31.0,,113.0,7.17,4.53,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,839,231.6,499,39,15,46,5723,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0
2136,4.83,,17.0,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,11,1150,112,0,0,0,112,11,1150,4,62.0
2147,4.61,37.0,16.0,123.0,6.86,4.0,82,0,1,0,0,45,6,0,12,8.0,11,4.0,4,134,216,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0
2150,4.41,41.5,14.0,135.0,6.94,4.18,59,4,2,1,36,41,3,0,58,15.5,22,5.0,3,122,181,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0
2155,4.6,37.5,16.0,125.0,6.8,4.13,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,976,74,27,1,175,101,12,1151,2,69.0
2197,4.5,36.0,16.0,124.0,6.91,4.21,0,0,0,0,0,1,0,0,0,0.0,0,0.0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0
2252,4.82,27.0,,110.0,7.17,4.47,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1568,187.0,977,37,30,96,12195,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0
2255,4.8,29.5,19.0,114.0,,4.52,120,4,1,0,0,34,0,0,0,24.0,8,7.0,4,149,269,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0
2266,5.21,31.0,,104.0,7.77,4.75,72,0,1,0,0,28,0,0,0,11.0,7,2.0,2,39,111,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0
2293,4.92,35.5,23.0,113.0,7.06,4.39,40,3,1,0,0,24,1,0,3,20.0,4,9.0,2,65,105,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2315,4.94,31.5,31.0,115.0,7.7,4.44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0
2349,4.67,,,,,,116,3,3,0,0,38,1,0,-1,23.5,10,4.5,3,168,284,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0
2352,4.62,31.5,16.0,124.0,7.06,,48,2,2,0,0,39,7,0,83,11.5,11,3.0,3,116,164,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0
2360,4.56,32.0,,122.0,7.19,4.25,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1000,295.8,607,42,28,50,7437,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0
2385,5.23,23.5,23.0,100.0,8.19,4.89,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0
2389,4.64,32.5,,117.0,7.05,4.31,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,977,66,0,0,0,66,7,977,4,67.0
2399,4.56,,,,,,144,9,5,0,0,44,6,0,56,38.0,14,8.0,4,191,335,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2466,5.11,25.0,20.0,111.0,7.38,4.63,57,4,5,0,0,24,0,0,0,13.0,3,5.5,2,47,104,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0
2470,4.87,,20.0,,,,32,3,0,0,0,34,0,0,0,27.0,1,12.5,4,72,104,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2474,4.95,27.5,,110.0,7.05,4.38,1,0,1,0,0,2,0,0,0,0.0,0,0.0,2,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2476,4.73,32.0,19.0,117.0,,,54,4,3,0,0,47,8,1,112,7.5,15,0.0,4,128,182,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2490,5.18,31.0,28.0,109.0,7.64,4.77,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0
2508,4.76,33.5,22.0,111.0,7.11,4.3,64,6,2,0,0,35,1,0,14,33.5,10,13.0,3,90,154,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0
2511,4.95,28.5,28.0,110.0,7.47,4.54,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0
2519,5.02,33.0,26.0,113.0,7.44,4.52,36,1,1,0,0,26,0,0,0,11.0,2,4.5,3,24,60,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0
2521,4.8,33.5,,115.0,7.29,4.33,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1031,234.9,613,44,37,48,7635,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0
2522,4.86,32.0,24.0,120.0,6.89,4.21,47,5,2,1,4,38,1,0,28,51.0,6,26.0,3,101,148,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0
2560,5.22,28.0,,103.0,7.9,4.78,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0
2572,4.54,31.5,8.0,123.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,892,46,0,0,0,46,10,892,2,70.0
2596,4.93,32.0,23.0,116.0,7.31,4.56,83,0,0,0,0,37,0,0,0,34.0,5,12.0,4,92,175,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0
