espn_id,full_name,first_name,last_name,position,position_group,section,college,home_city,home_state,home_country
559720,Todd Kelly Jr.,Todd,Kelly Jr.,DB,DB,D,Tennessee,Knoxville,TN        ,USA
559719,Vic Wharton III,Vic,Wharton III,WR,WR,O,Tennessee,Spring Hill,TN        ,USA
559718,Josh Malone,Josh,Malone,,,,Tennessee,,,
559717,D'Andre Payne,D'Andre,Payne,DB,DB,D,Iowa State,Washington,DC        ,USA
559716,Jalen Hurd,Jalen,Hurd,WR,WR,O,Tennessee,Hendersonville,TN        ,USA
559707,Michael Sherwood,Michael,Sherwood,,,,Auburn,,,
559706,Damian Lewis,Damian,Lewis,,,,Auburn,,,
559705,Derrick Moncrief,Derrick,Moncrief,,,,Oklahoma State,,,
559704,Stanton Truitt,Stanton,Truitt,LB,LB,D,Auburn,Chicago,IL        ,USA
559703,Duke Williams,Duke,Williams,,,,Auburn,,,
559702,Cam Sims,Cam,Sims,WR,WR,O,Alabama,Lubbock,TX        ,USA
559699,Hootie Jones,Hootie,Jones,DB,DB,D,Alabama,Leander,TX        ,USA
559698,Shaun Dion Hamilton,Shaun Dion,Hamilton,LB,LB,D,Alabama,Chicago,IL        ,USA
559697,David Cornwell,David,Cornwell,QB,QB,O,Nevada,Dallas,TX        ,USA
559696,Tony Brown,Tony,Brown,DB,DB,D,Alabama,Leander,TX        ,USA
559695,Zaycoven Henderson,Zaycoven,Henderson,DL,DL,D,Texas A&M,Andrews,TX        ,USA
559694,Josh Reynolds,Josh,Reynolds,,,,Texas A&M,,,
559681,Kyle Allen,Kyle,Allen,QB,QB,O,Texas A&M,Dallas,TX        ,USA
559679,Speedy Noil,Speedy,Noil,,,,Texas A&M,,,
559678,Ravian Pierce,Ravian,Pierce,TE,TE,O,Syracuse,Plantation,FL        ,USA
559676,Jamoral Graham,Jamoral,Graham,,,,Mississippi State,,,
559675,Lashard Durr,Lashard,Durr,DB,DB,D,Mississippi State,Leander,TX        ,USA
559674,Deshon Cooper,Deshon,Cooper,DE,DL,D,Georgia Southern,Atlanta,GA        ,USA
559673,Will Coleman,Will,Coleman,,,,Mississippi State,,,
559671,Braxton Hoyett,Braxton,Hoyett,DT,DL,D,Mississippi State,Pelham,AL        ,USA
559670,Grant Harris,Grant,Harris,DT,DL,D,Mississippi State,Bolton,MS        ,USA
559668,Jesse Jackson,Jesse,Jackson,WR,WR,O,Mississippi State,Petal,MS        ,USA
559666,Westin Graves,Westin,Graves,,,,Mississippi State,,,
559664,Elgton Jenkins,Elgton,Jenkins,OL,OL,O,Mississippi State,Clarksdale,MS        ,USA
559661,Deion Calhoun,Deion,Calhoun,OL,OL,O,Mississippi State,Pleasant Grove,AL        ,USA
559660,J.T. Gray,J.T.,Gray,DB,DB,D,Mississippi State,Leander,TX        ,USA
559659,Logan Cooke,Logan,Cooke,P,P,ST,Mississippi State,Houston,TX        ,USA
559657,Cory Thomas,Cory,Thomas,DT,DL,D,Mississippi State,Bessemer,AL        ,USA
559656,Dontavian Lee,Dontavian,Lee,RB,RB,O,Mississippi State,Hattiesburg,MS        ,USA
559654,Aeris Williams,Aeris,Williams,RB,RB,O,Mississippi State,West Point,MS        ,USA
559652,Chris Rayford,Chris,Rayford,CB,DB,D,Mississippi State,Byhalia,MS        ,USA
559651,Brandon Bryant,Brandon,Bryant,DB,DB,D,Mississippi State,Leander,TX        ,USA
559650,Elijah Staley,Elijah,Staley,QB,QB,O,Mississippi State,Dallas,TX        ,USA
559649,Josiah Phillips,Josiah,Phillips,LB,LB,D,Mississippi State,Chicago,IL        ,USA
559648,Gerri Green,Gerri,Green,DE,DL,D,Mississippi State,Greenville,MS        ,USA
559644,Christian Russell,Christian,Russell,,,,Ole Miss,,,
559642,Jeremy Liggins,Jeremy,Liggins,,,,Ole Miss,,,
559640,Martin Johnson,Martin,Johnson,,,,Ole Miss,,,
559639,Marquis Haynes,Marquis,Haynes,DE,DL,D,Ole Miss,Fairfield,TX        ,USA
559638,C.J. Hampton,C.J.,Hampton,DB,DB,D,Ole Miss,Leander,TX        ,USA
559632,Cody Hollister,Cody,Hollister,,,,Arkansas,,,
559630,Rafe Peavey,Rafe,Peavey,QB,QB,O,SMU,Bolivar,MO        ,USA
559629,Jared Cornelius,Jared,Cornelius,WR,WR,O,Arkansas,Shreveport,LA        ,USA
559628,T.V. Williams,T.V.,Williams,,,,Kentucky,,,
559627,Cory Johnson,Cory,Johnson,,,,Kentucky,,,
559623,Dorian Hendrix,Dorian,Hendrix,FB,RB,O,Bowling Green,Huber Heights,OH        ,USA
559621,Drew Barker,Drew,Barker,QB,QB,O,Kentucky,Dallas,TX        ,USA
559620,Mikel Horton,Mikel,Horton,,,,Kentucky,,,
559619,A.J. Stamps,A.J.,Stamps,,,,Kentucky,,,
559618,Colin Jeter,Colin,Jeter,,,,LSU,,,
559617,Jevonte Domond,Jevonte,Domond,,,,UT San Antonio,,,
559616,Deondre Clark,Deondre,Clark,DE,DL,D,LSU,Fairfield,TX        ,USA
559615,Jacory Washington,Jacory,Washington,TE,TE,O,LSU,Westlake,LA        ,USA
559614,Miquel James,Miquel,James,,,,LSU,,,
559613,D.J. Chark,D.J.,Chark,WR,WR,O,LSU,Lubbock,TX        ,USA
559612,Tony Upchurch,Tony,Upchurch,WR,WR,O,Texas Southern,Pearland,TX        ,USA
559611,Travonte Valentine,Travonte,Valentine,,,,LSU,,,
559610,Garrett Brumfield,Garrett,Brumfield,G,,,LSU,Baton Rouge,LA        ,USA
559608,Trey Gallman,Trey,Gallman,FB,RB,O,LSU,Prairieville,LA        ,USA
559606,Will Clapp,Will,Clapp,C,OL,O,LSU,Keller,TX        ,USA
559603,Sione Teuhema,Sione,Teuhema,LB,LB,D,Southeastern Louisiana,Chicago,IL        ,USA
559602,Davon Godchaux,Davon,Godchaux,,,,LSU,,,
559600,Donnie Alexander,Donnie,Alexander,LB,LB,D,LSU,Chicago,IL        ,USA
559598,Abraham Wallace,Abraham,Wallace,DB,DB,D,LSU,Leander,TX        ,USA
559597,Russell Gage,Russell,Gage,WR,WR,O,LSU,Lubbock,TX        ,USA
559596,Cameron Gamble,Cameron,Gamble,PK,PK,ST,LSU,Lancaster,TX        ,USA
559595,Devin Voorhies,Devin,Voorhies,LB,LB,D,LSU,Chicago,IL        ,USA
559594,Darrel Williams,Darrel,Williams,RB,RB,O,LSU,Ewa Beach,HI        ,USA
559592,Jamal Adams,Jamal,Adams,,,,LSU,,,
559591,Kyle Pfau,Kyle,Pfau,PK,PK,ST,Louisiana,Spring,TX        ,USA
559590,John Battle,John,Battle,S,DB,D,LSU,Hallandale,FL        ,USA
559589,Lawyer Tillman,Lawyer,Tillman,,,,Auburn,,,
559583,Abu Lamin,Abu,Lamin,,,,South Carolina,,,
559580,Jacob August,Jacob,August,TE,TE,O,South Carolina,Columbia,SC        ,USA
559579,Marvin Zanders,Marvin,Zanders,,,,Missouri,,,
559575,Brandon Lee,Brandon,Lee,LB,LB,D,Missouri,Indianapolis,IN        ,USA
559573,Kenya Dennis,Kenya,Dennis,,,,Missouri,,,
559572,Logan Cheadle,Logan,Cheadle,DB,DB,D,Missouri,Leander,TX        ,USA
559571,Turner Adams,Turner,Adams,,,,Missouri,,,
559568,Jacob Park,Jacob,Park,QB,QB,O,Iowa State,Dallas,TX        ,USA
559563,Aaron Davis,Aaron,Davis,DB,DB,D,Georgia,Leander,TX        ,USA
559562,Gerald Willis III,Gerald,Willis III,DL,DL,D,Miami,New Orleans,LA        ,USA
559561,Teez Tabor,Teez,Tabor,,,,Florida,,,
559559,Brandon Powell,Brandon,Powell,WR,WR,O,Florida,Lubbock,TX        ,USA
559556,Will Grier,Will,Grier,QB,QB,O,Florida,Charlotte,NC        ,USA
559555,DeAndre Goolsby,DeAndre,Goolsby,TE,TE,O,Florida,Lewisville,TX        ,USA
559554,Duke Dawson,Duke,Dawson,DB,DB,D,Florida,Leander,TX        ,USA
559553,Taven Bryan,Taven,Bryan,DL,DL,D,Florida,Andrews,TX        ,USA
559552,Miguel Cerriteno,Miguel,Cerriteno,,,,North Dakota,,,
559547,Jack Kwiatkowski,Jack,Kwiatkowski,,,,Eastern Illinois,,,
559543,Malcolm Miller,Malcolm,Miller,DB,DB,D,Eastern Illinois,Leander,TX        ,USA
559542,Antoine Johnson,Antoine,Johnson,,,,Eastern Illinois,,,
559535,Joshua Wilson,Joshua,Wilson,NT,,,Southeast Missouri State,Caddo Mills,TX        ,USA
559533,Zach Stagner,Zach,Stagner,LS,LS,ST,Southeast Missouri State,Loganville,GA        ,USA
559518,Richie Eisenhart,Richie,Eisenhart,WR,WR,O,Southeast Missouri State,Lubbock,TX        ,USA
559517,Kendall Donnerson,Kendall,Donnerson,LB,LB,D,Southeast Missouri State,Chicago,IL        ,USA
559516,Anthony Cooper,Anthony,Cooper,QB,QB,O,Southeast Missouri State,Springfield,MO        ,USA
559509,Broedy Wheeler,Broedy,Wheeler,TE,TE,O,Southeast Missouri State,Lewisville,TX        ,USA
559503,Jon Croft Hollingsworth,Jon Croft,Hollingsworth,PK,PK,ST,Furman,Lancaster,TX        ,USA
559502,A'lencio Graham,A'lencio,Graham,RB,RB,O,Furman,Ewa Beach,HI        ,USA
559501,Ridge Gibson,Ridge,Gibson,FB,RB,O,Furman,North Richland Hills,TX        ,USA
559500,Issac Garcia,Issac,Garcia,,,,Furman,,,
559499,Joe Farrar,Joe,Farrar,LB,LB,D,Furman,Chicago,IL        ,USA
559498,Kealand Dirks,Kealand,Dirks,FB,RB,O,Furman,North Richland Hills,TX        ,USA
559495,Kedar Bryant,Kedar,Bryant,,,,Furman,,,
559492,P.J. Blazejowski,P.J.,Blazejowski,QB,QB,O,Furman,Dallas,TX        ,USA
559477,Bishop Woods,Bishop,Woods,DL,DL,D,Murray State,Andrews,TX        ,USA
559475,Quincy Williams,Quincy,Williams,LB,LB,D,Murray State,Chicago,IL        ,USA
559474,DeQavius Walker,DeQavius,Walker,,,,Murray State,,,
559468,Jordon Gandy,Jordon,Gandy,WR,WR,O,Murray State,Lubbock,TX        ,USA
559465,Dylan Boone,Dylan,Boone,DB,DB,D,Murray State,Leander,TX        ,USA
559463,Jordan Brown,Jordan,Brown,,,,Murray State,,,
559462,Zach Shipley,Zach,Shipley,DB,DB,D,Murray State,Leander,TX        ,USA
559461,Zach Bogard,Zach,Bogard,,,,Murray State,,,
559458,Greg Willard,Greg,Willard,DB,DB,D,Murray State,Leander,TX        ,USA
559456,Keith Wrzuszczak,Keith,Wrzuszczak,P,P,ST,Eastern Kentucky,Houston,TX        ,USA
559454,Eric Reed,Eric,Reed,DB,DB,D,Eastern Kentucky,Leander,TX        ,USA
559449,Ben Madon,Ben,Madon,,,,Eastern Kentucky,,,
559439,Antonio Wilcox,Antonio,Wilcox,FB,RB,O,Furman,North Richland Hills,TX        ,USA
559437,Andy Schumpert,Andy,Schumpert,WR,WR,O,Furman,Lubbock,TX        ,USA
559435,Harris Roberts,Harris,Roberts,QB,QB,O,Furman,Dallas,TX        ,USA
559434,Jaylan Reid,Jaylan,Reid,G,,,Furman,Frisco,TX        ,USA
559432,Chinedu Okonya,Chinedu,Okonya,DE,DL,D,Furman,Fairfield,TX        ,USA
559431,Bradford Lemmons,Bradford,Lemmons,CB,DB,D,Furman,Llano,TX        ,USA
559429,Connor Jackson,Connor,Jackson,,,,Furman,,,
558412,Ed Murray,Ed,Murray,,,,Alabama State,,,
558411,Juaquin Davis,Juaquin,Davis,,,,Alabama A&M,,,
558337,Nick Fitzgerald,Nick,Fitzgerald,QB,QB,O,Mississippi State,Richmond Hill,GA        ,USA
558178,Cody Rothwell,Cody,Rothwell,S,DB,D,New Hampshire,Krum,TX        ,USA
558175,Max Pedinoff,Max,Pedinoff,PK,PK,ST,New Hampshire,Lancaster,TX        ,USA
558174,Nick Marino,Nick,Marino,S,DB,D,New Hampshire,Krum,TX        ,USA
558171,Donald Goodrich,Donald,Goodrich,RB,RB,O,New Hampshire,Ewa Beach,HI        ,USA
558115,Wade Hansen,Wade,Hansen,,,,Virginia Tech,,,
558000,Evan Wilson,Evan,Wilson,,,,South Florida,,,
557897,Bennett Barton,Bennett,Barton,PK,PK,ST,Georgia Tech,Lancaster,TX        ,USA
557882,Stephen Johnson,Stephen,Johnson,QB,QB,O,Grambling,Dallas,TX        ,USA
557879,Justin Abston,Justin,Abston,DB,DB,D,Southern Mississippi,Leander,TX        ,USA
557862,Gabe Rahn,Gabe,Rahn,WR,WR,O,Nebraska,Lubbock,TX        ,USA
557765,Brendan Cole,Brendan,Cole,DB,DB,D,Hampton,Leander,TX        ,USA
557725,Dwayne Price,Dwayne,Price,DT,DL,D,Coastal Carolina,Spring Branch,TX        ,USA
557720,Chris Jones,Chris,Jones,WR,WR,O,Coastal Carolina,Lubbock,TX        ,USA
557714,Shane Johnson,Shane,Johnson,LB,LB,D,Coastal Carolina,Chicago,IL        ,USA
557709,Kerron Johnson,Kerron,Johnson,LB,LB,D,Coastal Carolina,Chicago,IL        ,USA
557707,Osharmar Abercrombie,Osharmar,Abercrombie,RB,RB,O,Coastal Carolina,Ewa Beach,HI        ,USA
557700,Tyler Keane,Tyler,Keane,QB,QB,O,Coastal Carolina,Dallas,TX        ,USA
557699,Nicholas Clark,Nicholas,Clark,S,DB,D,Coastal Carolina,Krum,TX        ,USA
557697,Dontay Hears,Dontay,Hears,CB,DB,D,Coastal Carolina,Llano,TX        ,USA
557671,Fazson Chapman,Fazson,Chapman,DE,DL,D,Youngstown State,Fairfield,TX        ,USA
557630,Khalid Thomas,Khalid,Thomas,,,,Alabama State,,,
557621,Chad Moore,Chad,Moore,LB,LB,D,Ohio,Chicago,IL        ,USA
557575,Brandon Johnson,Brandon,Johnson,,,,Penn State,,,
557540,Marcus Simmons,Marcus,Simmons,,,,East Carolina,,,
557523,Garrett Nestor,Garrett,Nestor,P,P,ST,North Carolina A&T,Houston,TX        ,USA
557483,Eric Kristensen,Eric,Kristensen,,,,Virginia Tech,,,
557348,Robbie Cantelli,Robbie,Cantelli,,,,Fordham,,,
557326,Zane Campbell,Zane,Campbell,DB,DB,D,Rutgers,Leander,TX        ,USA
557286,Andrew Spears,Andrew,Spears,,,,Ball State,,,
557281,Evan Faunce,Evan,Faunce,,,,Nevada,,,
557227,Tucker Melcher,Tucker,Melcher,WR,WR,O,Nevada,Reno,NV        ,USA
557220,Josh Orne,Josh,Orne,PK,PK,ST,Northern Illinois,Lancaster,TX        ,USA
557219,Raymond Taylor,Raymond,Taylor,,,,Oklahoma State,,,
557213,Abraham Mendivil,Abraham,Mendivil,,,,Arizona,,,
557036,Haiden Nagel,Haiden,Nagel,DL,DL,D,Florida Atlantic,Andrews,TX        ,USA
557030,Brent Hancock,Brent,Hancock,,,,Air Force,,,
556985,Austin Fleming,Austin,Fleming,,,,Campbell,,,
556969,Jon Maag,Jon,Maag,,,,South Dakota,,,
556878,Taivon Jacobs,Taivon,Jacobs,WR,WR,O,Maryland,Camp Springs,MD        ,USA
556784,Garrett Miller,Garrett,Miller,,,,Michigan,,,
556783,Jon Vincent,Jon,Vincent,LS,LS,ST,Cincinnati,Loganville,GA        ,USA
556656,Jacques Bryant,Jacques,Bryant,,,,Florida A&M,,,
556634,Kray'shawn Brewer,Kray'shawn,Brewer,,,,Eastern Michigan,,,
556628,Arthur Jones,Arthur,Jones,,,,Indiana,,,
556627,Logan Piper,Logan,Piper,,,,Houston,,,
556626,Frank Wims,Frank,Wims,,,,Memphis,,,
556625,Spencer Smith,Spencer,Smith,PK,PK,ST,Memphis,Lancaster,TX        ,USA
556623,Joshua Patrick,Joshua,Patrick,LB,LB,D,North Carolina A&T,Chicago,IL        ,USA
556619,Lenard Harden,Lenard,Harden,,,,Memphis,,,
556618,Johnny Tseng,Johnny,Tseng,,,,Texas,,,
556617,Demonta Daniel,Demonta,Daniel,TE,TE,O,UT Martin,Lewisville,TX        ,USA
556606,Tyler McClure,Tyler,McClure,OL,OL,O,Arizona State,Royse City,TX        ,USA
556594,Evan Eggiman,Evan,Eggiman,,,,Utah,,,
556593,Clarence Smith,Clarence,Smith,DE,DL,D,Northern Arizona,Fairfield,TX        ,USA
556578,Ryan Santoro,Ryan,Santoro,,,,Virginia,,,
556566,Justin Lucas,Justin,Lucas,,,,Alabama A&M,,,
556538,Luke McNitt,Luke,McNitt,FB,RB,O,Nebraska,North Richland Hills,TX        ,USA
556519,Makay Redd,Makay,Redd,PK,PK,ST,Fordham,Lancaster,TX        ,USA
556477,Connor Haskins,Connor,Haskins,,,,NC State,,,
556466,Samuel Byers,Samuel,Byers,,,,Air Force,,,
556465,Jerod Evans,Jerod,Evans,,,,Virginia Tech,,,
556414,Verlan Hunter,Verlan,Hunter,,,,Grambling,,,
556413,Ty Quick,Ty,Quick,TE,TE,O,Ole Miss,Lewisville,TX        ,USA
556412,Diego Gonzalez,Diego,Gonzalez,,,,Colorado,,,
556403,William Mahone III,William,Mahone III,RB,RB,O,Kentucky,Ewa Beach,HI        ,USA
556386,Hayes Linn,Hayes,Linn,,,,Air Force,,,
556384,Garrett Hudson,Garrett,Hudson,TE,TE,O,Richmond,Lewisville,TX        ,USA
556370,Dylan Neiheiser,Dylan,Neiheiser,,,,Arkansas-Pine Bluff,,,
556261,Kyle Copeland,Kyle,Copeland,,,,Charleston Southern,,,
556252,David Kessler,David,Kessler,,,,BYU,,,
556251,Garrett Juergens,Garrett,Juergens,,,,BYU,,,
556244,Jack Spreen,Jack,Spreen,LB,LB,D,Iowa State,Chicago,IL        ,USA
556234,Austin Fischer,Austin,Fischer,,,,Iowa State,,,
556194,Austin Teague,Austin,Teague,DB,DB,D,East Carolina,Leander,TX        ,USA
556191,Trevian Hicks,Trevian,Hicks,DB,DB,D,East Carolina,Leander,TX        ,USA
556188,Brian Eavey,Brian,Eavey,,,,Central Michigan,,,
556187,Trevor Thomas,Trevor,Thomas,RB,RB,O,Central Michigan,Ewa Beach,HI        ,USA
556179,Terrell Brown,Terrell,Brown,LB,LB,D,Houston Baptist,Chicago,IL        ,USA
556170,Brenton Terrence,Brenton,Terrence,,,,Grambling,,,
556111,Mitchell Cox,Mitchell,Cox,PK,PK,ST,Washington State,Lancaster,TX        ,USA
556014,Riley Donovan,Riley,Donovan,WR,WR,O,South Dakota,Lubbock,TX        ,USA
555930,Cameron Nizialek,Cameron,Nizialek,P,P,ST,Georgia,Houston,TX        ,USA
555927,Jeremy Taylor,Jeremy,Taylor,LB,LB,D,North Carolina A&T,Chicago,IL        ,USA
555923,Justin Smith,Justin,Smith,,,,North Carolina A&T,,,
555921,D'Anthony Ross,D'Anthony,Ross,,,,North Carolina A&T,,,
555919,Kiaundric Richardson,Kiaundric,Richardson,,,,North Carolina A&T,,,
555917,KJ Melton,KJ,Melton,DE,DL,D,North Carolina A&T,Fairfield,TX        ,USA
555914,Zerius Lockhart,Zerius,Lockhart,DB,DB,D,North Carolina A&T,Leander,TX        ,USA
555909,Malik Hampton-Prioleau,Malik,Hampton-Prioleau,,,,North Carolina A&T,,,
555907,Caleb Gabriel,Caleb,Gabriel,WR,WR,O,North Carolina A&T,Lubbock,TX        ,USA
555902,Jerome Beatty,Jerome,Beatty,,,,North Carolina A&T,,,
555882,Adam Searl,Adam,Searl,,,,UCLA,,,
555857,Evan Moeai,Evan,Moeai,,,,Utah,,,
555849,DiShawn Ray,DiShawn,Ray,DL,DL,D,Bethune-Cookman,Andrews,TX        ,USA
555846,Frank Brown,Frank,Brown,WR,WR,O,Bethune-Cookman,Lubbock,TX        ,USA
555845,DeVonte Washington,DeVonte,Washington,,,,Bethune-Cookman,,,
555832,Jamaruz Thompkins,Jamaruz,Thompkins,RB,RB,O,Bethune-Cookman,Ewa Beach,HI        ,USA
555830,Dre'Sean Nelson,Dre'Sean,Nelson,,,,Bethune-Cookman,,,
555829,Larry Brihm Jr.,Larry,Brihm Jr.,QB,QB,O,Bethune-Cookman,Dallas,TX        ,USA
555828,Atreyu Farrior,Atreyu,Farrior,LB,LB,D,Bethune-Cookman,Chicago,IL        ,USA
555826,Justin Henderson,Justin,Henderson,,,,Bethune-Cookman,,,
555811,Kevin Richardson II,Kevin,Richardson II,DB,DB,D,Arkansas,Jacksonville,AR        ,USA
555804,Devin Williams,Devin,Williams,,,,Tennessee,,,
555780,Darrien Howard,Darrien,Howard,,,,West Virginia,,,
555775,Darius Skinner,Darius,Skinner,,,,Louisville,,,
555770,Roland Ladipo,Roland,Ladipo,,,,Air Force,,,
555723,Malik Green,Malik,Green,,,,Bethune-Cookman,,,
555693,Dre' Fusiler,Dre',Fusiler,,,,Grambling,,,
555674,Michael Jones,Michael,Jones,RB,RB,O,Bethune-Cookman,Ewa Beach,HI        ,USA
555605,Marquez Williams,Marquez,Williams,,,,Miami,,,
555472,Mitchell Becker,Mitchell,Becker,PK,PK,ST,Texas,Lancaster,TX        ,USA
555462,Kaare Vedvik,Kaare,Vedvik,P,P,ST,Marshall,Houston,TX        ,USA
555456,Kelan Chairs,Kelan,Chairs,LB,LB,D,Mississippi State,Chicago,IL        ,USA
555440,Zach Grant,Zach,Grant,,,,Illinois,,,
555436,Andre Yevchinecz,Andre,Yevchinecz,,,,Wagner,,,
555431,Lloyd Smith,Lloyd,Smith,,,,Wagner,,,
555426,J.J. Jones,J.J.,Jones,,,,Oregon,,,
555425,Davasyia Hagger,Davasyia,Hagger,,,,Hawaii,,,
555419,Caleb Scepaniak,Caleb,Scepaniak,TE,TE,O,Wagner,Lewisville,TX        ,USA
555417,Kendle Bramble,Kendle,Bramble,,,,Wagner,,,
555415,Mathieu Loiselle,Mathieu,Loiselle,LB,LB,D,Wagner,Chicago,IL        ,USA
555380,Jentz Painter,Jentz,Painter,,,,Utah State,,,
555308,Terrell Encalade,Terrell,Encalade,DL,DL,D,Nicholls,Andrews,TX        ,USA
555276,Rashawn Proctor,Rashawn,Proctor,,,,Hampton,,,
555183,Jimmie Johnson,Jimmie,Johnson,,,,Howard,,,
555166,Jaymason Lee,Jaymason,Lee,,,,Alabama A&M,,,
555101,Madison Mangum,Madison,Mangum,,,,Idaho State,,,
555053,Brandon Wright,Brandon,Wright,DL,DL,D,Jackson State,Andrews,TX        ,USA
554955,Brett Dunn,Brett,Dunn,,,,Air Force,,,
554952,Clifford Thomas,Clifford,Thomas,DL,DL,D,Arkansas State,Andrews,TX        ,USA
554951,Ben Gallagher,Ben,Gallagher,LB,LB,D,Arkansas State,Chicago,IL        ,USA
554948,Johnston White,Johnston,White,RB,RB,O,Arkansas State,Ewa Beach,HI        ,USA
554900,Tyler Hanneke,Tyler,Hanneke,,,,Missouri,,,
554889,Matt VandeBerg,Matt,VandeBerg,WR,WR,O,Iowa,Lubbock,TX        ,USA
554864,Eric Jenkins,Eric,Jenkins,DB,DB,D,North Texas,Leander,TX        ,USA
554858,Patrick Graffree,Patrick,Graffree,,,,Eastern Kentucky,,,
554856,Lucas Williams,Lucas,Williams,PK,PK,ST,Eastern Kentucky,Lancaster,TX        ,USA
554851,Jeffrey Canady,Jeffrey,Canady,LB,LB,D,Eastern Kentucky,Chicago,IL        ,USA
554838,Mitchell Juergens,Mitchell,Juergens,,,,BYU,,,
554834,Tristan Henderson,Tristan,Henderson,,,,UAB,,,
554830,Sheldon Fleming,Sheldon,Fleming,,,,Eastern Kentucky,,,
554826,Kentayvus Hopkins,Kentayvus,Hopkins,,,,Eastern Kentucky,,,
554825,Barton Mann,Barton,Mann,,,,Eastern Kentucky,,,
554807,Cam Akins,Cam,Akins,,,,Cal Poly,,,
554781,Bryce Ray,Bryce,Ray,,,,Louisiana Monroe,,,
554746,Antonio Cannon,Antonio,Cannon,,,,Stephen F. Austin,,,
554744,Jet Moreland,Jet,Moreland,,,,South Dakota,,,
554742,Josh Kelty,Josh,Kelty,,,,Gardner-Webb,,,
554736,Tard McCoy,Tard,McCoy,DB,DB,D,North Carolina A&T,Leander,TX        ,USA
554721,Cesar Ramon-Diaz,Cesar,Ramon-Diaz,,,,Alabama A&M,,,
554621,George Myers,George,Myers,,,,Grambling,,,
554617,Drew Potter,Drew,Potter,,,,South Dakota,,,
554609,Devin Chappell,Devin,Chappell,,,,Oregon State,,,
554568,Chad Williams,Chad,Williams,,,,Grambling,,,
554529,Ja-Quan Lumas,Ja-Quan,Lumas,TE,TE,O,Bethune-Cookman,Lewisville,TX        ,USA
554528,Nate Romine,Nate,Romine,QB,QB,O,Air Force,Dallas,TX        ,USA
554520,Jalen Robinette,Jalen,Robinette,,,,Air Force,,,
554513,Tarik Cohen,Tarik,Cohen,,,,North Carolina A&T,,,
554509,Marquis Ragland,Marquis,Ragland,,,,North Carolina A&T,,,
554495,Jawill Davis,Jawill,Davis,WR,WR,O,Bethune-Cookman,Lubbock,TX        ,USA
554484,Nick Sharga,Nick,Sharga,FB,RB,O,Temple,North Richland Hills,TX        ,USA
554443,Cody Jones,Cody,Jones,,,,North Carolina A&T,,,
554399,Chad Hansen,Chad,Hansen,,,,Idaho State,,,
554378,Kellen Copeland,Kellen,Copeland,,,,Weber State,,,
554370,Drexler Dixon,Drexler,Dixon,,,,Bethune-Cookman,,,
554368,Jaborian McKenzie,Jaborian,McKenzie,WR,WR,O,Alcorn State,Lubbock,TX        ,USA
554366,Jody Webb,Jody,Webb,,,,Youngstown State,,,
554354,Billy Shed,Billy,Shed,,,,Alcorn State,,,
554321,Roman Tatum,Roman,Tatum,CB,DB,D,Southern Illinois,Llano,TX        ,USA
554300,Jonathan Cagle,Jonathan,Cagle,,,,Bethune-Cookman,,,
554297,Kyle Hammonds,Kyle,Hammonds,,,,Western Illinois,,,
554240,Kiante Anderson,Kiante,Anderson,DE,DL,D,East Carolina,Fairfield,TX        ,USA
554210,Bobby Gustine,Bobby,Gustine,,,,Duquesne,,,
554202,Eric Handy,Eric,Handy,,,,Towson,,,
554131,Chris Johnson,Chris,Johnson,DB,DB,D,UCF,Leander,TX        ,USA
554130,Michael Willett,Michael,Willett,,,,UCF,,,
554128,Michael Colubiale,Michael,Colubiale,TE,TE,O,UCF,Port Orange,FL        ,USA
554123,Jason Rae,Jason,Rae,,,,UCF,,,
554118,Brandon Peoples,Brandon,Peoples,,,,Wagner,,,
554079,Ethan Fry,Ethan,Fry,WR,WR,O,Houston Baptist,Lubbock,TX        ,USA
554078,Brian Riley,Brian,Riley,,,,San Diego,,,
554063,Ryan Belden,Ryan,Belden,,,,San Diego,,,
554039,Montavius Williams,Montavius,Williams,,,,Florida A&M,,,
554029,Calvin Darville,Calvin,Darville,DL,DL,D,Florida A&M,Andrews,TX        ,USA
554024,Adrian Duncan,Adrian,Duncan,,,,Abilene Christian,,,
554019,Darian Baker,Darian,Baker,,,,Bethune-Cookman,,,
553990,Omari Albert,Omari,Albert,,,,Florida A&M,,,
553952,Jonathan Rucker,Jonathan,Rucker,LB,LB,D,LSU,Chicago,IL        ,USA
553940,Ian Wheeler,Ian,Wheeler,,,,Oregon,,,
553935,Trey Braswell,Trey,Braswell,RB,RB,O,Mississippi State,Ewa Beach,HI        ,USA
553932,Joshua Hand,Joshua,Hand,,,,Mississippi State,,,
553875,Austin Kilcullen,Austin,Kilcullen,,,,Abilene Christian,,,
553845,Paul Jones,Paul,Jones,,,,Arkansas State,,,
553842,Najee Bissoon,Najee,Bissoon,RB,RB,O,Oklahoma,Ewa Beach,HI        ,USA
553836,Lac Edwards,Lac,Edwards,,,,Sam Houston State,,,
553827,Jameel Jackson,Jameel,Jackson,,,,Grambling,,,
553823,Trey Jenkins,Trey,Jenkins,S,DB,D,Alabama State,Krum,TX        ,USA
553818,Kadeem Thomas,Kadeem,Thomas,,,,Alabama State,,,
553811,Austin Holley,Austin,Holley,DT,DL,D,Houston Baptist,Spring Branch,TX        ,USA
553809,Cody Raymond,Cody,Raymond,,,,Weber State,,,
